 0, 39
S, 0.250000, 0.000000, 0.000000, 12.000000, 23.000000
S, 5.666667, 0.235294, 0.058824, 3.176471, 3.294118
G, 7.000000, 0.190476, 0.142857, 1.190476, 1.380952
S, 4.333333, 0.153846, 0.076923, 2.615385, 2.692308
G, 5.666667, 0.117647, 0.117647, 1.235294, 1.352941
S, 6.333333, 0.052632, 0.052632, 2.157895, 2.263158
G, 9.333333, 0.035714, 0.107143, 0.964286, 1.214286
S, 4.666667, 0.214286, 0.071429, 2.214286, 2.428571
G, 9.333333, 0.107143, 0.142857, 1.214286, 1.428571
S, 7.666667, 0.173913, 0.391304, 2.173913, 2.608696
G, 9.000000, 0.148148, 0.074074, 1.185185, 1.296296
S, 8.666667, 0.038462, 0.076923, 2.115385, 2.269231
G, 6.333333, 0.052632, 0.105263, 1.105263, 1.263158
S, 8.000000, 0.000000, 0.041667, 3.375000, 3.458333
G, 6.666667, 0.000000, 0.100000, 1.100000, 1.200000
S, 6.333333, 0.000000, 0.052632, 2.315789, 2.421053
G, 8.666667, 0.000000, 0.076923, 1.192308, 1.346154
S, 7.666667, 0.130435, 0.043478, 2.086957, 2.217391
G, 9.000000, 0.111111, 0.111111, 1.037037, 1.185185
S, 9.333333, 0.035714, 0.071429, 2.250000, 2.392857
G, 6.666667, 0.050000, 0.100000, 1.400000, 1.550000
S, 8.000000, 0.083333, 0.041667, 2.083333, 2.166667
G, 8.000000, 0.083333, 0.083333, 1.291667, 1.416667
S, 6.000000, 0.055556, 0.055556, 2.333333, 2.444444
G, 10.000000, 0.033333, 0.166667, 1.333333, 1.533333
S, 10.333333, 0.064516, 0.064516, 2.129032, 2.258065
G, 5.666667, 0.117647, 0.058824, 1.235294, 1.411765
S, 7.666667, 0.086957, 0.043478, 2.304348, 2.391304
G, 8.333333, 0.080000, 0.120000, 1.360000, 1.520000
S, 6.666667, 0.000000, 0.050000, 2.100000, 2.550000
G, 7.666667, 0.000000, 0.086957, 1.347826, 1.521739
S, 9.000000, 0.000000, 0.037037, 2.185185, 2.296296
G, 6.333333, 0.000000, 0.105263, 1.421053, 1.578947
S, 7.333333, 0.000000, 0.045455, 2.318182, 2.454545
G, 7.333333, 0.000000, 0.090909, 0.909091, 1.045455
S, 9.000000, 0.148148, 0.074074, 2.148148, 2.296296
G, 8.000000, 0.166667, 0.083333, 1.083333, 1.208333
S, 9.333333, 0.142857, 0.071429, 2.214286, 2.321429
G, 7.666667, 0.173913, 0.043478, 1.000000, 1.086957
 1, 39
S, 0.250000, 0.000000, 0.000000, 20.000000, 22.000000
S, 7.333333, 0.272727, 0.590909, 2.545455, 3.181818
G, 5.333333, 0.375000, 0.062500, 1.437500, 1.625000
S, 4.333333, 0.153846, 2.000000, 3.923077, 16.538462
G, 5.333333, 0.125000, 0.250000, 1.187500, 1.500000
S, 9.000000, 0.185185, 0.111111, 2.555556, 2.703704
G, 6.666667, 0.250000, 0.100000, 1.550000, 1.700000
S, 9.000000, 0.111111, 0.037037, 2.814815, 2.888889
G, 5.666667, 0.176471, 0.176471, 1.176471, 1.411765
S, 8.666667, 0.192308, 0.115385, 2.230769, 2.384615
G, 8.000000, 0.208333, 0.166667, 1.583333, 1.833333
S, 9.000000, 0.037037, 0.037037, 2.222222, 2.370370
G, 6.666667, 0.050000, 0.100000, 0.950000, 1.100000
S, 7.666667, 0.260870, 0.043478, 2.260870, 2.347826
G, 8.333333, 0.240000, 0.080000, 1.320000, 1.440000
S, 7.333333, 0.090909, 0.045455, 2.409091, 2.500000
G, 8.666667, 0.076923, 0.076923, 1.153846, 1.269231
S, 9.000000, 0.074074, 0.074074, 2.370370, 2.518519
G, 7.333333, 0.090909, 0.090909, 1.227273, 1.363636
S, 8.333333, 0.240000, 0.560000, 2.120000, 2.760000
G, 8.666667, 0.230769, 0.307692, 1.615385, 2.692308
S, 7.000000, 0.000000, 0.047619, 2.190476, 2.285714
G, 8.666667, 0.000000, 0.115385, 1.230769, 1.423077
S, 6.666667, 0.000000, 0.050000, 2.150000, 2.250000
G, 9.333333, 0.000000, 0.107143, 1.142857, 1.285714
S, 7.000000, 0.000000, 0.047619, 2.285714, 2.428571
G, 8.333333, 0.000000, 0.080000, 1.160000, 1.320000
S, 7.666667, 0.000000, 0.043478, 2.086957, 2.217391
G, 7.666667, 0.000000, 0.086957, 1.304348, 1.434783
S, 6.666667, 0.100000, 0.050000, 2.100000, 2.200000
G, 7.333333, 0.090909, 0.727273, 2.500000, 3.272727
S, 9.000000, 0.074074, 0.074074, 2.259259, 2.370370
G, 7.000000, 0.095238, 0.095238, 1.190476, 1.285714
S, 7.333333, 0.000000, 0.045455, 2.181818, 2.272727
G, 8.333333, 0.000000, 0.080000, 1.600000, 1.720000
S, 8.000000, 0.125000, 0.041667, 2.083333, 2.208333
G, 8.666667, 0.115385, 0.076923, 1.192308, 1.346154
S, 7.333333, 0.045455, 0.045455, 2.045455, 2.136364
G, 8.666667, 0.038462, 0.192308, 1.500000, 1.730769
 2, 39
S, 0.250000, 0.000000, 0.000000, 11.000000, 22.000000
S, 6.333333, 0.105263, 0.842105, 2.526316, 3.421053
G, 6.666667, 0.100000, 0.700000, 2.150000, 2.950000
S, 5.333333, 0.125000, 1.937500, 4.625000, 14.000000
G, 4.333333, 0.153846, 0.076923, 1.384615, 1.461538
S, 7.000000, 0.095238, 0.047619, 2.190476, 2.285714
G, 8.666667, 0.076923, 0.076923, 1.038462, 1.192308
S, 9.000000, 0.074074, 0.037037, 2.185185, 2.296296
G, 6.333333, 0.105263, 0.578947, 1.105263, 1.789474
