 0, 39
S, 0.250000, 0.000000, 0.000000, 14.000000, 29.000000
S, 5.333333, 0.000000, 0.062500, 2.375000, 2.437500
G, 5.666667, 0.000000, 0.117647, 1.235294, 1.411765
S, 9.333333, 0.107143, 0.071429, 2.428571, 2.571429
G, 6.000000, 0.166667, 0.055556, 1.444444, 1.555556
S, 6.666667, 0.250000, 0.250000, 3.250000, 3.600000
G, 7.333333, 0.227273, 0.500000, 1.272727, 1.818182
S, 6.000000, 0.000000, 0.055556, 2.388889, 2.500000
G, 8.000000, 0.000000, 0.250000, 1.291667, 1.583333
S, 7.666667, 0.043478, 0.652174, 2.956522, 3.652174
G, 6.666667, 0.050000, 0.250000, 1.700000, 2.000000
S, 8.000000, 0.083333, 0.041667, 2.500000, 2.625000
G, 7.000000, 0.095238, 0.190476, 1.380952, 1.619048
S, 6.000000, 0.222222, 0.055556, 2.666667, 2.777778
G, 9.666667, 0.137931, 0.137931, 1.103448, 1.275862
S, 7.666667, 0.000000, 0.043478, 2.434783, 2.521739
G, 6.000000, 0.000000, 0.388889, 1.888889, 2.333333
S, 6.333333, 0.052632, 0.052632, 2.421053, 2.526316
G, 8.000000, 0.041667, 0.083333, 1.541667, 1.666667
S, 8.333333, 0.000000, 0.080000, 2.360000, 2.480000
G, 6.000000, 0.000000, 0.055556, 1.666667, 1.777778
S, 7.000000, 0.142857, 0.047619, 2.333333, 2.428571
G, 9.000000, 0.111111, 0.111111, 1.407407, 1.555556
S, 8.333333, 0.080000, 0.040000, 2.400000, 2.520000
G, 7.333333, 0.090909, 0.090909, 1.409091, 1.545455
S, 6.333333, 0.052632, 0.052632, 2.473684, 2.578947
G, 8.000000, 0.041667, 0.083333, 1.541667, 1.666667
S, 8.000000, 0.000000, 0.458333, 2.500000, 3.000000
G, 5.666667, 0.000000, 0.117647, 1.411765, 1.588235
S, 7.000000, 0.095238, 0.047619, 2.333333, 2.428571
G, 8.000000, 0.083333, 0.083333, 1.416667, 1.541667
S, 9.333333, 0.178571, 0.035714, 2.392857, 2.464286
G, 5.666667, 0.294118, 0.058824, 1.764706, 1.882353
S, 6.000000, 0.055556, 0.055556, 2.555556, 2.666667
G, 8.333333, 0.040000, 0.120000, 1.040000, 1.200000
S, 7.333333, 0.045455, 0.045455, 2.409091, 2.500000
G, 7.666667, 0.043478, 0.086957, 1.913043, 2.043478
S, 5.333333, 0.000000, 0.062500, 2.375000, 2.500000
G, 8.666667, 0.000000, 0.153846, 1.423077, 1.576923
 1, 39
