 0, 39
S, 0.250000, 0.000000, 9.000000, 16.000000, 38.000000
S, 5.333333, 0.375000, 0.625000, 2.937500, 3.625000
G, 8.333333, 0.240000, 0.200000, 2.200000, 2.480000
S, 7.666667, 0.086957, 0.043478, 2.217391, 2.347826
G, 7.666667, 0.086957, 0.130435, 1.130435, 1.304348
S, 10.000000, 0.333333, 0.266667, 2.133333, 2.433333
G, 6.000000, 0.555556, 1.277778, 1.222222, 2.611111
S, 6.666667, 0.000000, 0.100000, 2.550000, 2.750000
G, 8.333333, 0.000000, 0.080000, 1.280000, 1.440000
S, 9.666667, 0.172414, 0.206897, 2.758621, 3.000000
G, 5.666667, 0.294118, 0.058824, 1.352941, 1.470588
S, 8.333333, 0.040000, 0.400000, 2.440000, 2.920000
G, 7.333333, 0.045455, 0.090909, 1.454545, 1.590909
S, 7.666667, 0.000000, 0.043478, 2.260870, 2.391304
G, 8.000000, 0.000000, 0.125000, 0.916667, 1.041667
S, 8.000000, 0.208333, 0.041667, 2.250000, 2.333333
G, 9.333333, 0.178571, 0.071429, 1.178571, 1.321429
S, 9.333333, 0.142857, 0.071429, 2.107143, 2.214286
G, 7.666667, 0.173913, 0.130435, 1.217391, 1.391304
S, 7.000000, 0.333333, 0.285714, 2.619048, 3.000000
G, 9.666667, 0.241379, 0.068966, 1.413793, 1.517241
S, 8.333333, 0.120000, 0.080000, 2.120000, 2.240000
G, 9.333333, 0.107143, 0.071429, 1.428571, 1.535714
S, 8.000000, 0.125000, 0.083333, 2.416667, 2.541667
G, 9.000000, 0.111111, 0.111111, 1.592593, 1.777778
S, 11.333333, 0.058824, 0.058824, 2.352941, 2.470588
G, 5.000000, 0.133333, 0.066667, 1.400000, 1.533333
S, 9.666667, 0.034483, 0.068966, 2.206897, 2.310345
G, 6.333333, 0.052632, 0.105263, 1.894737, 2.000000
S, 10.000000, 0.000000, 0.100000, 2.233333, 2.366667
G, 6.333333, 0.000000, 0.105263, 1.315789, 1.473684
S, 8.333333, 0.080000, 0.040000, 2.440000, 2.560000
G, 7.000000, 0.095238, 0.095238, 1.190476, 1.333333
S, 8.666667, 0.115385, 0.038462, 2.192308, 2.269231
G, 8.000000, 0.125000, 0.125000, 1.625000, 1.791667
S, 8.333333, 0.120000, 0.080000, 2.200000, 2.360000
G, 9.000000, 0.111111, 0.111111, 1.296296, 1.444444
S, 7.000000, 0.047619, 0.285714, 2.238095, 2.571429
G, 9.000000, 0.037037, 0.074074, 1.148148, 1.259259
 1, 39
S, 0.250000, 0.000000, 0.000000, 16.000000, 28.000000
S, 8.666667, 0.076923, 0.307692, 2.461538, 3.076923
G, 4.000000, 0.166667, 0.166667, 2.083333, 2.333333
S, 8.666667, 0.115385, 0.038462, 2.115385, 2.230769
G, 5.666667, 0.176471, 0.117647, 1.411765, 1.588235
S, 6.333333, 0.421053, 0.315789, 2.315789, 2.684211
G, 10.000000, 0.266667, 0.166667, 1.066667, 1.300000
S, 6.666667, 0.400000, 0.150000, 2.200000, 2.350000
G, 10.666667, 0.250000, 0.187500, 1.218750, 1.437500
S, 5.666667, 0.000000, 0.000000, 2.117647, 2.176471
G, 9.333333, 0.000000, 0.250000, 1.500000, 1.785714
S, 7.333333, 0.000000, 0.045455, 2.363636, 2.500000
G, 8.000000, 0.000000, 0.125000, 1.333333, 1.500000
S, 10.333333, 0.032258, 0.064516, 2.193548, 2.290323
G, 5.666667, 0.058824, 0.117647, 1.294118, 1.470588
S, 6.333333, 0.210526, 0.052632, 2.157895, 2.315789
G, 10.000000, 0.133333, 0.133333, 1.566667, 1.733333
S, 9.333333, 0.035714, 0.071429, 2.250000, 2.357143
G, 7.000000, 0.047619, 0.142857, 0.904762, 1.047619
S, 6.000000, 0.166667, 0.055556, 2.444444, 2.555556
G, 9.666667, 0.103448, 0.344828, 1.344828, 1.758621
S, 7.666667, 0.086957, 0.043478, 2.217391, 2.304348
G, 10.000000, 0.066667, 0.100000, 1.366667, 1.533333
S, 10.000000, 0.066667, 0.033333, 2.166667, 2.266667
G, 6.333333, 0.105263, 0.052632, 0.842105, 0.947368
S, 5.666667, 0.000000, 0.058824, 2.588235, 2.705882
G, 10.000000, 0.000000, 0.100000, 1.233333, 1.366667
S, 7.333333, 0.045455, 0.090909, 2.409091, 2.545455
G, 9.000000, 0.037037, 0.185185, 1.185185, 1.407407
S, 7.666667, 0.000000, 0.086957, 2.173913, 2.347826
G, 8.000000, 0.000000, 0.083333, 1.166667, 1.291667
S, 7.333333, 0.090909, 0.045455, 2.181818, 2.318182
G, 9.000000, 0.074074, 0.111111, 1.592593, 1.740741
S, 9.000000, 0.074074, 0.074074, 2.259259, 2.370370
G, 6.333333, 0.105263, 0.105263, 1.263158, 1.421053
S, 8.666667, 0.115385, 0.038462, 2.269231, 2.384615
G, 8.333333, 0.120000, 0.120000, 1.080000, 1.240000
S, 6.333333, 0.052632, 0.052632, 2.263158, 2.368421
G, 9.333333, 0.035714, 0.107143, 1.321429, 1.500000
 2, 39
G, 0.250000, 0.000000, 0.000000, 2.000000, 57.000000
S, 8.666667, 0.038462, 0.500000, 2.884615, 3.461538
G, 5.666667, 0.058824, 0.058824, 1.176471, 1.294118
S, 9.333333, 0.000000, 0.071429, 2.392857, 2.500000
G, 5.666667, 0.000000, 0.117647, 1.117647, 1.294118
S, 9.666667, 0.034483, 0.068966, 2.275862, 2.379310
G, 6.333333, 0.052632, 0.105263, 0.842105, 1.000000
S, 8.666667, 0.307692, 0.038462, 2.153846, 2.269231
G, 8.000000, 0.333333, 0.083333, 1.333333, 1.500000
S, 8.333333, 0.080000, 0.040000, 2.320000, 2.440000
G, 6.666667, 0.100000, 0.300000, 1.400000, 1.750000
S, 6.333333, 0.052632, 0.052632, 2.368421, 2.473684
G, 9.000000, 0.037037, 0.111111, 1.296296, 1.444444
S, 9.000000, 0.074074, 0.074074, 2.259259, 2.370370
G, 6.666667, 0.100000, 0.100000, 0.750000, 0.900000
S, 9.333333, 0.035714, 0.071429, 2.214286, 2.321429
G, 7.000000, 0.047619, 0.142857, 1.238095, 1.428571
S, 7.000000, 0.428571, 0.047619, 2.476190, 2.571429
G, 10.000000, 0.300000, 0.100000, 1.100000, 1.233333
S, 8.666667, 0.000000, 0.076923, 2.269231, 2.423077
G, 7.000000, 0.000000, 0.095238, 1.571429, 1.714286
S, 7.666667, 0.043478, 0.043478, 2.173913, 2.260870
G, 9.000000, 0.037037, 0.111111, 1.222222, 1.370370
S, 6.333333, 0.157895, 0.052632, 2.473684, 2.526316
G, 9.666667, 0.103448, 0.103448, 1.413793, 1.551724
S, 7.333333, 0.090909, 0.045455, 2.318182, 2.409091
G, 8.666667, 0.076923, 0.076923, 1.500000, 1.615385
S, 6.666667, 0.100000, 0.050000, 2.150000, 2.300000
G, 10.000000, 0.066667, 0.100000, 1.566667, 1.700000
S, 8.666667, 0.038462, 0.076923, 2.153846, 2.307692
G, 7.333333, 0.045455, 0.090909, 1.090909, 1.181818
S, 9.000000, 0.074074, 0.074074, 2.185185, 2.296296
G, 6.666667, 0.100000, 0.100000, 1.100000, 1.250000
S, 9.333333, 0.107143, 0.035714, 2.357143, 2.464286
G, 8.333333, 0.120000, 0.280000, 2.200000, 2.520000
S, 7.666667, 0.000000, 0.043478, 2.347826, 2.478261
G, 8.333333, 0.000000, 0.080000, 1.360000, 1.480000
S, 7.666667, 0.217391, 0.043478, 2.217391, 2.347826
G, 8.333333, 0.200000, 0.160000, 0.960000, 1.160000
 3, 39
G, 0.250000, 0.000000, 0.000000, 14.000000, 58.000000
S, 8.333333, 0.000000, 0.760000, 2.280000, 3.120000
G, 5.000000, 0.000000, 0.133333, 1.066667, 1.333333
S, 7.333333, 0.045455, 0.272727, 2.181818, 2.500000
G, 8.000000, 0.041667, 0.125000, 1.250000, 1.416667
S, 5.333333, 0.000000, 0.375000, 2.187500, 2.562500
G, 9.666667, 0.000000, 0.068966, 1.068966, 1.206897
S, 9.333333, 0.142857, 0.321429, 2.392857, 2.750000
G, 7.666667, 0.173913, 0.130435, 1.086957, 1.260870
S, 8.000000, 0.041667, 0.083333, 3.166667, 3.291667
G, 6.666667, 0.050000, 0.150000, 0.800000, 1.000000
S, 9.000000, 0.074074, 0.074074, 2.148148, 2.296296
G, 7.000000, 0.095238, 0.142857, 1.285714, 1.476190
S, 8.000000, 0.083333, 0.125000, 2.250000, 2.458333
G, 7.666667, 0.086957, 0.086957, 1.217391, 1.304348
S, 7.333333, 0.272727, 0.000000, 2.090909, 2.181818
G, 11.000000, 0.181818, 0.090909, 1.181818, 1.333333
S, 8.333333, 0.040000, 0.040000, 2.240000, 2.360000
G, 7.666667, 0.043478, 0.086957, 1.217391, 1.391304
S, 8.000000, 0.000000, 0.083333, 2.166667, 2.291667
G, 7.333333, 0.000000, 0.090909, 1.181818, 1.318182
S, 11.333333, 0.235294, 0.088235, 2.235294, 2.352941
G, 7.000000, 0.380952, 0.095238, 1.142857, 1.238095
S, 7.333333, 0.227273, 0.045455, 2.681818, 2.772727
G, 10.000000, 0.166667, 0.066667, 1.600000, 1.700000
S, 8.000000, 0.125000, 0.041667, 2.375000, 2.500000
G, 8.000000, 0.125000, 0.083333, 1.291667, 1.416667
S, 7.333333, 0.181818, 0.000000, 2.454545, 2.545455
G, 10.000000, 0.133333, 0.100000, 1.466667, 1.633333
S, 7.666667, 0.347826, 0.130435, 2.086957, 2.304348
G, 10.333333, 0.258065, 0.161290, 1.129032, 1.322581
S, 7.666667, 0.130435, 0.086957, 2.434783, 2.565217
G, 7.333333, 0.136364, 0.136364, 1.318182, 1.454545
S, 11.333333, 0.470588, 0.088235, 2.088235, 2.235294
G, 8.333333, 0.640000, 0.160000, 1.480000, 1.680000
S, 7.000000, 0.190476, 0.047619, 2.095238, 2.190476
G, 9.666667, 0.137931, 0.103448, 1.379310, 1.517241
S, 9.333333, 0.250000, 0.107143, 2.107143, 2.285714
G, 9.000000, 0.259259, 0.074074, 1.111111, 1.222222
 4, 39
S, 0.250000, 0.000000, 0.000000, 8.000000, 9.000000
S, 7.000000, 0.095238, 0.047619, 2.476190, 2.619048
G, 6.000000, 0.111111, 0.111111, 1.777778, 2.000000
S, 8.000000, 0.166667, 0.041667, 2.250000, 2.333333
G, 7.333333, 0.181818, 0.227273, 2.227273, 2.545455
S, 9.666667, 0.379310, 0.310345, 2.275862, 2.655172
G, 7.000000, 0.523810, 0.095238, 1.190476, 1.380952
S, 7.000000, 0.000000, 0.952381, 2.238095, 3.666667
G, 8.000000, 0.000000, 0.125000, 1.375000, 1.541667
S, 8.333333, 0.120000, 0.040000, 2.200000, 2.320000
G, 7.333333, 0.136364, 0.090909, 1.454545, 1.545455
S, 8.000000, 0.000000, 0.041667, 2.250000, 2.375000
G, 7.333333, 0.000000, 0.818182, 0.909091, 1.772727
S, 9.333333, 0.071429, 0.071429, 2.178571, 2.321429
G, 6.333333, 0.105263, 0.105263, 1.000000, 1.157895
S, 8.333333, 0.080000, 0.040000, 2.120000, 2.200000
G, 8.666667, 0.076923, 0.076923, 1.076923, 1.192308
S, 8.333333, 0.040000, 0.040000, 2.240000, 2.320000
G, 7.333333, 0.045455, 0.090909, 1.227273, 1.363636
S, 10.333333, 0.193548, 0.064516, 2.354839, 2.483871
G, 7.333333, 0.272727, 0.045455, 1.227273, 1.363636
S, 7.333333, 0.000000, 0.045455, 2.181818, 2.272727
G, 9.333333, 0.000000, 0.071429, 1.071429, 1.214286
S, 7.333333, 0.136364, 0.045455, 2.181818, 2.272727
G, 8.666667, 0.115385, 0.346154, 1.115385, 1.500000
S, 8.666667, 0.269231, 0.076923, 2.230769, 2.346154
G, 8.000000, 0.291667, 0.125000, 1.416667, 1.625000
S, 9.000000, 0.074074, 0.037037, 2.555556, 2.666667
G, 7.666667, 0.086957, 0.173913, 1.391304, 1.608696
S, 7.333333, 0.227273, 0.045455, 2.090909, 2.227273
G, 10.000000, 0.166667, 0.133333, 1.166667, 1.333333
S, 10.333333, 0.129032, 0.064516, 2.225806, 2.322581
G, 6.000000, 0.222222, 0.111111, 0.944444, 1.111111
S, 8.666667, 0.153846, 0.038462, 2.923077, 3.000000
G, 9.000000, 0.148148, 0.074074, 0.962963, 1.111111
S, 10.666667, 0.156250, 0.062500, 2.750000, 2.843750
G, 7.000000, 0.238095, 0.095238, 1.333333, 1.476190
S, 10.333333, 0.129032, 0.032258, 2.935484, 3.000000
G, 7.666667, 0.173913, 0.086957, 1.217391, 1.347826
 5, 39
S, 0.250000, 0.000000, 2.000000, 7.000000, 19.000000
S, 4.666667, 0.285714, 0.071429, 2.071429, 2.214286
G, 8.333333, 0.160000, 0.480000, 1.640000, 2.240000
S, 5.666667, 0.058824, 0.058824, 2.176471, 2.294118
G, 8.666667, 0.038462, 0.115385, 1.153846, 1.307692
S, 8.666667, 0.038462, 0.076923, 2.269231, 2.384615
G, 6.000000, 0.055556, 0.388889, 1.277778, 1.722222
S, 8.000000, 0.083333, 0.041667, 2.500000, 2.625000
G, 8.000000, 0.083333, 0.083333, 1.625000, 1.750000
S, 6.333333, 0.210526, 0.052632, 2.368421, 2.473684
G, 9.000000, 0.148148, 0.259259, 1.444444, 1.740741
S, 9.000000, 0.000000, 0.037037, 2.518519, 2.629630
G, 6.666667, 0.000000, 0.100000, 1.150000, 1.300000
S, 6.333333, 0.052632, 0.052632, 2.263158, 2.368421
G, 9.333333, 0.035714, 0.107143, 1.285714, 1.428571
S, 9.333333, 0.071429, 0.107143, 2.250000, 2.428571
G, 7.333333, 0.090909, 0.090909, 1.227273, 1.363636
S, 8.666667, 0.076923, 0.076923, 2.153846, 2.307692
G, 8.333333, 0.080000, 0.120000, 1.360000, 1.520000
S, 8.666667, 0.038462, 0.076923, 2.269231, 2.384615
G, 7.333333, 0.045455, 0.090909, 1.545455, 1.681818
S, 8.666667, 0.076923, 0.076923, 2.269231, 2.384615
G, 8.333333, 0.080000, 0.080000, 1.320000, 1.440000
S, 6.666667, 0.000000, 0.050000, 2.150000, 2.250000
G, 8.000000, 0.000000, 0.125000, 1.250000, 1.375000
S, 7.333333, 0.090909, 0.045455, 2.136364, 2.272727
G, 8.333333, 0.080000, 0.120000, 1.240000, 1.360000
S, 8.666667, 0.115385, 0.076923, 2.269231, 2.346154
G, 8.333333, 0.120000, 0.080000, 1.040000, 1.200000
S, 9.000000, 0.074074, 0.074074, 2.185185, 2.296296
G, 7.333333, 0.090909, 0.090909, 1.454545, 1.590909
S, 6.666667, 0.150000, 0.100000, 2.300000, 2.450000
G, 8.666667, 0.115385, 0.115385, 1.076923, 1.269231
S, 5.666667, 0.000000, 0.058824, 3.882353, 4.000000
G, 11.333333, 0.000000, 0.088235, 1.176471, 1.323529
S, 7.666667, 0.000000, 0.043478, 2.173913, 2.304348
G, 8.666667, 0.000000, 0.076923, 1.307692, 1.461538
S, 7.333333, 0.045455, 0.045455, 2.772727, 2.863636
G, 9.666667, 0.034483, 0.137931, 1.068966, 1.241379
 6, 39
S, 0.250000, 0.000000, 2.000000, 5.000000, 9.000000
S, 6.333333, 0.421053, 0.263158, 2.473684, 3.105263
G, 7.666667, 0.347826, 0.260870, 1.956522, 2.304348
S, 6.666667, 0.100000, 0.050000, 2.450000, 2.550000
G, 8.000000, 0.083333, 0.083333, 1.666667, 1.833333
S, 7.666667, 0.304348, 0.043478, 2.173913, 2.304348
G, 9.000000, 0.259259, 0.222222, 1.259259, 1.518519
S, 7.000000, 0.047619, 0.047619, 2.142857, 2.238095
G, 8.333333, 0.040000, 0.200000, 1.480000, 1.760000
S, 6.000000, 0.111111, 0.055556, 2.333333, 2.444444
G, 9.000000, 0.074074, 0.111111, 1.444444, 1.629630
S, 8.333333, 0.040000, 0.080000, 2.240000, 2.360000
G, 7.666667, 0.043478, 0.130435, 1.086957, 1.217391
S, 8.000000, 0.166667, 0.166667, 2.208333, 2.458333
G, 8.000000, 0.166667, 0.125000, 1.375000, 1.500000
S, 9.333333, 0.107143, 0.071429, 2.107143, 2.214286
G, 7.666667, 0.130435, 0.086957, 0.913043, 1.043478
S, 9.000000, 0.407407, 0.259259, 2.962963, 3.259259
G, 8.333333, 0.440000, 0.240000, 1.120000, 1.400000
S, 8.000000, 0.125000, 0.083333, 2.208333, 2.333333
G, 8.333333, 0.120000, 0.320000, 1.120000, 1.480000
S, 10.333333, 0.032258, 0.129032, 2.258065, 2.451613
G, 6.333333, 0.052632, 0.105263, 1.368421, 1.526316
S, 8.666667, 0.384615, 0.076923, 2.384615, 2.538462
G, 8.000000, 0.416667, 0.125000, 1.333333, 1.500000
S, 8.666667, 0.038462, 0.230769, 2.269231, 2.576923
G, 6.666667, 0.050000, 0.100000, 1.700000, 1.900000
S, 9.000000, 0.111111, 0.037037, 2.111111, 2.222222
G, 7.666667, 0.130435, 0.086957, 1.739130, 1.869565
S, 9.000000, 0.037037, 0.074074, 2.222222, 2.333333
G, 7.000000, 0.047619, 0.142857, 1.000000, 1.190476
S, 7.333333, 0.090909, 0.045455, 2.363636, 2.454545
G, 9.000000, 0.074074, 0.111111, 1.444444, 1.592593
S, 8.333333, 0.120000, 0.080000, 2.240000, 2.360000
G, 8.666667, 0.115385, 0.115385, 1.076923, 1.230769
S, 6.000000, 0.222222, 0.055556, 2.222222, 2.333333
G, 11.666667, 0.114286, 0.114286, 0.914286, 1.057143
S, 8.666667, 0.115385, 0.076923, 3.000000, 3.153846
G, 8.000000, 0.125000, 0.083333, 1.375000, 1.500000
 7, 39
S, 0.250000, 0.000000, 3.000000, 6.000000, 19.000000
S, 7.000000, 0.047619, 0.809524, 3.000000, 3.904762
G, 6.666667, 0.050000, 0.050000, 0.950000, 1.100000
S, 7.666667, 0.043478, 0.043478, 2.347826, 2.434783
G, 7.333333, 0.045455, 0.227273, 0.954545, 1.227273
S, 8.333333, 0.000000, 0.040000, 2.240000, 2.360000
G, 6.666667, 0.000000, 0.100000, 1.200000, 1.350000
S, 7.000000, 0.142857, 0.047619, 2.142857, 2.285714
G, 8.666667, 0.115385, 0.384615, 1.346154, 1.769231
S, 6.333333, 0.052632, 0.052632, 2.263158, 2.368421
G, 9.000000, 0.037037, 0.111111, 1.296296, 1.444444
S, 8.666667, 0.192308, 0.076923, 2.538462, 2.692308
G, 8.000000, 0.208333, 0.083333, 0.750000, 0.916667
S, 7.333333, 0.136364, 0.000000, 2.227273, 2.272727
G, 8.666667, 0.115385, 0.115385, 0.961538, 1.115385
S, 8.666667, 0.038462, 0.038462, 2.500000, 2.576923
G, 7.666667, 0.043478, 0.086957, 1.434783, 1.565217
S, 8.333333, 0.120000, 0.040000, 2.080000, 2.200000
G, 8.333333, 0.120000, 0.080000, 1.200000, 1.320000
S, 6.666667, 0.050000, 0.050000, 2.500000, 2.600000
G, 9.000000, 0.037037, 0.111111, 1.074074, 1.222222
S, 7.666667, 0.130435, 0.043478, 2.173913, 2.304348
G, 9.333333, 0.107143, 0.142857, 1.357143, 1.500000
S, 8.000000, 0.083333, 0.041667, 2.250000, 2.375000
G, 7.333333, 0.090909, 0.090909, 1.500000, 1.636364
S, 8.333333, 0.080000, 0.040000, 2.240000, 2.360000
G, 7.666667, 0.086957, 0.086957, 1.304348, 1.434783
