 0, 39
S, 0.250000, 0.000000, 0.000000, 15.000000, 17.000000
S, 4.000000, 0.083333, 0.416667, 3.500000, 4.000000
G, 6.333333, 0.052632, 0.105263, 1.315789, 1.736842
S, 9.000000, 0.074074, 0.259259, 2.481481, 2.814815
G, 6.333333, 0.105263, 0.105263, 1.263158, 1.421053
S, 8.333333, 0.280000, 0.200000, 2.360000, 2.600000
G, 6.666667, 0.350000, 0.750000, 1.250000, 2.050000
S, 5.333333, 0.062500, 0.062500, 2.375000, 2.500000
G, 8.000000, 0.041667, 0.291667, 2.666667, 3.000000
S, 9.000000, 0.074074, 0.111111, 2.518519, 2.703704
G, 6.000000, 0.111111, 0.277778, 1.000000, 1.333333
S, 5.333333, 0.000000, 0.062500, 2.562500, 2.687500
G, 8.000000, 0.000000, 0.083333, 1.166667, 1.291667
S, 8.000000, 0.000000, 0.041667, 2.541667, 2.666667
G, 6.666667, 0.000000, 0.050000, 1.100000, 1.250000
S, 7.666667, 0.260870, 0.043478, 2.521739, 2.608696
G, 6.666667, 0.300000, 0.100000, 1.250000, 1.400000
S, 9.000000, 0.074074, 0.037037, 2.518519, 2.592593
G, 6.333333, 0.105263, 0.105263, 1.315789, 1.473684
S, 8.333333, 0.240000, 0.080000, 2.360000, 2.480000
G, 6.666667, 0.300000, 0.100000, 1.150000, 1.300000
S, 9.000000, 0.111111, 0.296296, 2.518519, 2.851852
G, 6.333333, 0.157895, 0.105263, 1.631579, 1.789474
S, 7.666667, 0.000000, 0.260870, 2.521739, 2.869565
G, 6.333333, 0.000000, 0.263158, 1.526316, 1.842105
S, 6.666667, 0.000000, 0.050000, 2.300000, 2.450000
G, 8.333333, 0.000000, 0.080000, 1.040000, 1.160000
S, 8.333333, 0.000000, 0.040000, 2.360000, 2.480000
G, 6.333333, 0.000000, 0.052632, 1.368421, 1.473684
S, 8.000000, 0.041667, 0.083333, 2.458333, 2.625000
G, 6.666667, 0.050000, 0.100000, 1.450000, 1.550000
S, 9.333333, 0.035714, 0.142857, 2.464286, 2.678571
G, 5.666667, 0.058824, 0.117647, 1.470588, 1.647059
S, 6.333333, 0.210526, 0.052632, 2.421053, 2.526316
G, 7.000000, 0.190476, 0.095238, 1.142857, 1.285714
S, 8.000000, 0.000000, 0.041667, 2.333333, 2.458333
G, 7.333333, 0.000000, 0.090909, 1.181818, 1.318182
S, 7.000000, 0.000000, 0.047619, 2.428571, 2.523810
G, 6.666667, 0.000000, 0.100000, 1.500000, 1.600000
 1, 39
S, 0.250000, 0.000000, 0.000000, 15.000000, 17.000000
S, 5.333333, 0.062500, 0.125000, 2.375000, 2.500000
G, 5.333333, 0.062500, 0.375000, 1.500000, 1.937500
S, 7.666667, 0.000000, 0.086957, 2.782609, 2.913043
G, 6.666667, 0.000000, 0.100000, 1.800000, 2.000000
S, 4.666667, 0.928571, 0.000000, 2.500000, 2.571429
G, 10.333333, 0.419355, 0.322581, 1.354839, 1.741935
S, 7.333333, 0.181818, 0.090909, 2.454545, 2.545455
G, 6.333333, 0.210526, 0.105263, 1.473684, 1.631579
S, 7.333333, 0.045455, 0.045455, 3.272727, 3.409091
G, 7.666667, 0.043478, 0.217391, 1.826087, 2.086957
S, 8.666667, 0.038462, 0.076923, 2.576923, 2.692308
G, 5.333333, 0.062500, 0.062500, 1.375000, 1.500000
S, 8.333333, 0.000000, 0.360000, 2.480000, 2.880000
G, 6.666667, 0.000000, 0.100000, 1.200000, 1.350000
S, 6.666667, 0.100000, 0.050000, 2.850000, 3.000000
G, 7.333333, 0.090909, 0.090909, 1.090909, 1.227273
S, 7.000000, 0.000000, 0.095238, 2.380952, 2.476190
G, 7.666667, 0.000000, 0.130435, 1.304348, 1.478261
S, 7.666667, 0.086957, 0.043478, 2.434783, 2.565217
G, 7.666667, 0.086957, 0.086957, 1.304348, 1.434783
S, 5.333333, 0.000000, 0.062500, 2.500000, 2.625000
G, 9.333333, 0.000000, 0.107143, 1.464286, 1.607143
S, 5.666667, 0.000000, 0.058824, 2.470588, 2.588235
G, 8.333333, 0.000000, 0.120000, 1.440000, 1.600000
S, 7.666667, 0.173913, 0.043478, 2.217391, 2.347826
G, 7.666667, 0.173913, 0.130435, 1.869565, 2.043478
S, 8.666667, 0.115385, 0.038462, 2.884615, 2.961538
G, 6.000000, 0.166667, 0.055556, 1.444444, 1.555556
S, 7.666667, 0.000000, 0.043478, 2.391304, 2.521739
G, 7.333333, 0.000000, 0.136364, 1.090909, 1.318182
S, 8.333333, 0.000000, 0.040000, 2.520000, 2.640000
G, 6.666667, 0.000000, 0.100000, 1.550000, 1.700000
S, 7.333333, 0.000000, 0.090909, 2.681818, 2.818182
G, 5.666667, 0.000000, 0.117647, 1.235294, 1.411765
S, 7.333333, 0.000000, 0.045455, 2.318182, 2.454545
G, 7.666667, 0.000000, 0.130435, 0.956522, 1.086957
S, 6.000000, 0.111111, 0.055556, 2.500000, 2.666667
G, 8.666667, 0.076923, 0.115385, 1.192308, 1.384615
 2, 39
S, 0.250000, 0.000000, 0.000000, 15.000000, 17.000000
S, 5.333333, 0.062500, 0.375000, 3.125000, 3.562500
G, 4.666667, 0.071429, 0.071429, 1.428571, 1.642857
S, 8.333333, 0.080000, 0.080000, 2.600000, 2.720000
G, 6.666667, 0.100000, 0.100000, 1.300000, 1.450000
S, 6.666667, 0.000000, 0.050000, 2.350000, 2.500000
G, 6.666667, 0.000000, 0.400000, 1.250000, 1.700000
S, 8.333333, 0.040000, 0.280000, 2.760000, 3.080000
G, 5.666667, 0.058824, 0.058824, 1.647059, 1.764706
S, 8.000000, 0.708333, 0.125000, 2.791667, 2.958333
G, 8.000000, 0.708333, 0.208333, 1.416667, 1.708333
S, 7.666667, 0.000000, 0.043478, 2.565217, 2.695652
