"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_20-1-64-2.csv 1 60",,,,"Date:","29 Oct 2017 21:56:22 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.178,5.227,89.813,0.707,2.075,0.0,74813.998,82645315.083,0.0,0.0,308174848.0,12255232.0,250404864.0,14129266688.0,4.0,106.0,0.0,66.0,0.0
17.267,19.255,60.870,0.0,2.609,0.0,0.0,0.0,5433327.0,5449804.0,312930304.0,12255232.0,250404864.0,14124511232.0,4.0,106.0,0.0,66.0,0.0
15.915,17.293,62.406,0.0,4.386,0.0,0.0,0.0,5848786.0,5850666.0,320393216.0,12255232.0,250404864.0,14117048320.0,4.0,106.0,0.0,66.0,0.0
22.761,24.254,47.637,0.0,5.348,0.0,0.0,0.0,4916140.0,4921577.0,330387456.0,12255232.0,250404864.0,14107054080.0,4.0,106.0,0.0,66.0,0.0
12.312,12.563,69.347,0.0,5.779,0.0,0.0,0.0,5227731.0,5236770.0,335302656.0,12255232.0,250404864.0,14102138880.0,4.0,106.0,0.0,66.0,0.0
7.338,12.562,75.249,0.0,4.851,0.0,0.0,0.0,7257192.0,7254649.0,342937600.0,12255232.0,250404864.0,14094503936.0,4.0,106.0,0.0,66.0,0.0
6.030,12.814,79.020,0.126,2.010,0.0,0.0,36864.0,8367853.0,8369943.0,377036800.0,12263424.0,250396672.0,14060404736.0,4.0,106.0,0.0,66.0,0.0
6.250,12.875,78.750,0.0,2.125,0.0,0.0,0.0,8442535.0,8443567.0,384278528.0,12263424.0,250396672.0,14053163008.0,4.0,106.0,0.0,66.0,0.0
5.250,11.875,80.625,0.0,2.250,0.0,0.0,0.0,8246759.0,8253787.0,383795200.0,12263424.0,250404864.0,14053638144.0,4.0,106.0,0.0,66.0,0.0
5.764,11.905,80.702,0.0,1.629,0.0,0.0,0.0,8005929.0,8005678.0,385441792.0,12263424.0,250404864.0,14051991552.0,4.0,106.0,0.0,66.0,0.0
4.596,12.298,80.248,0.0,2.857,0.0,0.0,0.0,8396610.0,8398106.0,385716224.0,12263424.0,250404864.0,14051717120.0,4.0,106.0,0.0,66.0,0.0
4.648,12.312,80.528,0.0,2.513,0.0,0.0,0.0,8172992.0,8174585.0,385650688.0,12263424.0,250404864.0,14051782656.0,4.0,106.0,0.0,66.0,0.0
5.138,11.905,81.203,0.0,1.754,0.0,0.0,45056.0,8033417.0,8033556.0,396853248.0,12263424.0,250404864.0,14040580096.0,4.0,106.0,0.0,66.0,0.0
5.0,12.500,80.750,0.0,1.750,0.0,0.0,0.0,8501744.0,8503453.0,431816704.0,12263424.0,250404864.0,14005616640.0,4.0,106.0,0.0,66.0,0.0
5.230,12.329,80.075,0.249,2.117,0.0,0.0,12288.0,8566399.0,8563573.0,472084480.0,12271616.0,250396672.0,13965348864.0,4.0,106.0,0.0,66.0,0.0
4.141,9.410,81.932,0.0,4.517,0.0,0.0,0.0,7973047.0,7966205.0,496558080.0,12271616.0,250404864.0,13940867072.0,4.0,106.0,0.0,66.0,0.0
4.130,9.011,81.602,0.0,5.257,0.0,0.0,0.0,8248136.0,8260888.0,496275456.0,12271616.0,250404864.0,13941149696.0,4.0,106.0,0.0,67.0,0.0
4.750,12.0,81.875,0.0,1.375,0.0,0.0,0.0,8036193.0,8039605.0,496521216.0,12271616.0,250404864.0,13940903936.0,4.0,106.0,0.0,67.0,0.0
4.602,12.438,74.005,0.0,8.955,0.0,0.0,0.0,7627779.0,7633915.0,496390144.0,12271616.0,250404864.0,13941035008.0,4.0,106.0,0.0,67.0,0.0
5.507,11.765,80.851,0.0,1.877,0.0,0.0,0.0,8300502.0,8300879.0,495878144.0,12271616.0,250404864.0,13941547008.0,4.0,106.0,0.0,67.0,0.0
4.654,12.075,80.629,0.252,2.390,0.0,0.0,8192.0,8206417.0,8209307.0,495583232.0,12279808.0,250396672.0,13941841920.0,4.0,106.0,0.0,67.0,0.0
4.613,12.469,80.923,0.0,1.995,0.0,0.0,4096.0,8335409.0,8314709.0,497246208.0,12279808.0,250396672.0,13940178944.0,4.0,106.0,0.0,67.0,0.0
5.119,12.235,80.400,0.0,2.247,0.0,0.0,0.0,8794083.0,8812220.0,496984064.0,12279808.0,250404864.0,13940432896.0,4.0,106.0,0.0,67.0,0.0
