"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_24-2-64-2.csv 1 60",,,,"Date:","29 Oct 2017 22:04:52 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.442,5.765,89.112,0.621,2.060,0.0,64456.181,71204056.479,0.0,0.0,298799104.0,12869632.0,250433536.0,14137999360.0,4.0,90.0,0.0,66.0,0.0
19.557,22.878,55.105,0.0,2.460,0.0,0.0,0.0,5519307.0,5543041.0,314589184.0,12869632.0,250433536.0,14122209280.0,4.0,114.0,0.0,66.0,0.0
16.247,21.285,61.083,0.0,1.385,0.0,0.0,0.0,6075259.0,6089531.0,320602112.0,12869632.0,250433536.0,14116196352.0,4.0,114.0,0.0,66.0,0.0
23.625,29.125,44.625,0.0,2.625,0.0,0.0,0.0,7323196.0,7353682.0,330784768.0,12869632.0,250433536.0,14106013696.0,4.0,114.0,0.0,66.0,0.0
10.474,18.828,68.329,0.0,2.369,0.0,0.0,0.0,8866621.0,8868384.0,332484608.0,12869632.0,250433536.0,14104313856.0,4.0,114.0,0.0,66.0,0.0
5.013,12.782,80.201,0.376,1.629,0.0,0.0,36864.0,8080244.0,8083202.0,352493568.0,12877824.0,250425344.0,14084304896.0,4.0,114.0,0.0,66.0,0.0
5.764,12.030,80.576,0.0,1.629,0.0,0.0,0.0,7546478.0,7546096.0,383000576.0,12877824.0,250433536.0,14053789696.0,4.0,114.0,0.0,66.0,0.0
5.250,12.375,80.250,0.0,2.125,0.0,0.0,0.0,7644766.0,7654044.0,382574592.0,12877824.0,250433536.0,14054215680.0,4.0,114.0,0.0,66.0,0.0
5.250,12.625,80.375,0.0,1.750,0.0,0.0,0.0,7884318.0,7884727.0,382971904.0,12877824.0,250433536.0,14053818368.0,4.0,114.0,0.0,67.0,0.0
4.869,12.734,80.774,0.0,1.623,0.0,0.0,0.0,7912345.0,7909609.0,385519616.0,12877824.0,250433536.0,14051270656.0,4.0,114.0,0.0,67.0,0.0
4.135,12.782,79.950,0.0,3.133,0.0,0.0,0.0,7424798.0,7432107.0,385384448.0,12877824.0,250433536.0,14051405824.0,4.0,114.0,0.0,67.0,0.0
5.125,12.750,80.375,0.125,1.625,0.0,0.0,12288.0,7881809.0,7883703.0,385773568.0,12886016.0,250425344.0,14051016704.0,4.0,114.0,0.0,67.0,0.0
4.756,12.641,81.352,0.0,1.252,0.0,0.0,0.0,7916805.0,7914245.0,407121920.0,12886016.0,250433536.0,14029660160.0,4.0,114.0,0.0,67.0,0.0
4.625,12.125,81.625,0.0,1.625,0.0,0.0,0.0,7672073.0,7672998.0,440582144.0,12886016.0,250433536.0,13996199936.0,4.0,114.0,0.0,67.0,0.0
4.756,12.641,80.976,0.0,1.627,0.0,0.0,0.0,8086191.0,8088849.0,476549120.0,12886016.0,250433536.0,13960232960.0,4.0,114.0,0.0,67.0,0.0
4.380,12.390,81.727,0.0,1.502,0.0,0.0,0.0,7833193.0,7832110.0,495554560.0,12886016.0,250433536.0,13941227520.0,4.0,114.0,0.0,67.0,0.0
4.370,12.484,81.024,0.0,2.122,0.0,0.0,0.0,7637868.0,7645506.0,495849472.0,12886016.0,250433536.0,13940932608.0,4.0,114.0,0.0,67.0,0.0
4.500,12.625,81.250,0.250,1.375,0.0,0.0,12288.0,7948317.0,7946707.0,495534080.0,12894208.0,250433536.0,13941239808.0,4.0,114.0,0.0,67.0,0.0
5.0,12.500,80.500,0.0,2.0,0.0,0.0,0.0,8744496.0,8748829.0,495288320.0,12894208.0,250433536.0,13941485568.0,4.0,114.0,0.0,2.0,0.0
4.750,12.125,81.750,0.0,1.375,0.0,0.0,49152.0,7921523.0,7919765.0,495005696.0,12894208.0,250433536.0,13941768192.0,4.0,114.0,0.0,2.0,0.0
