"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_32-2-64-1.csv 1 60",,,,"Date:","29 Oct 2017 22:06:34 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.149,5.223,91.519,0.280,0.829,0.0,62160.155,38966.915,0.0,0.0,258199552.0,11878400.0,250634240.0,14186954752.0,4.0,66.0,0.0,66.0,0.0
20.446,20.322,57.745,0.0,1.487,0.0,0.0,0.0,5627204.0,5638863.0,303992832.0,11878400.0,250642432.0,14141153280.0,4.0,130.0,0.0,66.0,0.0
17.965,23.367,57.412,0.251,1.005,0.0,0.0,49152.0,6733565.0,6738894.0,304979968.0,11886592.0,250642432.0,14140157952.0,4.0,130.0,0.0,66.0,0.0
13.806,20.274,65.174,0.0,0.746,0.0,0.0,0.0,6144492.0,6142785.0,315072512.0,11886592.0,250642432.0,14130065408.0,4.0,130.0,0.0,66.0,0.0
5.395,12.547,81.054,0.0,1.004,0.0,0.0,0.0,6463706.0,6461280.0,315146240.0,11886592.0,250642432.0,14129991680.0,4.0,130.0,0.0,66.0,0.0
4.005,9.011,82.979,0.0,4.005,0.0,0.0,0.0,6115292.0,6120719.0,333991936.0,11886592.0,250642432.0,14111145984.0,4.0,130.0,0.0,66.0,0.0
5.493,11.361,81.898,0.0,1.248,0.0,0.0,49152.0,6128642.0,6124391.0,361193472.0,11886592.0,250642432.0,14083944448.0,4.0,130.0,0.0,67.0,0.0
5.375,11.500,82.250,0.0,0.875,0.0,0.0,0.0,6112941.0,6117918.0,363802624.0,11886592.0,250642432.0,14081335296.0,4.0,130.0,0.0,67.0,0.0
3.625,11.500,82.125,0.500,2.250,0.0,0.0,12288.0,5708262.0,5716710.0,363814912.0,11894784.0,250634240.0,14081323008.0,4.0,130.0,0.0,67.0,0.0
3.985,11.333,83.686,0.0,0.996,0.0,0.0,0.0,6325364.0,6323436.0,363835392.0,11894784.0,250642432.0,14081294336.0,4.0,130.0,0.0,67.0,0.0
4.517,11.292,83.312,0.0,0.878,0.0,0.0,0.0,6219563.0,6220820.0,365809664.0,11894784.0,250642432.0,14079320064.0,4.0,130.0,0.0,67.0,0.0
3.750,11.750,83.625,0.0,0.875,0.0,0.0,0.0,5994280.0,5981464.0,365834240.0,11894784.0,250642432.0,14079295488.0,4.0,130.0,0.0,67.0,0.0
4.005,11.514,83.605,0.0,0.876,0.0,0.0,0.0,6022007.0,6032891.0,365768704.0,11894784.0,250642432.0,14079361024.0,4.0,130.0,0.0,67.0,0.0
4.130,11.014,83.855,0.0,1.001,0.0,0.0,0.0,5869408.0,5866897.0,370233344.0,11894784.0,250642432.0,14074896384.0,4.0,130.0,0.0,66.0,0.0
4.0,11.375,83.375,0.250,1.0,0.0,0.0,12288.0,5685641.0,5685387.0,397275136.0,11902976.0,250634240.0,14047854592.0,4.0,130.0,0.0,66.0,0.0
3.995,11.860,83.271,0.0,0.874,0.0,0.0,0.0,6645046.0,6645918.0,420462592.0,11902976.0,250642432.0,14024658944.0,4.0,130.0,0.0,66.0,0.0
4.386,11.404,83.333,0.0,0.877,0.0,0.0,0.0,6332260.0,6336756.0,456183808.0,11902976.0,250642432.0,13988937728.0,4.0,130.0,0.0,66.0,0.0
3.995,11.610,83.396,0.0,0.999,0.0,0.0,0.0,6205736.0,6205736.0,478007296.0,11902976.0,250642432.0,13967114240.0,4.0,130.0,0.0,66.0,0.0
2.128,11.890,79.599,0.0,6.383,0.0,0.0,0.0,3153327.0,3152537.0,478031872.0,11902976.0,250642432.0,13967089664.0,4.0,130.0,0.0,66.0,0.0
3.745,11.985,82.522,0.0,1.748,0.0,0.0,0.0,6220019.0,6229957.0,478466048.0,11902976.0,250642432.0,13966655488.0,4.0,130.0,0.0,66.0,0.0
3.880,11.640,83.354,0.125,1.001,0.0,0.0,12288.0,6043053.0,6043053.0,478347264.0,11911168.0,250634240.0,13966774272.0,4.0,130.0,0.0,66.0,0.0
4.250,11.125,83.750,0.0,0.875,0.0,0.0,0.0,5927975.0,5926802.0,478040064.0,11911168.0,250642432.0,13967073280.0,4.0,130.0,0.0,2.0,0.0
4.005,11.514,83.605,0.0,0.876,0.0,0.0,0.0,6287901.0,6283701.0,478642176.0,11911168.0,250642432.0,13966471168.0,4.0,130.0,0.0,2.0,0.0
4.125,11.500,83.625,0.0,0.750,0.0,0.0,0.0,6001977.0,6004666.0,478670848.0,11911168.0,250642432.0,13966442496.0,4.0,130.0,0.0,2.0,0.0
4.125,11.250,83.875,0.0,0.750,0.0,0.0,0.0,5606503.0,5605486.0,478605312.0,11911168.0,250642432.0,13966508032.0,4.0,130.0,0.0,2.0,0.0
4.130,11.389,83.730,0.0,0.751,0.0,0.0,0.0,5773640.0,5771907.0,480116736.0,11911168.0,250642432.0,13964996608.0,4.0,130.0,0.0,2.0,0.0
4.125,11.625,83.250,0.250,0.750,0.0,0.0,20480.0,6033008.0,6035439.0,480288768.0,11919360.0,250642432.0,13964816384.0,4.0,130.0,0.0,2.0,0.0
4.250,11.750,83.125,0.0,0.875,0.0,0.0,0.0,6385280.0,6385621.0,480415744.0,11919360.0,250646528.0,13964685312.0,4.0,130.0,0.0,2.0,0.0
3.870,11.610,83.770,0.0,0.749,0.0,0.0,0.0,6170589.0,6170501.0,480538624.0,11919360.0,250646528.0,13964562432.0,4.0,130.0,0.0,2.0,0.0
4.261,11.278,83.584,0.0,0.877,0.0,0.0,0.0,6188141.0,6185462.0,480514048.0,11919360.0,250646528.0,13964587008.0,4.0,130.0,0.0,2.0,0.0
4.370,11.236,83.396,0.0,0.999,0.0,0.0,0.0,6226050.0,6228725.0,480256000.0,11919360.0,250646528.0,13964845056.0,4.0,130.0,0.0,2.0,0.0
3.379,11.640,81.602,0.375,3.004,0.0,0.0,57344.0,4681623.0,4692027.0,480202752.0,11927552.0,250646528.0,13964890112.0,4.0,130.0,0.0,3.0,0.0
4.010,11.529,83.459,0.0,1.003,0.0,0.0,0.0,6326827.0,6316258.0,487669760.0,11927552.0,250646528.0,13957423104.0,4.0,130.0,0.0,3.0,0.0
3.861,11.706,83.562,0.0,0.872,0.0,0.0,0.0,6011621.0,6022190.0,521822208.0,11927552.0,250646528.0,13923270656.0,4.0,130.0,0.0,3.0,0.0
3.875,11.500,83.875,0.0,0.750,0.0,0.0,0.0,5918169.0,5912967.0,544976896.0,11927552.0,250646528.0,13900115968.0,4.0,130.0,0.0,3.0,0.0
4.255,11.640,83.104,0.0,1.001,0.0,0.0,0.0,6978546.0,6980945.0,578711552.0,11927552.0,250646528.0,13866381312.0,4.0,130.0,0.0,3.0,0.0
4.125,11.500,83.0,0.500,0.875,0.0,0.0,32768.0,6275165.0,6272603.0,614436864.0,11935744.0,250638336.0,13830656000.0,4.0,130.0,0.0,2.0,0.0
3.865,11.721,83.416,0.0,0.998,0.0,0.0,0.0,6057113.0,6060216.0,645869568.0,11935744.0,250646528.0,13799215104.0,4.0,130.0,0.0,2.0,0.0
3.764,11.794,83.689,0.0,0.753,0.0,0.0,0.0,6064874.0,6062943.0,669151232.0,11935744.0,250646528.0,13775933440.0,4.0,130.0,0.0,2.0,0.0
3.865,11.471,83.666,0.0,0.998,0.0,0.0,0.0,5731652.0,5730484.0,704892928.0,11935744.0,250646528.0,13740191744.0,4.0,130.0,0.0,2.0,0.0
