"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_24-2-64-1.csv 1 60",,,,"Date:","29 Oct 2017 22:04:51 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.112,5.141,91.639,0.285,0.823,0.0,63889.662,39895.418,0.0,0.0,262201344.0,11755520.0,250638336.0,14183071744.0,4.0,90.0,0.0,66.0,0.0
16.542,19.154,49.751,0.0,14.552,0.0,0.0,0.0,3648060.0,3662038.0,317878272.0,11755520.0,250638336.0,14127394816.0,4.0,114.0,0.0,66.0,0.0
11.750,14.625,71.0,0.0,2.625,0.0,0.0,0.0,5228703.0,5233899.0,327503872.0,11755520.0,250638336.0,14117769216.0,4.0,114.0,0.0,66.0,0.0
19.451,22.693,53.367,0.0,4.489,0.0,0.0,0.0,5293997.0,5301326.0,356302848.0,11755520.0,250638336.0,14088970240.0,4.0,114.0,0.0,66.0,0.0
18.365,23.899,55.094,0.0,2.642,0.0,0.0,0.0,4860220.0,4878303.0,374984704.0,11755520.0,250638336.0,14070288384.0,4.0,114.0,0.0,66.0,0.0
5.736,13.840,79.052,0.748,0.623,0.0,0.0,36864.0,5436289.0,5434191.0,374030336.0,11763712.0,250630144.0,14071242752.0,4.0,114.0,0.0,66.0,0.0
4.506,11.389,83.229,0.0,0.876,0.0,0.0,0.0,5911938.0,5914036.0,370393088.0,11763712.0,250638336.0,14074871808.0,4.0,114.0,0.0,66.0,0.0
4.370,11.735,83.021,0.0,0.874,0.0,0.0,0.0,5670027.0,5670027.0,374837248.0,11763712.0,250638336.0,14070427648.0,4.0,114.0,0.0,66.0,0.0
3.870,11.361,83.895,0.0,0.874,0.0,0.0,0.0,5624343.0,5625003.0,374337536.0,11763712.0,250638336.0,14070927360.0,4.0,114.0,0.0,67.0,0.0
4.500,11.500,83.250,0.0,0.750,0.0,0.0,0.0,5573248.0,5573248.0,374632448.0,11763712.0,250638336.0,14070632448.0,4.0,114.0,0.0,67.0,0.0
3.890,11.418,83.940,0.0,0.753,0.0,0.0,0.0,5878231.0,5874793.0,393306112.0,11763712.0,250638336.0,14051958784.0,4.0,114.0,0.0,67.0,0.0
4.500,11.625,83.0,0.125,0.750,0.0,0.0,12288.0,5689490.0,5692928.0,419225600.0,11771904.0,250630144.0,14026039296.0,4.0,114.0,0.0,67.0,0.0
3.870,11.236,83.770,0.0,1.124,0.0,0.0,0.0,5566370.0,5566370.0,437141504.0,11771904.0,250638336.0,14008115200.0,4.0,114.0,0.0,67.0,0.0
4.130,11.139,83.855,0.0,0.876,0.0,0.0,0.0,5781688.0,5780180.0,461709312.0,11771904.0,250638336.0,13983547392.0,4.0,114.0,0.0,67.0,0.0
4.375,11.0,83.750,0.0,0.875,0.0,0.0,0.0,5604175.0,5606475.0,485195776.0,11771904.0,250638336.0,13960060928.0,4.0,114.0,0.0,67.0,0.0
3.500,11.500,84.0,0.0,1.0,0.0,0.0,0.0,5485834.0,5481806.0,485289984.0,11771904.0,250638336.0,13959966720.0,4.0,114.0,0.0,67.0,0.0
3.880,11.264,83.980,0.0,0.876,0.0,0.0,0.0,5749305.0,5753333.0,485285888.0,11771904.0,250638336.0,13959970816.0,4.0,114.0,0.0,2.0,0.0
4.0,11.375,83.625,0.250,0.750,0.0,0.0,12288.0,5930496.0,5927395.0,485568512.0,11780096.0,250638336.0,13959680000.0,4.0,114.0,0.0,2.0,0.0
2.747,11.860,80.524,0.0,4.869,0.0,0.0,0.0,3990215.0,4007023.0,485150720.0,11780096.0,250638336.0,13960097792.0,4.0,114.0,0.0,2.0,0.0
3.880,11.389,83.980,0.0,0.751,0.0,0.0,0.0,5621271.0,5621271.0,486281216.0,11780096.0,250638336.0,13958967296.0,4.0,114.0,0.0,2.0,0.0
