"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_24-3-64-2.csv 1 60",,,,"Date:","29 Oct 2017 22:11:39 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.584,6.100,88.527,0.565,2.224,0.0,58027.042,64102408.518,0.0,0.0,303144960.0,13369344.0,250449920.0,14133137408.0,4.0,114.0,0.0,66.0,0.0
18.711,22.057,56.629,0.0,2.602,0.0,0.0,0.0,5364132.0,5403152.0,312119296.0,13369344.0,250449920.0,14124163072.0,4.0,114.0,0.0,66.0,0.0
16.186,18.695,62.861,0.0,2.258,0.0,0.0,20480.0,5528356.0,5540805.0,315768832.0,13369344.0,250449920.0,14120513536.0,4.0,114.0,0.0,67.0,0.0
24.531,29.036,44.431,0.0,2.003,0.0,0.0,0.0,8406773.0,8411786.0,328208384.0,13369344.0,250449920.0,14108073984.0,4.0,114.0,0.0,67.0,0.0
9.227,17.332,71.696,0.0,1.746,0.0,0.0,0.0,8006256.0,8015582.0,328278016.0,13369344.0,250449920.0,14108004352.0,4.0,114.0,0.0,67.0,0.0
3.630,13.267,76.095,2.628,4.380,0.0,0.0,36864.0,6439217.0,6441827.0,349188096.0,13377536.0,250449920.0,14087086080.0,4.0,114.0,0.0,67.0,0.0
4.744,12.360,81.273,0.0,1.623,0.0,0.0,0.0,8063590.0,8065400.0,381853696.0,13377536.0,250449920.0,14054420480.0,4.0,114.0,0.0,67.0,0.0
5.263,12.657,79.950,0.0,2.130,0.0,0.0,0.0,7918593.0,7923880.0,381304832.0,13377536.0,250449920.0,14054969344.0,4.0,114.0,0.0,67.0,0.0
4.120,12.484,82.022,0.0,1.373,0.0,0.0,0.0,7859958.0,7850112.0,380841984.0,13377536.0,250449920.0,14055432192.0,4.0,114.0,0.0,67.0,0.0
4.881,12.015,81.977,0.0,1.126,0.0,0.0,0.0,7850060.0,7862172.0,383311872.0,13377536.0,250449920.0,14052962304.0,4.0,114.0,0.0,67.0,0.0
4.756,12.390,81.352,0.0,1.502,0.0,0.0,0.0,8123802.0,8123720.0,383295488.0,13377536.0,250449920.0,14052978688.0,4.0,114.0,0.0,67.0,0.0
4.494,12.484,81.149,0.375,1.498,0.0,0.0,12288.0,8135890.0,8134226.0,383361024.0,13385728.0,250441728.0,14052913152.0,4.0,114.0,0.0,66.0,0.0
4.380,12.265,81.727,0.0,1.627,0.0,0.0,0.0,7433594.0,7436543.0,406040576.0,13385728.0,250449920.0,14030225408.0,4.0,114.0,0.0,66.0,0.0
4.250,12.875,81.625,0.0,1.250,0.0,0.0,0.0,8098424.0,8099456.0,442191872.0,13385728.0,250449920.0,13994074112.0,4.0,114.0,0.0,66.0,0.0
4.125,12.875,81.750,0.0,1.250,0.0,0.0,0.0,7939477.0,7933455.0,477577216.0,13385728.0,250449920.0,13958688768.0,4.0,114.0,0.0,66.0,0.0
4.625,12.125,81.625,0.0,1.625,0.0,0.0,0.0,7671326.0,7678872.0,492929024.0,13385728.0,250449920.0,13943336960.0,4.0,114.0,0.0,66.0,0.0
4.380,12.641,81.852,0.0,1.126,0.0,0.0,0.0,7811086.0,7809642.0,492306432.0,13385728.0,250449920.0,13943959552.0,4.0,114.0,0.0,66.0,0.0
4.250,12.250,81.625,0.500,1.375,0.0,0.0,12288.0,7546454.0,7547961.0,492679168.0,13393920.0,250449920.0,13943578624.0,4.0,114.0,0.0,66.0,0.0
4.744,13.109,80.649,0.0,1.498,0.0,0.0,0.0,9716687.0,9718388.0,492953600.0,13393920.0,250449920.0,13943304192.0,4.0,114.0,0.0,2.0,0.0
5.257,13.016,79.850,0.0,1.877,0.0,0.0,0.0,10433890.0,10433398.0,493387776.0,13393920.0,250449920.0,13942870016.0,4.0,114.0,0.0,2.0,0.0
4.380,12.390,81.977,0.0,1.252,0.0,0.0,0.0,7896446.0,7898461.0,494981120.0,13393920.0,250449920.0,13941276672.0,4.0,114.0,0.0,2.0,0.0
4.500,12.750,80.750,0.0,2.0,0.0,0.0,0.0,8568471.0,8568911.0,494997504.0,13393920.0,250449920.0,13941260288.0,4.0,114.0,0.0,2.0,0.0
4.494,12.360,81.273,0.0,1.873,0.0,0.0,0.0,7896997.0,7901532.0,494702592.0,13393920.0,250449920.0,13941555200.0,4.0,114.0,0.0,2.0,0.0
4.506,12.140,81.602,0.125,1.627,0.0,0.0,12288.0,7916380.0,7916848.0,495202304.0,13402112.0,250441728.0,13941055488.0,4.0,114.0,0.0,2.0,0.0
4.511,12.281,81.955,0.0,1.253,0.0,0.0,0.0,7725179.0,7725179.0,495235072.0,13402112.0,250449920.0,13941014528.0,4.0,114.0,0.0,2.0,0.0
4.130,12.766,80.976,0.0,2.128,0.0,0.0,0.0,7458559.0,7464500.0,495464448.0,13402112.0,250449920.0,13940785152.0,4.0,114.0,0.0,2.0,0.0
2.743,12.594,77.681,0.0,6.983,0.0,0.0,0.0,5152394.0,5132988.0,495235072.0,13402112.0,250449920.0,13941014528.0,4.0,114.0,0.0,2.0,0.0
4.380,12.891,81.101,0.0,1.627,0.0,0.0,40960.0,7695802.0,7696621.0,520458240.0,13402112.0,250454016.0,13915787264.0,4.0,114.0,0.0,3.0,0.0
4.506,13.267,80.726,0.0,1.502,0.0,0.0,0.0,8380312.0,8380902.0,560111616.0,13402112.0,250454016.0,13876133888.0,4.0,114.0,0.0,3.0,0.0
4.120,13.109,80.275,0.624,1.873,0.0,0.0,20480.0,8065389.0,8073308.0,596135936.0,13410304.0,250445824.0,13840109568.0,4.0,114.0,0.0,3.0,0.0
4.375,12.750,81.375,0.0,1.500,0.0,0.0,0.0,7613224.0,7609421.0,632139776.0,13410304.0,250454016.0,13804097536.0,4.0,114.0,0.0,3.0,0.0
4.631,12.641,81.352,0.0,1.377,0.0,0.0,0.0,7704773.0,7708842.0,665464832.0,13410304.0,250454016.0,13770772480.0,4.0,114.0,0.0,3.0,0.0
4.506,12.390,81.602,0.0,1.502,0.0,0.0,8192.0,7574018.0,7574520.0,701165568.0,13410304.0,250454016.0,13735071744.0,4.0,114.0,0.0,3.0,0.0
4.494,13.233,80.649,0.0,1.623,0.0,0.0,0.0,9004872.0,9008465.0,722546688.0,13410304.0,250454016.0,13713690624.0,4.0,114.0,0.0,2.0,0.0
4.506,12.390,81.477,0.0,1.627,0.0,0.0,0.0,7896723.0,7893886.0,722673664.0,13410304.0,250454016.0,13713563648.0,4.0,114.0,0.0,2.0,0.0
4.375,12.375,81.375,0.250,1.625,0.0,0.0,20480.0,7944495.0,7945284.0,723140608.0,13418496.0,250454016.0,13713088512.0,4.0,114.0,0.0,2.0,0.0
4.250,12.625,80.250,0.0,2.875,0.0,0.0,0.0,7602612.0,7608489.0,722685952.0,13418496.0,250454016.0,13713543168.0,4.0,114.0,0.0,2.0,0.0
5.0,13.125,80.375,0.0,1.500,0.0,0.0,28672.0,7915038.0,7916087.0,722632704.0,13418496.0,250454016.0,13713596416.0,4.0,114.0,0.0,2.0,0.0
4.255,12.641,81.227,0.0,1.877,0.0,0.0,0.0,8042664.0,8039635.0,721965056.0,13418496.0,250454016.0,13714264064.0,4.0,114.0,0.0,2.0,0.0
4.619,12.235,81.648,0.0,1.498,0.0,0.0,0.0,7914013.0,7914999.0,722456576.0,13418496.0,250454016.0,13713772544.0,4.0,114.0,0.0,2.0,0.0
4.642,12.798,80.678,0.0,1.882,0.0,0.0,0.0,8606644.0,8610542.0,723009536.0,13418496.0,250454016.0,13713219584.0,4.0,114.0,0.0,2.0,0.0
4.619,12.484,81.149,0.125,1.623,0.0,0.0,12288.0,7900650.0,7903304.0,721915904.0,13426688.0,250445824.0,13714313216.0,4.0,114.0,0.0,2.0,0.0
4.511,12.531,81.203,0.0,1.754,0.0,0.0,0.0,7806235.0,7803686.0,722886656.0,13426688.0,250454016.0,13713334272.0,4.0,114.0,0.0,2.0,0.0
4.875,12.250,81.0,0.0,1.875,0.0,0.0,0.0,7827812.0,7828868.0,722792448.0,13426688.0,250454016.0,13713428480.0,4.0,114.0,0.0,2.0,0.0
4.370,12.609,81.523,0.0,1.498,0.0,0.0,0.0,7823268.0,7824691.0,722739200.0,13426688.0,250454016.0,13713481728.0,4.0,114.0,0.0,2.0,0.0
4.506,12.390,81.602,0.0,1.502,0.0,0.0,0.0,7746904.0,7745481.0,725041152.0,13426688.0,250454016.0,13711179776.0,4.0,114.0,0.0,2.0,0.0
4.380,12.641,81.352,0.0,1.627,0.0,0.0,0.0,7936782.0,7937438.0,724668416.0,13426688.0,250454016.0,13711552512.0,4.0,114.0,0.0,2.0,0.0
4.370,12.360,81.024,0.250,1.998,0.0,0.0,12288.0,7594637.0,7595519.0,725213184.0,13434880.0,250445824.0,13711007744.0,4.0,114.0,0.0,2.0,0.0
4.255,12.516,81.602,0.0,1.627,0.0,0.0,0.0,7607910.0,7609805.0,725045248.0,13434880.0,250454016.0,13711167488.0,4.0,114.0,0.0,2.0,0.0
4.881,12.265,81.602,0.0,1.252,0.0,0.0,0.0,7856746.0,7856876.0,724844544.0,13434880.0,250454016.0,13711368192.0,4.0,114.0,0.0,2.0,0.0
4.625,12.250,81.625,0.0,1.500,0.0,0.0,0.0,7949117.0,7949271.0,724807680.0,13434880.0,250454016.0,13711405056.0,4.0,114.0,0.0,2.0,0.0
4.370,12.484,81.898,0.0,1.248,0.0,0.0,0.0,7856455.0,7858212.0,725176320.0,13434880.0,250454016.0,13711036416.0,4.0,114.0,0.0,2.0,0.0
4.348,12.050,81.739,0.0,1.863,0.0,0.0,0.0,7517391.0,7513906.0,724647936.0,13434880.0,250454016.0,13711564800.0,4.0,115.0,0.0,2.0,0.0
4.151,13.082,80.629,0.377,1.761,0.0,0.0,12288.0,7687570.0,7692244.0,724971520.0,13443072.0,250445824.0,13711241216.0,4.0,114.0,0.0,3.0,0.0
4.380,13.016,81.352,0.0,1.252,0.0,0.0,0.0,7538671.0,7537418.0,724934656.0,13443072.0,250454016.0,13711269888.0,4.0,114.0,0.0,3.0,0.0
3.750,12.875,79.500,0.0,3.875,0.0,0.0,0.0,7027191.0,7017647.0,724652032.0,13443072.0,250454016.0,13711552512.0,4.0,114.0,0.0,3.0,0.0
4.875,13.0,79.750,0.0,2.375,0.0,0.0,0.0,8875454.0,8876460.0,724914176.0,13443072.0,250454016.0,13711290368.0,4.0,114.0,0.0,2.0,0.0
4.266,13.300,80.050,0.0,2.384,0.0,0.0,20480.0,7961757.0,7968211.0,724885504.0,13443072.0,250454016.0,13711319040.0,4.0,114.0,0.0,2.0,0.0
4.494,12.859,81.273,0.0,1.373,0.0,0.0,0.0,7778470.0,7779188.0,756326400.0,13443072.0,250458112.0,13679874048.0,4.0,114.0,0.0,2.0,0.0
3.995,12.734,80.524,0.250,2.497,0.0,0.0,12288.0,7649380.0,7654722.0,792363008.0,13451264.0,250449920.0,13643837440.0,4.0,114.0,0.0,2.0,0.0
3.639,12.547,80.552,0.0,3.262,0.0,0.0,0.0,5998019.0,6012617.0,821297152.0,13451264.0,250458112.0,13614895104.0,4.0,114.0,0.0,2.0,0.0
