"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_multi_get_shard_2-3-64-3-1.csv 1 60",,,,"Date:","02 Dec 2017 11:52:52 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.828,7.231,84.454,0.797,4.690,0.0,79104.890,86776774.988,0.0,0.0,301756416.0,12992512.0,257626112.0,14127726592.0,4.0,196.0,0.0,195.0,0.0
6.535,11.837,79.655,0.0,1.973,0.0,0.0,0.0,1237998.0,1895868.0,312246272.0,12992512.0,257626112.0,14117236736.0,4.0,200.0,0.0,195.0,0.0
7.412,13.819,77.889,0.0,0.879,0.0,0.0,0.0,1582839.0,2437712.0,313192448.0,12992512.0,257626112.0,14116290560.0,4.0,200.0,0.0,195.0,0.0
3.513,11.292,82.811,0.0,2.384,0.0,0.0,0.0,1499562.0,2295913.0,312836096.0,12992512.0,257626112.0,14116646912.0,4.0,200.0,0.0,195.0,0.0
4.234,9.963,85.181,0.0,0.623,0.0,0.0,0.0,1759857.0,2730134.0,313122816.0,12992512.0,257626112.0,14116360192.0,4.0,200.0,0.0,195.0,0.0
4.0,10.250,85.0,0.375,0.375,0.0,0.0,36864.0,1663333.0,2574140.0,312119296.0,13000704.0,257617920.0,14117363712.0,4.0,200.0,0.0,195.0,0.0
4.375,10.375,84.750,0.0,0.500,0.0,0.0,0.0,1793848.0,2764748.0,312262656.0,13000704.0,257626112.0,14117212160.0,4.0,200.0,0.0,195.0,0.0
4.130,10.889,84.230,0.0,0.751,0.0,0.0,0.0,1890222.0,2909050.0,312578048.0,13000704.0,257626112.0,14116896768.0,4.0,200.0,0.0,194.0,0.0
4.869,11.361,83.271,0.0,0.499,0.0,0.0,0.0,1686548.0,2610030.0,318902272.0,13000704.0,257626112.0,14110572544.0,4.0,200.0,0.0,194.0,0.0
6.758,14.643,77.096,0.0,1.502,0.0,0.0,0.0,1538644.0,2370323.0,325410816.0,13000704.0,257626112.0,14104064000.0,4.0,200.0,0.0,194.0,0.0
4.005,11.014,84.230,0.0,0.751,0.0,0.0,0.0,1728097.0,2663803.0,323526656.0,13000704.0,257626112.0,14105948160.0,4.0,200.0,0.0,194.0,0.0
3.500,10.375,85.375,0.250,0.500,0.0,0.0,12288.0,1748509.0,2679159.0,323383296.0,13008896.0,257617920.0,14106091520.0,4.0,200.0,0.0,194.0,0.0
2.500,10.750,83.500,0.0,3.250,0.0,0.0,0.0,1378719.0,2131389.0,325636096.0,13008896.0,257626112.0,14103830528.0,4.0,200.0,0.0,194.0,0.0
4.250,10.625,84.500,0.0,0.625,0.0,0.0,0.0,1764764.0,2711183.0,352882688.0,13008896.0,257626112.0,14076583936.0,4.0,200.0,0.0,194.0,0.0
3.750,10.625,84.875,0.0,0.750,0.0,0.0,0.0,1701967.0,2628322.0,358998016.0,13008896.0,257626112.0,14070468608.0,4.0,200.0,0.0,194.0,0.0
4.881,11.640,83.104,0.0,0.375,0.0,0.0,0.0,1741701.0,2676522.0,374845440.0,13008896.0,257626112.0,14054621184.0,4.0,200.0,0.0,194.0,0.0
3.620,10.362,85.393,0.0,0.624,0.0,0.0,0.0,1700222.0,2627299.0,374849536.0,13008896.0,257626112.0,14054617088.0,4.0,200.0,0.0,194.0,0.0
3.125,10.625,85.375,0.250,0.625,0.0,0.0,12288.0,1762422.0,2705355.0,374890496.0,13017088.0,257617920.0,14054576128.0,4.0,200.0,0.0,194.0,0.0
2.625,10.750,83.375,0.0,3.250,0.0,0.0,0.0,1439342.0,2211337.0,374923264.0,13017088.0,257626112.0,14054535168.0,4.0,200.0,0.0,194.0,0.0
4.104,10.945,83.458,0.0,1.493,0.0,0.0,0.0,1680616.0,2598658.0,375042048.0,13017088.0,257626112.0,14054416384.0,4.0,200.0,0.0,194.0,0.0
3.894,10.427,85.176,0.0,0.503,0.0,0.0,0.0,1768672.0,2717740.0,374796288.0,13017088.0,257626112.0,14054662144.0,4.0,200.0,0.0,194.0,0.0
3.129,10.388,84.856,0.0,1.627,0.0,0.0,0.0,1668269.0,2587381.0,374935552.0,13017088.0,257626112.0,14054522880.0,4.0,200.0,0.0,194.0,0.0
3.371,10.487,85.518,0.0,0.624,0.0,0.0,0.0,1816492.0,2780512.0,374747136.0,13017088.0,257626112.0,14054711296.0,4.0,200.0,0.0,2.0,0.0
3.375,10.375,84.875,0.375,1.0,0.0,0.0,12288.0,1637312.0,2536029.0,381173760.0,13025280.0,257617920.0,14048284672.0,4.0,200.0,0.0,2.0,0.0
3.371,10.237,85.768,0.0,0.624,0.0,0.0,4096.0,1767641.0,2726700.0,381128704.0,13025280.0,257626112.0,14048321536.0,4.0,200.0,0.0,2.0,0.0
3.129,10.513,85.106,0.0,1.252,0.0,0.0,0.0,1743534.0,2692682.0,381296640.0,13025280.0,257626112.0,14048153600.0,4.0,200.0,0.0,3.0,0.0
3.504,10.263,85.607,0.0,0.626,0.0,0.0,0.0,1797119.0,2773289.0,381493248.0,13025280.0,257626112.0,14047956992.0,4.0,200.0,0.0,3.0,0.0
3.250,10.500,85.625,0.0,0.625,0.0,0.0,0.0,2009407.0,3100206.0,381460480.0,13025280.0,257630208.0,14047985664.0,4.0,200.0,0.0,3.0,0.0
3.246,10.612,84.769,0.0,1.373,0.0,0.0,0.0,1714586.0,2651376.0,381870080.0,13025280.0,257630208.0,14047576064.0,4.0,200.0,0.0,3.0,0.0
4.010,10.025,84.837,0.501,0.627,0.0,0.0,86016.0,2110365.0,3259544.0,382816256.0,13033472.0,257630208.0,14046621696.0,4.0,200.0,0.0,3.0,0.0
3.620,10.237,85.268,0.0,0.874,0.0,0.0,0.0,1877047.0,2879535.0,381362176.0,13033472.0,257630208.0,14048075776.0,4.0,200.0,0.0,3.0,0.0
3.125,10.500,84.875,0.0,1.500,0.0,0.0,0.0,1673514.0,2583400.0,381394944.0,13033472.0,257630208.0,14048043008.0,4.0,200.0,0.0,3.0,0.0
3.375,10.125,85.875,0.0,0.625,0.0,0.0,0.0,1696160.0,2611318.0,402313216.0,13033472.0,257630208.0,14027124736.0,4.0,200.0,0.0,3.0,0.0
3.500,10.375,85.625,0.0,0.500,0.0,0.0,0.0,1734044.0,2668537.0,408682496.0,13033472.0,257630208.0,14020755456.0,4.0,200.0,0.0,3.0,0.0
3.500,10.250,85.375,0.375,0.500,0.0,0.0,28672.0,1848651.0,2847513.0,414892032.0,13041664.0,257630208.0,14014537728.0,4.0,200.0,0.0,3.0,0.0
3.620,10.112,85.518,0.0,0.749,0.0,0.0,0.0,1868977.0,2886422.0,425668608.0,13041664.0,257630208.0,14003761152.0,4.0,200.0,0.0,3.0,0.0
3.500,10.250,85.750,0.0,0.500,0.0,0.0,0.0,1763020.0,2721664.0,455217152.0,13041664.0,257630208.0,13974212608.0,4.0,200.0,0.0,3.0,0.0
3.870,9.988,85.518,0.0,0.624,0.0,0.0,0.0,1805047.0,2790804.0,465461248.0,13041664.0,257630208.0,13963968512.0,4.0,200.0,0.0,2.0,0.0
3.383,10.276,85.840,0.0,0.501,0.0,0.0,0.0,1783519.0,2752556.0,474701824.0,13041664.0,257630208.0,13954727936.0,4.0,200.0,0.0,2.0,0.0
2.750,10.750,84.125,0.0,2.375,0.0,0.0,0.0,1619079.0,2494927.0,481128448.0,13041664.0,257630208.0,13948301312.0,4.0,200.0,0.0,2.0,0.0
2.378,11.014,81.477,0.250,4.881,0.0,0.0,12288.0,1184672.0,1835736.0,484610048.0,13049856.0,257630208.0,13944811520.0,4.0,200.0,0.0,2.0,0.0
3.250,10.375,85.750,0.0,0.625,0.0,0.0,0.0,1758895.0,2719992.0,484847616.0,13049856.0,257630208.0,13944573952.0,4.0,200.0,0.0,2.0,0.0
3.491,10.349,85.661,0.0,0.499,0.0,0.0,0.0,1768597.0,2728258.0,484777984.0,13049856.0,257630208.0,13944643584.0,4.0,200.0,0.0,2.0,0.0
2.875,10.625,84.875,0.0,1.625,0.0,0.0,0.0,1687133.0,2595286.0,484667392.0,13049856.0,257630208.0,13944754176.0,4.0,200.0,0.0,2.0,0.0
2.886,10.665,85.194,0.0,1.255,0.0,0.0,0.0,1610524.0,2479036.0,484184064.0,13049856.0,257630208.0,13945237504.0,4.0,200.0,0.0,2.0,0.0
3.371,10.362,85.019,0.749,0.499,0.0,0.0,12288.0,1742605.0,2686139.0,484782080.0,13058048.0,257622016.0,13944639488.0,4.0,200.0,0.0,2.0,0.0
