"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_multi_get_shard_2-3-64-6-2.csv 1 60",,,,"Date:","02 Dec 2017 11:58:14 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.664,7.054,85.106,0.709,4.466,0.0,71062.972,78015313.872,0.0,0.0,302063616.0,12660736.0,257630208.0,14127747072.0,4.0,200.0,0.0,194.0,0.0
8.933,12.655,77.171,0.0,1.241,0.0,0.0,0.0,2289276.0,3064589.0,315170816.0,12660736.0,257630208.0,14114639872.0,4.0,200.0,0.0,194.0,0.0
7.0,15.500,77.125,0.0,0.375,0.0,0.0,0.0,2652453.0,3522401.0,318390272.0,12660736.0,257630208.0,14111420416.0,4.0,200.0,0.0,194.0,0.0
5.125,11.625,82.0,0.0,1.250,0.0,0.0,0.0,2492706.0,3329418.0,316522496.0,12660736.0,257630208.0,14113288192.0,4.0,200.0,0.0,194.0,0.0
3.375,10.625,85.625,0.0,0.375,0.0,0.0,0.0,2567354.0,3405656.0,317206528.0,12660736.0,257630208.0,14112604160.0,4.0,200.0,0.0,194.0,0.0
3.745,10.487,84.894,0.250,0.624,0.0,0.0,36864.0,2624733.0,3508775.0,316895232.0,12668928.0,257622016.0,14112915456.0,4.0,200.0,0.0,2.0,0.0
4.756,10.513,83.479,0.0,1.252,0.0,0.0,0.0,2553987.0,3373915.0,322904064.0,12668928.0,257630208.0,14106898432.0,4.0,200.0,0.0,2.0,0.0
3.504,10.263,85.732,0.0,0.501,0.0,0.0,0.0,2799968.0,3665810.0,323674112.0,12668928.0,257630208.0,14106128384.0,4.0,200.0,0.0,2.0,0.0
2.750,10.375,83.750,0.0,3.125,0.0,0.0,0.0,2038480.0,2715865.0,322695168.0,12668928.0,257630208.0,14107107328.0,4.0,200.0,0.0,2.0,0.0
7.366,13.733,77.653,0.0,1.248,0.0,0.0,0.0,2400195.0,3140787.0,324456448.0,12668928.0,257630208.0,14105346048.0,4.0,200.0,0.0,2.0,0.0
5.006,13.517,80.851,0.0,0.626,0.0,0.0,0.0,2498828.0,3272947.0,334409728.0,12668928.0,257630208.0,14095392768.0,4.0,200.0,0.0,2.0,0.0
5.250,11.125,82.375,0.625,0.625,0.0,0.0,12288.0,2607091.0,3425608.0,348004352.0,12677120.0,257622016.0,14081798144.0,4.0,200.0,0.0,2.0,0.0
3.625,10.125,85.875,0.0,0.375,0.0,0.0,0.0,2686760.0,3513263.0,361287680.0,12677120.0,257630208.0,14068506624.0,4.0,200.0,0.0,3.0,0.0
3.496,10.237,84.769,0.0,1.498,0.0,0.0,0.0,2731433.0,3572226.0,375234560.0,12677120.0,257630208.0,14054559744.0,4.0,200.0,0.0,3.0,0.0
