"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_multi_get_shard_2-3-64-1-2.csv 1 60",,,,"Date:","02 Dec 2017 11:47:48 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.594,6.931,84.430,0.854,5.190,0.0,87337.707,95880499.009,0.0,0.0,281485312.0,11902976.0,257597440.0,14149115904.0,4.0,200.0,0.0,194.0,0.0
8.075,11.925,78.882,0.0,1.118,0.0,0.0,0.0,1007590.0,1966948.0,311029760.0,11902976.0,257597440.0,14119571456.0,4.0,200.0,0.0,194.0,0.0
6.468,12.687,79.975,0.0,0.871,0.0,0.0,0.0,1084142.0,2163058.0,317755392.0,11902976.0,257597440.0,14112845824.0,4.0,200.0,0.0,194.0,0.0
4.130,10.638,83.730,0.0,1.502,0.0,0.0,0.0,1068398.0,2079546.0,317509632.0,11902976.0,257597440.0,14113091584.0,4.0,200.0,0.0,194.0,0.0
4.506,10.513,84.230,0.250,0.501,0.0,0.0,86016.0,1134953.0,2225003.0,317952000.0,11911168.0,257589248.0,14112649216.0,4.0,200.0,0.0,194.0,0.0
3.371,10.737,85.518,0.0,0.375,0.0,0.0,0.0,1144455.0,2246369.0,318029824.0,11911168.0,257597440.0,14112563200.0,4.0,200.0,0.0,194.0,0.0
3.634,10.652,84.211,0.0,1.504,0.0,0.0,0.0,1017253.0,2023425.0,317784064.0,11911168.0,257597440.0,14112808960.0,4.0,200.0,0.0,194.0,0.0
8.625,14.250,74.250,0.0,2.875,0.0,0.0,0.0,1003997.0,1961120.0,327249920.0,11911168.0,257597440.0,14103343104.0,4.0,200.0,0.0,194.0,0.0
11.361,18.602,69.039,0.0,0.999,0.0,0.0,0.0,1140600.0,2244009.0,330428416.0,11911168.0,257597440.0,14100164608.0,4.0,200.0,0.0,194.0,0.0
10.138,17.146,72.340,0.0,0.375,0.0,0.0,0.0,1191105.0,2330852.0,340795392.0,11911168.0,257597440.0,14089797632.0,4.0,200.0,0.0,194.0,0.0
4.988,12.344,81.047,0.748,0.873,0.0,0.0,65536.0,1072666.0,2118973.0,337510400.0,11919360.0,257597440.0,14093074432.0,4.0,200.0,0.0,194.0,0.0
3.755,10.138,85.357,0.0,0.751,0.0,0.0,0.0,1160911.0,2283098.0,334110720.0,11919360.0,257597440.0,14096474112.0,4.0,200.0,0.0,195.0,0.0
3.375,11.125,82.0,0.0,3.500,0.0,0.0,0.0,928611.0,1827750.0,334012416.0,11919360.0,257597440.0,14096572416.0,4.0,200.0,0.0,195.0,0.0
4.768,10.916,83.563,0.0,0.753,0.0,0.0,0.0,1180171.0,2319458.0,334069760.0,11919360.0,257597440.0,14096515072.0,4.0,200.0,0.0,195.0,0.0
3.238,10.710,85.554,0.0,0.498,0.0,0.0,0.0,1125755.0,2223111.0,335974400.0,11919360.0,257597440.0,14094610432.0,4.0,200.0,0.0,195.0,0.0
4.875,11.0,83.125,0.250,0.750,0.0,0.0,36864.0,1076867.0,2115114.0,340402176.0,11927552.0,257597440.0,14090174464.0,4.0,200.0,0.0,195.0,0.0
3.504,11.014,83.229,0.0,2.253,0.0,0.0,0.0,952899.0,1905211.0,363540480.0,11927552.0,257597440.0,14067036160.0,4.0,200.0,0.0,195.0,0.0
3.500,10.750,84.250,0.0,1.500,0.0,0.0,0.0,1099156.0,2168283.0,384446464.0,11927552.0,257597440.0,14046130176.0,4.0,200.0,0.0,195.0,0.0
3.995,10.612,85.019,0.0,0.375,0.0,0.0,0.0,1146984.0,2252232.0,384315392.0,11927552.0,257597440.0,14046261248.0,4.0,200.0,0.0,2.0,0.0
3.375,10.125,85.750,0.0,0.750,0.0,0.0,0.0,1069133.0,2116365.0,384737280.0,11927552.0,257597440.0,14045839360.0,4.0,200.0,0.0,2.0,0.0
3.375,11.125,84.500,0.500,0.500,0.0,0.0,36864.0,1186301.0,2335667.0,384307200.0,11935744.0,257597440.0,14046261248.0,4.0,200.0,0.0,2.0,0.0
3.504,10.138,85.732,0.0,0.626,0.0,0.0,0.0,1247938.0,2480552.0,384831488.0,11935744.0,257597440.0,14045736960.0,4.0,200.0,0.0,2.0,0.0
3.630,10.138,85.857,0.0,0.375,0.0,0.0,0.0,1169540.0,2314574.0,385052672.0,11935744.0,257597440.0,14045515776.0,4.0,200.0,0.0,2.0,0.0
3.246,10.362,84.519,0.0,1.873,0.0,0.0,0.0,1043294.0,2034212.0,384409600.0,11935744.0,257597440.0,14046158848.0,4.0,200.0,0.0,2.0,0.0
3.496,10.362,85.643,0.0,0.499,0.0,0.0,0.0,1189210.0,2334076.0,384405504.0,11935744.0,257597440.0,14046162944.0,4.0,200.0,0.0,2.0,0.0
3.125,10.625,85.250,0.500,0.500,0.0,0.0,24576.0,1196050.0,2357052.0,384282624.0,11943936.0,257597440.0,14046277632.0,4.0,200.0,0.0,2.0,0.0
3.500,10.375,85.625,0.0,0.500,0.0,0.0,0.0,1179841.0,2308182.0,384253952.0,11943936.0,257597440.0,14046306304.0,4.0,200.0,0.0,2.0,0.0
3.630,10.263,85.482,0.0,0.626,0.0,0.0,0.0,1191854.0,2338321.0,390733824.0,11943936.0,257601536.0,14039822336.0,4.0,200.0,0.0,2.0,0.0
2.750,10.875,83.0,0.0,3.375,0.0,0.0,0.0,894989.0,1760720.0,390602752.0,11943936.0,257601536.0,14039953408.0,4.0,200.0,0.0,2.0,0.0
3.125,10.500,85.375,0.0,1.0,0.0,0.0,0.0,1030240.0,2042945.0,390897664.0,11943936.0,257601536.0,14039658496.0,4.0,200.0,0.0,2.0,0.0
3.379,10.263,85.482,0.250,0.626,0.0,0.0,45056.0,1121302.0,2220691.0,390320128.0,11952128.0,257601536.0,14040227840.0,4.0,200.0,0.0,2.0,0.0
3.371,10.487,85.518,0.0,0.624,0.0,0.0,0.0,1146910.0,2252101.0,390995968.0,11952128.0,257601536.0,14039552000.0,4.0,200.0,0.0,2.0,0.0
3.254,10.388,85.607,0.0,0.751,0.0,0.0,0.0,1147033.0,2267303.0,390574080.0,11952128.0,257601536.0,14039973888.0,4.0,200.0,0.0,2.0,0.0
3.496,10.237,85.518,0.0,0.749,0.0,0.0,0.0,1133782.0,2243130.0,390651904.0,11952128.0,257601536.0,14039896064.0,4.0,200.0,0.0,2.0,0.0
3.125,10.375,85.125,0.0,1.375,0.0,0.0,0.0,1073235.0,2098213.0,390868992.0,11952128.0,257601536.0,14039678976.0,4.0,200.0,0.0,2.0,0.0
3.004,10.388,85.857,0.0,0.751,0.0,0.0,20480.0,1135811.0,2235593.0,390979584.0,11952128.0,257601536.0,14039568384.0,4.0,200.0,0.0,2.0,0.0
2.622,10.737,82.647,0.375,3.620,0.0,0.0,12288.0,875917.0,1723456.0,391131136.0,11960320.0,257601536.0,14039408640.0,4.0,200.0,0.0,3.0,0.0
3.379,10.388,85.857,0.0,0.375,0.0,0.0,0.0,1135397.0,2226831.0,393080832.0,11960320.0,257601536.0,14037458944.0,4.0,200.0,0.0,3.0,0.0
3.504,10.013,85.982,0.0,0.501,0.0,0.0,0.0,1121103.0,2205665.0,397520896.0,11960320.0,257601536.0,14033018880.0,4.0,200.0,0.0,3.0,0.0
3.491,10.224,85.661,0.0,0.623,0.0,0.0,0.0,1163078.0,2278552.0,420589568.0,11960320.0,257601536.0,14009950208.0,4.0,200.0,0.0,3.0,0.0
3.379,10.263,85.732,0.0,0.626,0.0,0.0,16384.0,1145372.0,2261684.0,438800384.0,11960320.0,257601536.0,13991739392.0,4.0,200.0,0.0,3.0,0.0
3.121,10.487,85.643,0.0,0.749,0.0,0.0,0.0,1149373.0,2244062.0,443269120.0,11960320.0,257601536.0,13987270656.0,4.0,200.0,0.0,3.0,0.0
3.250,10.625,85.125,0.250,0.750,0.0,0.0,12288.0,1174384.0,2308751.0,450367488.0,11968512.0,257601536.0,13980164096.0,4.0,200.0,0.0,3.0,0.0
2.625,10.625,83.875,0.0,2.875,0.0,0.0,0.0,946140.0,1850993.0,458371072.0,11968512.0,257601536.0,13972160512.0,4.0,200.0,0.0,3.0,0.0
3.383,10.401,85.840,0.0,0.376,0.0,0.0,0.0,1073639.0,2131449.0,466780160.0,11968512.0,257601536.0,13963751424.0,4.0,200.0,0.0,3.0,0.0
