"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_multi_get_shard_2-2-64-1-2.csv 1 60",,,,"Date:","02 Dec 2017 11:46:08 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.572,6.892,84.296,0.881,5.359,0.0,90642.325,99507909.716,0.0,0.0,300462080.0,11771904.0,257593344.0,14130274304.0,4.0,200.0,0.0,194.0,0.0
7.836,11.692,76.741,0.0,3.731,0.0,0.0,0.0,818933.0,1605749.0,314085376.0,11771904.0,257593344.0,14116651008.0,4.0,200.0,0.0,194.0,0.0
6.875,13.625,78.750,0.0,0.750,0.0,0.0,0.0,1071073.0,2134723.0,315117568.0,11771904.0,257593344.0,14115618816.0,4.0,200.0,0.0,194.0,0.0
4.255,10.638,83.855,0.0,1.252,0.0,0.0,0.0,1057803.0,2076293.0,315830272.0,11771904.0,257593344.0,14114906112.0,4.0,200.0,0.0,194.0,0.0
4.375,10.500,84.0,0.500,0.625,0.0,0.0,81920.0,1163786.0,2271750.0,315625472.0,11780096.0,257585152.0,14115110912.0,4.0,200.0,0.0,194.0,0.0
3.875,10.125,85.375,0.125,0.500,0.0,0.0,4096.0,1170362.0,2299626.0,316047360.0,11780096.0,257593344.0,14114680832.0,4.0,200.0,0.0,194.0,0.0
3.875,11.250,83.500,0.0,1.375,0.0,0.0,0.0,1093759.0,2156121.0,315359232.0,11780096.0,257593344.0,14115368960.0,4.0,200.0,0.0,194.0,0.0
9.875,15.500,73.125,0.0,1.500,0.0,0.0,0.0,1101264.0,2161873.0,325828608.0,11780096.0,257593344.0,14104899584.0,4.0,200.0,0.0,194.0,0.0
10.763,16.896,70.964,0.0,1.377,0.0,0.0,0.0,1075496.0,2117625.0,326414336.0,11780096.0,257593344.0,14104313856.0,4.0,200.0,0.0,194.0,0.0
9.488,18.727,69.039,0.0,2.747,0.0,0.0,0.0,1004035.0,1973189.0,337334272.0,11780096.0,257593344.0,14093393920.0,4.0,200.0,0.0,194.0,0.0
3.620,12.110,81.773,0.0,2.497,0.0,0.0,65536.0,979501.0,1928121.0,333516800.0,11788288.0,257593344.0,14097203200.0,4.0,200.0,0.0,195.0,0.0
3.759,11.529,84.211,0.0,0.501,0.0,0.0,0.0,1133179.0,2216592.0,332664832.0,11788288.0,257593344.0,14098055168.0,4.0,200.0,0.0,195.0,0.0
3.870,10.737,84.769,0.0,0.624,0.0,0.0,0.0,1168314.0,2315303.0,332361728.0,11788288.0,257593344.0,14098358272.0,4.0,200.0,0.0,195.0,0.0
4.631,10.263,84.731,0.0,0.375,0.0,0.0,0.0,1230977.0,2408435.0,332288000.0,11788288.0,257593344.0,14098432000.0,4.0,200.0,0.0,195.0,0.0
3.246,10.362,85.768,0.0,0.624,0.0,0.0,0.0,1125929.0,2222261.0,335171584.0,11788288.0,257593344.0,14095548416.0,4.0,200.0,0.0,195.0,0.0
2.879,10.889,83.229,0.375,2.628,0.0,0.0,40960.0,942095.0,1864580.0,339537920.0,11796480.0,257593344.0,14091173888.0,4.0,200.0,0.0,195.0,0.0
5.618,11.361,82.272,0.0,0.749,0.0,0.0,0.0,1102616.0,2195424.0,366616576.0,11796480.0,257593344.0,14064095232.0,4.0,200.0,0.0,195.0,0.0
3.250,10.250,85.875,0.0,0.625,0.0,0.0,0.0,1179914.0,2320725.0,377569280.0,11796480.0,257593344.0,14053142528.0,4.0,200.0,0.0,195.0,0.0
