 0, 41
S, 0.200000, 0.000000, 0.000000, 22.000000, 41.000000
S, 69.000000, 25.545894, 2.033816, 4.077295, 6.159420
G, 67.000000, 26.308458, 2.378109, 3.373134, 5.810945
S, 69.000000, 13.797101, 1.545894, 2.946860, 4.531401
G, 71.000000, 13.408451, 1.685446, 3.338028, 5.061033
S, 74.666667, 13.589286, 1.464286, 3.209821, 4.718750
G, 73.000000, 13.899543, 1.442922, 2.424658, 3.904110
S, 74.000000, 14.022523, 1.414414, 3.328829, 4.797297
G, 78.666667, 13.190678, 1.470339, 2.648305, 4.165254
S, 70.333333, 13.407583, 1.312796, 3.909953, 5.284360
G, 75.000000, 12.573333, 1.222222, 2.946667, 4.200000
S, 72.000000, 14.166667, 1.240741, 3.365741, 4.648148
G, 80.333333, 12.697095, 1.377593, 2.734440, 4.145228
S, 52.666667, 14.240506, 6.272152, 6.417722, 12.727848
G, 49.333333, 15.202703, 5.695946, 4.729730, 10.472973
S, 45.666667, 9.416058, 1.467153, 6.072993, 7.591241
G, 52.666667, 8.164557, 1.284810, 4.683544, 6.012658
S, 82.000000, 13.959350, 1.239837, 2.776423, 4.056911
G, 76.666667, 14.930435, 1.400000, 2.234783, 3.665217
S, 79.333333, 14.764706, 1.533613, 2.852941, 4.428571
G, 76.000000, 15.412281, 1.425439, 2.486842, 3.942982
S, 55.333333, 21.542169, 14.222892, 4.463855, 18.722892
G, 65.666667, 18.152284, 12.949239, 4.147208, 17.609137
S, 83.000000, 11.987952, 1.550201, 3.192771, 4.783133
G, 75.666667, 13.149780, 1.325991, 2.757709, 4.118943
S, 67.666667, 13.098522, 1.399015, 3.261084, 4.719212
G, 79.000000, 11.219409, 1.413502, 2.742616, 4.189873
S, 77.000000, 14.030303, 1.367965, 2.861472, 4.277056
G, 83.666667, 12.912351, 1.374502, 2.322709, 3.729084
S, 65.333333, 13.311224, 1.831633, 3.724490, 5.602041
G, 70.666667, 12.306604, 1.476415, 3.202830, 4.721698
S, 77.666667, 12.381974, 1.278970, 3.197425, 4.519313
G, 78.000000, 12.329060, 1.311966, 2.713675, 4.055556
S, 72.666667, 15.032110, 1.376147, 3.133028, 4.555046
G, 83.000000, 13.160643, 1.329317, 2.578313, 3.939759
S, 84.666667, 13.960630, 1.283465, 2.830709, 4.153543
G, 76.333333, 15.484716, 1.545852, 2.366812, 3.943231
S, 83.000000, 10.522088, 1.192771, 3.606426, 4.835341
G, 68.000000, 12.843137, 1.132353, 3.093137, 4.259804
S, 80.333333, 12.829876, 1.244813, 3.112033, 4.398340
G, 70.666667, 14.584906, 1.367925, 2.396226, 3.792453
 1, 39
S, 0.200000, 0.000000, 0.000000, 32.000000, 46.000000
S, 58.333333, 28.914286, 2.154286, 4.360000, 6.594286
G, 63.333333, 26.631579, 2.278947, 3.578947, 6.147368
S, 73.666667, 15.710407, 1.669683, 3.339367, 5.045249
G, 65.666667, 17.624365, 1.649746, 2.583756, 4.269036
S, 63.666667, 15.356021, 1.387435, 3.172775, 4.602094
G, 84.333333, 11.592885, 1.501976, 2.537549, 4.075099
S, 78.333333, 14.246809, 1.468085, 3.174468, 4.689362
G, 78.000000, 14.307692, 1.457265, 2.670940, 4.158120
S, 75.333333, 13.610619, 1.185841, 3.592920, 4.823009
G, 74.333333, 13.793722, 1.403587, 3.013453, 4.461883
S, 70.333333, 14.132701, 1.459716, 3.355450, 4.857820
G, 78.333333, 12.689362, 1.238298, 2.978723, 4.263830
S, 51.000000, 17.183007, 5.084967, 4.960784, 10.084967
