 0, 39
S, 0.250000, 0.000000, 0.000000, 9.000000, 12.000000
S, 68.333333, 21.302439, 2.321951, 3.517073, 5.882927
G, 68.333333, 21.302439, 2.180488, 2.990244, 5.268293
S, 77.333333, 16.219828, 1.400862, 3.133621, 4.612069
G, 68.333333, 18.356098, 1.536585, 2.780488, 4.356098
S, 70.666667, 13.014151, 1.334906, 3.174528, 4.575472
G, 73.666667, 12.484163, 1.289593, 2.787330, 4.108597
S, 79.000000, 12.139241, 1.438819, 3.185654, 4.670886
G, 75.666667, 12.674009, 1.563877, 2.533040, 4.132159
S, 81.333333, 10.918033, 1.319672, 3.221311, 4.581967
G, 70.333333, 12.625592, 1.298578, 2.388626, 3.725118
S, 76.000000, 15.236842, 1.451754, 3.127193, 4.622807
G, 75.000000, 15.440000, 1.453333, 2.546667, 4.040000
S, 59.666667, 13.441341, 3.810056, 5.547486, 9.407821
G, 51.000000, 15.725490, 4.921569, 4.836601, 10.124183
S, 75.666667, 13.066079, 1.396476, 2.850220, 4.286344
G, 81.666667, 12.106122, 1.387755, 2.412245, 3.836735
S, 74.333333, 14.991031, 1.533632, 3.197309, 4.766816
G, 78.666667, 14.165254, 1.385593, 2.588983, 4.004237
S, 78.666667, 13.292373, 1.309322, 3.144068, 4.491525
G, 77.333333, 13.521552, 1.375000, 2.633621, 4.043103
S, 71.666667, 14.953488, 1.395349, 3.269767, 4.711628
G, 79.666667, 13.451883, 1.502092, 2.736402, 4.276151
S, 76.666667, 13.134783, 1.513043, 3.182609, 4.734783
G, 74.666667, 13.486607, 1.276786, 2.526786, 3.839286
S, 77.666667, 11.789700, 1.386266, 3.330472, 4.759657
G, 68.333333, 13.400000, 1.409756, 2.453659, 3.897561
S, 66.000000, 13.166667, 1.353535, 3.151515, 4.545455
G, 62.666667, 13.867021, 1.595745, 2.797872, 4.505319
S, 6.000000, 63.833333, 34.222222, 24.444444, 58.722222
G, 9.000000, 42.555556, 38.777778, 31.333333, 70.148148
S, 77.000000, 12.874459, 1.437229, 3.142857, 4.632035
G, 73.000000, 13.579909, 1.525114, 2.452055, 4.013699
S, 75.333333, 12.876106, 1.433628, 2.991150, 4.460177
G, 70.333333, 13.791469, 1.383886, 2.701422, 4.132701
S, 76.000000, 11.767544, 1.359649, 2.986842, 4.394737
G, 74.333333, 12.031390, 1.313901, 2.457399, 3.811659
S, 78.000000, 13.487179, 1.418803, 2.948718, 4.410256
G, 76.333333, 13.781659, 1.519651, 2.336245, 3.886463
 1, 41
S, 0.250000, 0.000000, 0.000000, 4.000000, 10.000000
S, 72.333333, 18.760369, 2.152074, 3.608295, 5.829493
G, 64.000000, 21.203125, 2.463542, 2.755208, 5.291667
S, 74.666667, 15.848214, 1.522321, 3.241071, 4.808036
G, 71.000000, 16.666667, 1.469484, 2.934272, 4.446009
S, 79.000000, 13.518987, 1.308017, 3.151899, 4.502110
G, 77.000000, 13.870130, 1.502165, 2.411255, 3.943723
S, 73.333333, 15.159091, 1.340909, 3.231818, 4.618182
G, 82.333333, 13.502024, 1.518219, 2.433198, 3.987854
S, 75.666667, 12.519824, 1.233480, 3.044053, 4.330396
G, 77.000000, 12.303030, 1.264069, 2.450216, 3.757576
