"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_2k_3-2-32-3-1.csv 1 60",,,,"Date:","05 Nov 2017 22:03:08 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.940,7.261,87.229,0.597,1.973,0.0,45835.692,50426924.387,0.0,0.0,288022528.0,15798272.0,257105920.0,14146740224.0,4.0,178.0,0.0,98.0,0.0
14.500,21.500,58.375,0.375,5.250,0.0,0.0,4096.0,8830126.0,22640428.0,301047808.0,15798272.0,257114112.0,14133706752.0,4.0,194.0,0.0,98.0,0.0
6.733,14.464,75.561,0.0,3.242,0.0,0.0,0.0,9357447.0,23867688.0,304742400.0,15798272.0,257114112.0,14130012160.0,4.0,194.0,0.0,98.0,0.0
6.0,13.375,76.750,0.0,3.875,0.0,0.0,0.0,8773571.0,22465013.0,304988160.0,15798272.0,257114112.0,14129766400.0,4.0,194.0,0.0,98.0,0.0
6.375,13.0,78.250,0.0,2.375,0.0,0.0,0.0,9751603.0,25001040.0,305405952.0,15798272.0,257114112.0,14129348608.0,4.0,194.0,0.0,98.0,0.0
5.250,12.625,79.0,0.0,3.125,0.0,0.0,0.0,10192515.0,26108727.0,309374976.0,15798272.0,257114112.0,14125379584.0,4.0,194.0,0.0,98.0,0.0
5.263,12.657,79.449,0.251,2.381,0.0,0.0,28672.0,10126925.0,25862023.0,352382976.0,15806464.0,257114112.0,14082363392.0,4.0,194.0,0.0,99.0,0.0
5.362,12.718,79.052,0.0,2.868,0.0,0.0,0.0,10009307.0,25671436.0,356278272.0,15806464.0,257114112.0,14078468096.0,4.0,194.0,0.0,99.0,0.0
5.006,13.517,77.972,0.0,3.504,0.0,0.0,0.0,10326091.0,26380190.0,358322176.0,15806464.0,257114112.0,14076424192.0,4.0,194.0,0.0,99.0,0.0
5.375,13.750,78.375,0.0,2.500,0.0,0.0,0.0,10160633.0,26008187.0,358756352.0,15806464.0,257114112.0,14075990016.0,4.0,194.0,0.0,99.0,0.0
5.131,13.141,78.974,0.0,2.753,0.0,0.0,0.0,10525198.0,26944292.0,359874560.0,15806464.0,257114112.0,14074871808.0,4.0,194.0,0.0,99.0,0.0
5.119,13.109,79.151,0.0,2.622,0.0,0.0,0.0,10069643.0,25717830.0,360398848.0,15806464.0,257114112.0,14074347520.0,4.0,194.0,0.0,99.0,0.0
5.375,13.125,77.875,0.625,3.0,0.0,0.0,12288.0,10308951.0,26487262.0,360349696.0,15814656.0,257105920.0,14074396672.0,4.0,194.0,0.0,99.0,0.0
5.375,14.250,77.625,0.0,2.750,0.0,0.0,0.0,9645863.0,24692645.0,363008000.0,15814656.0,257114112.0,14071730176.0,4.0,194.0,0.0,99.0,0.0
5.138,13.283,77.068,0.0,4.511,0.0,0.0,0.0,10501150.0,26829025.0,362835968.0,15814656.0,257114112.0,14071902208.0,4.0,194.0,0.0,2.0,0.0
4.994,12.859,78.901,0.0,3.246,0.0,0.0,0.0,9454632.0,24200369.0,360001536.0,15814656.0,257114112.0,14074736640.0,4.0,194.0,0.0,2.0,0.0
4.750,13.250,76.875,0.0,5.125,0.0,0.0,0.0,9278402.0,23758814.0,362033152.0,15814656.0,257114112.0,14072705024.0,4.0,194.0,0.0,2.0,0.0
5.019,13.551,77.792,0.0,3.639,0.0,0.0,0.0,10389187.0,26578897.0,361824256.0,15814656.0,257114112.0,14072913920.0,4.0,194.0,0.0,2.0,0.0
5.486,14.464,74.190,0.748,5.112,0.0,0.0,12288.0,9711405.0,24915343.0,362278912.0,15822848.0,257105920.0,14072459264.0,4.0,194.0,0.0,2.0,0.0
5.257,12.766,78.974,0.0,3.004,0.0,0.0,0.0,10157340.0,26028742.0,364077056.0,15822848.0,257114112.0,14070652928.0,4.0,194.0,0.0,2.0,0.0
