"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_2k_3-1-8-2-1.csv 1 60",,,,"Date:","05 Nov 2017 21:47:09 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.751,6.816,88.207,0.710,1.517,0.0,56195.322,61822880.700,0.0,0.0,264208384.0,14577664.0,257056768.0,14171824128.0,4.0,79.0,24.0,27.0,0.0
11.361,14.232,72.160,0.0,2.247,0.0,0.0,0.0,3408170.0,8391362.0,290471936.0,14577664.0,257060864.0,14145556480.0,4.0,197.0,22.0,27.0,0.0
5.743,11.486,81.273,0.0,1.498,0.0,0.0,0.0,4195278.0,10862665.0,290422784.0,14577664.0,257060864.0,14145605632.0,4.0,218.0,1.0,27.0,0.0
4.738,13.840,78.180,0.0,3.242,0.0,0.0,0.0,4317437.0,11183807.0,295084032.0,14577664.0,257060864.0,14140944384.0,4.0,218.0,0.0,27.0,0.0
3.890,11.292,83.312,0.0,1.506,0.0,0.0,0.0,4645552.0,12044780.0,294756352.0,14577664.0,257056768.0,14141276160.0,4.0,218.0,0.0,27.0,0.0
4.135,11.529,82.456,0.0,1.880,0.0,0.0,0.0,4455813.0,11508923.0,294150144.0,14577664.0,257056768.0,14141882368.0,4.0,218.0,0.0,27.0,0.0
3.980,11.443,83.085,0.0,1.493,0.0,0.0,0.0,4736548.0,12243754.0,293203968.0,14577664.0,257056768.0,14142828544.0,4.0,218.0,0.0,27.0,0.0
4.015,11.167,81.556,1.757,1.506,0.0,0.0,40960.0,4741024.0,12273881.0,293662720.0,14585856.0,257056768.0,14142361600.0,4.0,218.0,0.0,27.0,0.0
4.104,11.070,83.582,0.0,1.244,0.0,0.0,0.0,4415368.0,11474745.0,290799616.0,14585856.0,257056768.0,14145224704.0,4.0,218.0,0.0,27.0,0.0
3.894,10.930,83.920,0.0,1.256,0.0,0.0,0.0,4588795.0,11898520.0,290607104.0,14585856.0,257056768.0,14145417216.0,4.0,218.0,0.0,27.0,0.0
4.391,10.790,83.563,0.0,1.255,0.0,0.0,0.0,4728112.0,12253915.0,293658624.0,14585856.0,257056768.0,14142365696.0,4.0,218.0,0.0,27.0,0.0
4.359,10.585,81.196,0.0,3.861,0.0,0.0,0.0,4550830.0,11810449.0,292356096.0,14585856.0,257056768.0,14143668224.0,4.0,218.0,0.0,28.0,0.0
4.500,10.750,83.375,0.0,1.375,0.0,0.0,0.0,4836409.0,12629527.0,293564416.0,14585856.0,257056768.0,14142459904.0,4.0,218.0,0.0,28.0,0.0
3.875,11.0,83.625,0.250,1.250,0.0,0.0,12288.0,4791678.0,12495277.0,291819520.0,14594048.0,257056768.0,14144196608.0,4.0,218.0,0.0,28.0,0.0
3.880,10.889,83.730,0.0,1.502,0.0,0.0,0.0,4743669.0,12364538.0,292380672.0,14594048.0,257056768.0,14143635456.0,4.0,218.0,0.0,28.0,0.0
3.995,10.986,83.770,0.0,1.248,0.0,0.0,0.0,4648224.0,12130272.0,292397056.0,14594048.0,257056768.0,14143619072.0,4.0,218.0,0.0,28.0,0.0
4.005,10.889,83.730,0.0,1.377,0.0,0.0,0.0,4636770.0,12100595.0,292364288.0,14594048.0,257056768.0,14143651840.0,4.0,218.0,0.0,28.0,0.0
3.750,11.500,83.375,0.0,1.375,0.0,0.0,0.0,4735422.0,12333297.0,291991552.0,14594048.0,257056768.0,14144024576.0,4.0,218.0,0.0,28.0,0.0
3.870,10.487,84.395,0.0,1.248,0.0,0.0,36864.0,3527473.0,9195998.0,292020224.0,14594048.0,257056768.0,14143995904.0,4.0,218.0,0.0,28.0,0.0
4.250,11.0,83.0,0.375,1.375,0.0,0.0,28672.0,4843243.0,12638300.0,292417536.0,14602240.0,257056768.0,14143590400.0,4.0,218.0,0.0,28.0,0.0
4.005,11.139,83.479,0.0,1.377,0.0,0.0,0.0,5038457.0,13155716.0,289861632.0,14602240.0,257056768.0,14146146304.0,4.0,218.0,0.0,28.0,0.0
4.370,11.111,83.146,0.0,1.373,0.0,0.0,0.0,4917592.0,12835068.0,289579008.0,14602240.0,257056768.0,14146428928.0,4.0,218.0,0.0,28.0,0.0
