"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_2k_3-2-32-1-1.csv 1 60",,,,"Date:","05 Nov 2017 21:59:42 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.901,7.173,87.522,0.618,1.787,0.0,47724.907,52505135.574,0.0,0.0,286134272.0,15544320.0,257093632.0,14148894720.0,4.0,150.0,8.0,26.0,0.0
12.453,16.687,67.870,0.0,2.989,0.0,0.0,0.0,7471967.0,18928505.0,299147264.0,15544320.0,257105920.0,14135869440.0,4.0,194.0,0.0,26.0,0.0
8.739,17.353,71.161,0.0,2.747,0.0,0.0,0.0,9577710.0,24555384.0,301404160.0,15544320.0,257105920.0,14133612544.0,4.0,194.0,0.0,26.0,0.0
4.750,15.0,76.750,0.0,3.500,0.0,0.0,0.0,9667896.0,24760694.0,301273088.0,15544320.0,257105920.0,14133743616.0,4.0,194.0,0.0,26.0,0.0
6.117,14.981,75.156,0.0,3.745,0.0,0.0,0.0,9882986.0,25223699.0,297439232.0,15544320.0,257105920.0,14137577472.0,4.0,194.0,0.0,26.0,0.0
5.507,13.767,77.472,0.0,3.254,0.0,0.0,0.0,9706113.0,24894812.0,299757568.0,15544320.0,257105920.0,14135259136.0,4.0,194.0,0.0,26.0,0.0
5.514,12.907,77.569,0.376,3.634,0.0,0.0,28672.0,9569605.0,24507466.0,297553920.0,15552512.0,257097728.0,14137462784.0,4.0,195.0,0.0,26.0,0.0
4.988,13.716,77.556,0.0,3.741,0.0,0.0,0.0,10019527.0,25659227.0,297078784.0,15552512.0,257110016.0,14137925632.0,4.0,195.0,0.0,26.0,0.0
5.131,13.141,78.473,0.0,3.254,0.0,0.0,0.0,9547916.0,24347904.0,297172992.0,15552512.0,257110016.0,14137831424.0,4.0,195.0,0.0,26.0,0.0
5.0,13.625,77.0,0.0,4.375,0.0,0.0,36864.0,9364425.0,24061372.0,297320448.0,15552512.0,257114112.0,14137679872.0,4.0,196.0,0.0,26.0,0.0
5.131,13.141,76.971,0.0,4.756,0.0,0.0,0.0,10027128.0,25626799.0,296656896.0,15552512.0,257114112.0,14138343424.0,4.0,196.0,0.0,26.0,0.0
4.875,13.0,76.0,0.0,6.125,0.0,0.0,0.0,8554651.0,21906753.0,295088128.0,15552512.0,257114112.0,14139912192.0,4.0,196.0,0.0,27.0,0.0
5.368,13.358,77.154,0.375,3.745,0.0,0.0,16384.0,9759452.0,25001114.0,292171776.0,15560704.0,257114112.0,14142820352.0,4.0,196.0,0.0,27.0,0.0
4.881,13.767,76.095,0.0,5.257,0.0,0.0,0.0,9224667.0,23650164.0,292073472.0,15560704.0,257114112.0,14142918656.0,4.0,196.0,0.0,27.0,0.0
5.243,12.984,77.029,0.0,4.744,0.0,0.0,0.0,9726718.0,24837105.0,291405824.0,15560704.0,257114112.0,14143586304.0,4.0,196.0,0.0,27.0,0.0
5.757,13.016,77.972,0.0,3.254,0.0,0.0,0.0,10283418.0,26323680.0,289193984.0,15560704.0,257114112.0,14145798144.0,4.0,196.0,0.0,27.0,0.0
5.119,12.734,77.903,0.0,4.245,0.0,0.0,0.0,9726027.0,24805033.0,288641024.0,15560704.0,257114112.0,14146351104.0,4.0,196.0,0.0,27.0,0.0
5.0,12.750,77.125,0.0,5.125,0.0,0.0,0.0,9317214.0,23974864.0,287244288.0,15560704.0,257114112.0,14147747840.0,4.0,196.0,0.0,27.0,0.0
5.514,13.158,75.815,0.251,5.263,0.0,0.0,16384.0,10052902.0,25609862.0,285585408.0,15568896.0,257105920.0,14149406720.0,4.0,195.0,0.0,27.0,0.0
5.257,13.016,76.971,0.0,4.756,0.0,0.0,0.0,9703078.0,24911502.0,282976256.0,15568896.0,257110016.0,14152011776.0,4.0,195.0,0.0,2.0,0.0
5.257,12.015,77.972,0.0,4.756,0.0,0.0,0.0,9086583.0,23261723.0,283656192.0,15568896.0,257110016.0,14151331840.0,4.0,195.0,0.0,2.0,0.0
5.250,13.500,75.500,0.0,5.750,0.0,0.0,0.0,9501406.0,24419903.0,280834048.0,15568896.0,257110016.0,14154153984.0,4.0,195.0,0.0,2.0,0.0
5.750,13.750,75.750,0.0,4.750,0.0,0.0,0.0,9402080.0,23978070.0,279322624.0,15568896.0,257110016.0,14155665408.0,4.0,194.0,0.0,2.0,0.0
5.125,13.750,75.875,0.0,5.250,0.0,0.0,0.0,9799549.0,25011647.0,277372928.0,15568896.0,257105920.0,14157619200.0,4.0,194.0,0.0,2.0,0.0
4.875,13.250,77.125,0.500,4.250,0.0,0.0,16384.0,9328557.0,23950999.0,276492288.0,15577088.0,257097728.0,14158499840.0,4.0,194.0,0.0,2.0,0.0
5.375,13.500,76.250,0.0,4.875,0.0,0.0,0.0,9693120.0,24760833.0,275214336.0,15577088.0,257105920.0,14159769600.0,4.0,194.0,0.0,2.0,0.0
5.750,12.750,76.625,0.0,4.875,0.0,0.0,0.0,9871395.0,25345451.0,273575936.0,15577088.0,257105920.0,14161408000.0,4.0,194.0,0.0,2.0,0.0
5.402,12.437,69.347,0.0,12.814,0.0,0.0,0.0,9301947.0,23805350.0,273010688.0,15577088.0,257110016.0,14161969152.0,4.0,194.0,0.0,2.0,0.0
5.486,12.718,76.933,0.0,4.863,0.0,0.0,0.0,9680398.0,24777403.0,272113664.0,15577088.0,257110016.0,14162866176.0,4.0,194.0,0.0,2.0,0.0
5.375,12.750,76.750,0.0,5.125,0.0,0.0,0.0,8968997.0,22943368.0,270213120.0,15577088.0,257110016.0,14164766720.0,4.0,194.0,0.0,2.0,0.0
5.237,13.591,76.434,0.748,3.990,0.0,0.0,73728.0,9846612.0,25240859.0,270225408.0,15585280.0,257110016.0,14164746240.0,4.0,194.0,0.0,2.0,0.0
