"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_multi_get_non_shard_2-2-64-3-1.csv 1 60",,,,"Date:","02 Dec 2017 12:11:35 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.656,6.771,86.368,0.598,3.606,0.0,57690.969,63266715.807,0.0,0.0,300929024.0,14000128.0,257744896.0,14127427584.0,4.0,200.0,0.0,194.0,0.0
9.518,15.698,73.918,0.0,0.865,0.0,0.0,0.0,1885708.0,2828160.0,316416000.0,14000128.0,257744896.0,14111940608.0,4.0,200.0,0.0,194.0,0.0
7.403,14.053,77.792,0.0,0.753,0.0,0.0,0.0,2234208.0,3358246.0,316375040.0,14000128.0,257744896.0,14111981568.0,4.0,200.0,0.0,194.0,0.0
4.511,11.404,83.459,0.0,0.627,0.0,0.0,0.0,2255480.0,3421111.0,316719104.0,14000128.0,257744896.0,14111637504.0,4.0,200.0,0.0,194.0,0.0
3.875,10.375,83.625,0.500,1.625,0.0,0.0,36864.0,2114117.0,3203566.0,317042688.0,14008320.0,257736704.0,14111313920.0,4.0,200.0,0.0,194.0,0.0
3.750,10.250,85.250,0.0,0.750,0.0,0.0,0.0,2253477.0,3410361.0,316940288.0,14008320.0,257744896.0,14111408128.0,4.0,200.0,0.0,194.0,0.0
5.081,11.648,82.652,0.0,0.620,0.0,0.0,49152.0,2287623.0,3463525.0,316452864.0,14008320.0,257744896.0,14111895552.0,4.0,200.0,0.0,194.0,0.0
6.431,14.754,78.436,0.0,0.378,0.0,0.0,0.0,2211016.0,3334880.0,328421376.0,14008320.0,257744896.0,14099927040.0,4.0,200.0,0.0,195.0,0.0
4.613,10.973,83.791,0.0,0.623,0.0,0.0,0.0,2305927.0,3468341.0,328667136.0,14008320.0,257744896.0,14099681280.0,4.0,200.0,0.0,195.0,0.0
3.383,10.526,84.586,0.0,1.504,0.0,0.0,0.0,2095491.0,3154233.0,327938048.0,14008320.0,257744896.0,14100410368.0,4.0,200.0,0.0,195.0,0.0
4.875,10.625,83.750,0.125,0.625,0.0,0.0,8192.0,2303404.0,3460311.0,328384512.0,14016512.0,257736704.0,14099963904.0,4.0,200.0,0.0,195.0,0.0
3.630,11.014,84.355,0.375,0.626,0.0,0.0,4096.0,2391029.0,3593084.0,328093696.0,14016512.0,257744896.0,14100246528.0,4.0,200.0,0.0,195.0,0.0
6.351,12.578,80.573,0.0,0.498,0.0,0.0,0.0,2270565.0,3409338.0,349614080.0,14016512.0,257744896.0,14078726144.0,4.0,200.0,0.0,195.0,0.0
11.028,17.419,70.677,0.0,0.877,0.0,0.0,0.0,2197372.0,3298175.0,363008000.0,14016512.0,257744896.0,14065332224.0,4.0,200.0,0.0,195.0,0.0
4.500,10.625,84.0,0.0,0.875,0.0,0.0,0.0,2366958.0,3550289.0,376057856.0,14016512.0,257744896.0,14052282368.0,4.0,200.0,0.0,195.0,0.0
5.250,11.125,82.500,0.0,1.125,0.0,0.0,0.0,2221026.0,3343941.0,382099456.0,14016512.0,257744896.0,14046240768.0,4.0,200.0,0.0,195.0,0.0
4.250,11.125,84.125,0.0,0.500,0.0,0.0,0.0,2350672.0,3522712.0,380649472.0,14016512.0,257744896.0,14047690752.0,4.0,200.0,0.0,195.0,0.0
3.639,10.289,84.567,0.376,1.129,0.0,0.0,12288.0,2272938.0,3420672.0,380354560.0,14024704.0,257744896.0,14047977472.0,4.0,200.0,0.0,2.0,0.0
3.736,9.963,85.679,0.0,0.623,0.0,0.0,0.0,2363331.0,3549805.0,380104704.0,14024704.0,257744896.0,14048227328.0,4.0,200.0,0.0,2.0,0.0
3.388,10.540,85.194,0.0,0.878,0.0,0.0,0.0,2222863.0,3341863.0,380129280.0,14024704.0,257744896.0,14048202752.0,4.0,200.0,0.0,2.0,0.0
3.254,10.388,84.981,0.0,1.377,0.0,0.0,0.0,2139756.0,3214761.0,380420096.0,14024704.0,257744896.0,14047911936.0,4.0,200.0,0.0,2.0,0.0
3.630,10.138,85.857,0.0,0.375,0.0,0.0,0.0,2283419.0,3455563.0,380563456.0,14024704.0,257744896.0,14047768576.0,4.0,200.0,0.0,2.0,0.0
3.371,10.112,83.521,0.999,1.998,0.0,0.0,12288.0,2164909.0,3248110.0,386519040.0,14032896.0,257736704.0,14041812992.0,4.0,200.0,0.0,2.0,0.0
3.500,10.375,85.375,0.0,0.750,0.0,0.0,0.0,2310947.0,3486050.0,386809856.0,14032896.0,257744896.0,14041513984.0,4.0,200.0,0.0,2.0,0.0
3.500,10.375,85.500,0.0,0.625,0.0,0.0,0.0,2339583.0,3502861.0,386457600.0,14032896.0,257744896.0,14041866240.0,4.0,200.0,0.0,2.0,0.0
3.625,10.125,85.625,0.0,0.625,0.0,0.0,0.0,2390860.0,3587861.0,386334720.0,14032896.0,257744896.0,14041989120.0,4.0,200.0,0.0,2.0,0.0
3.625,10.125,85.750,0.0,0.500,0.0,0.0,0.0,2267563.0,3410514.0,386150400.0,14032896.0,257744896.0,14042173440.0,4.0,200.0,0.0,2.0,0.0
3.375,10.500,85.625,0.0,0.500,0.0,0.0,36864.0,2301230.0,3453612.0,386641920.0,14032896.0,257748992.0,14041677824.0,4.0,200.0,0.0,2.0,0.0
3.509,10.025,85.589,0.251,0.627,0.0,0.0,20480.0,2213459.0,3351935.0,386310144.0,14041088.0,257748992.0,14042001408.0,4.0,200.0,0.0,2.0,0.0
3.496,10.487,85.518,0.0,0.499,0.0,0.0,0.0,2262539.0,3388797.0,386736128.0,14041088.0,257748992.0,14041575424.0,4.0,200.0,0.0,2.0,0.0
3.491,10.224,85.536,0.0,0.748,0.0,0.0,0.0,2305890.0,3473663.0,405405696.0,14041088.0,257748992.0,14022905856.0,4.0,200.0,0.0,2.0,0.0
3.383,10.150,85.840,0.0,0.627,0.0,0.0,0.0,2293699.0,3450616.0,413884416.0,14041088.0,257748992.0,14014427136.0,4.0,200.0,0.0,2.0,0.0
3.250,10.500,85.625,0.0,0.625,0.0,0.0,12288.0,2387431.0,3576391.0,421900288.0,14041088.0,257748992.0,14006411264.0,4.0,200.0,0.0,3.0,0.0
2.625,10.750,82.500,0.500,3.625,0.0,0.0,20480.0,1801674.0,2698701.0,433025024.0,14049280.0,257748992.0,13995278336.0,4.0,200.0,0.0,3.0,0.0
3.500,10.250,85.500,0.0,0.750,0.0,0.0,0.0,2430835.0,3664069.0,451989504.0,14049280.0,257748992.0,13976313856.0,4.0,200.0,0.0,3.0,0.0
3.242,10.474,85.411,0.0,0.873,0.0,0.0,0.0,2375376.0,3564106.0,468791296.0,14049280.0,257748992.0,13959512064.0,4.0,200.0,0.0,3.0,0.0
3.383,10.276,84.211,0.0,2.130,0.0,0.0,0.0,2043521.0,3066441.0,478998528.0,14049280.0,257748992.0,13949304832.0,4.0,200.0,0.0,3.0,0.0
3.371,10.112,85.643,0.0,0.874,0.0,0.0,0.0,2323381.0,3506696.0,487706624.0,14049280.0,257748992.0,13940596736.0,4.0,200.0,0.0,3.0,0.0
3.625,10.125,84.875,0.625,0.750,0.0,0.0,12288.0,2378488.0,3577094.0,489345024.0,14057472.0,257748992.0,13938950144.0,4.0,200.0,0.0,3.0,0.0
3.379,10.513,85.607,0.0,0.501,0.0,0.0,0.0,2421753.0,3640261.0,489914368.0,14057472.0,257748992.0,13938380800.0,4.0,200.0,0.0,3.0,0.0
3.371,10.487,85.518,0.0,0.624,0.0,0.0,0.0,2239390.0,3366446.0,490471424.0,14057472.0,257748992.0,13937823744.0,4.0,200.0,0.0,3.0,0.0
3.639,10.163,85.696,0.0,0.502,0.0,0.0,0.0,2269148.0,3432309.0,489160704.0,14057472.0,257748992.0,13939134464.0,4.0,200.0,0.0,3.0,0.0
3.741,10.100,85.162,0.0,0.998,0.0,0.0,0.0,2152989.0,3253275.0,489705472.0,14057472.0,257748992.0,13938589696.0,4.0,200.0,0.0,3.0,0.0
3.254,10.638,84.731,0.0,1.377,0.0,0.0,0.0,2111115.0,3175863.0,489492480.0,14057472.0,257748992.0,13938802688.0,4.0,200.0,0.0,3.0,0.0
3.250,10.500,84.625,0.500,1.125,0.0,0.0,12288.0,2381152.0,3593425.0,489172992.0,14065664.0,257748992.0,13939113984.0,4.0,200.0,0.0,3.0,0.0
3.496,10.612,84.769,0.0,1.124,0.0,0.0,0.0,2174192.0,3300276.0,489250816.0,14065664.0,257748992.0,13939036160.0,4.0,200.0,0.0,3.0,0.0
3.755,10.388,84.481,0.0,1.377,0.0,0.0,0.0,2149628.0,3277695.0,489766912.0,14065664.0,257748992.0,13938520064.0,4.0,200.0,0.0,3.0,0.0
3.504,10.263,85.607,0.0,0.626,0.0,0.0,0.0,2189812.0,3356262.0,489148416.0,14065664.0,257748992.0,13939138560.0,4.0,200.0,0.0,2.0,0.0
3.371,10.362,85.643,0.0,0.624,0.0,0.0,0.0,2196833.0,3351466.0,489345024.0,14065664.0,257748992.0,13938941952.0,4.0,200.0,0.0,2.0,0.0
3.254,10.388,85.732,0.0,0.626,0.0,0.0,0.0,2160899.0,3292047.0,489656320.0,14065664.0,257748992.0,13938630656.0,4.0,200.0,0.0,2.0,0.0
3.750,9.750,85.375,0.375,0.750,0.0,0.0,12288.0,2286162.0,3478542.0,490094592.0,14073856.0,257748992.0,13938184192.0,4.0,200.0,0.0,2.0,0.0
3.620,10.112,85.518,0.0,0.749,0.0,0.0,0.0,2140907.0,3275073.0,489340928.0,14073856.0,257748992.0,13938937856.0,4.0,200.0,0.0,2.0,0.0
3.250,10.500,85.750,0.0,0.500,0.0,0.0,8192.0,2016861.0,3101777.0,489582592.0,14073856.0,257748992.0,13938696192.0,4.0,200.0,0.0,2.0,0.0
3.504,10.388,85.607,0.0,0.501,0.0,0.0,0.0,2121759.0,3250046.0,489197568.0,14073856.0,257748992.0,13939081216.0,4.0,200.0,0.0,2.0,0.0
3.371,10.487,85.518,0.0,0.624,0.0,0.0,0.0,2149931.0,3270328.0,489648128.0,14073856.0,257748992.0,13938630656.0,4.0,200.0,0.0,2.0,0.0
3.500,10.625,85.375,0.0,0.500,0.0,0.0,0.0,2188202.0,3368444.0,489738240.0,14073856.0,257748992.0,13938540544.0,4.0,200.0,0.0,2.0,0.0
3.254,10.263,84.856,0.626,1.001,0.0,0.0,12288.0,2110838.0,3244104.0,489783296.0,14082048.0,257740800.0,13938495488.0,4.0,200.0,0.0,2.0,0.0
3.121,10.861,84.270,0.0,1.748,0.0,0.0,20480.0,2044636.0,3154974.0,489246720.0,14082048.0,257753088.0,13939019776.0,4.0,200.0,0.0,3.0,0.0
3.630,10.138,85.732,0.0,0.501,0.0,0.0,0.0,2222878.0,3399226.0,489488384.0,14082048.0,257753088.0,13938778112.0,4.0,200.0,0.0,3.0,0.0
3.500,10.375,85.500,0.0,0.625,0.0,0.0,0.0,2149419.0,3292513.0,489689088.0,14082048.0,257753088.0,13938577408.0,4.0,200.0,0.0,3.0,0.0
3.625,10.250,85.625,0.0,0.500,0.0,0.0,0.0,2005554.0,3055311.0,489050112.0,14082048.0,257753088.0,13939216384.0,4.0,200.0,0.0,3.0,0.0
