"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_multi_get_non_shard_2-2-64-9-2.csv 1 60",,,,"Date:","02 Dec 2017 12:21:43 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.608,6.840,86.341,0.521,3.690,0.0,50093.565,54971288.527,0.0,0.0,273330176.0,14073856.0,257798144.0,14154899456.0,4.0,200.0,0.0,194.0,0.0
10.136,15.822,48.949,0.0,25.093,0.0,0.0,0.0,2511542.0,3095111.0,318562304.0,14073856.0,257798144.0,14109667328.0,4.0,200.0,0.0,194.0,0.0
8.010,16.771,73.842,0.0,1.377,0.0,0.0,0.0,4276908.0,5277895.0,321753088.0,14073856.0,257798144.0,14106476544.0,4.0,200.0,0.0,194.0,0.0
5.243,11.735,82.397,0.0,0.624,0.0,0.0,0.0,4704805.0,5821040.0,320724992.0,14073856.0,257798144.0,14107504640.0,4.0,200.0,0.0,194.0,0.0
4.756,10.763,83.479,0.0,1.001,0.0,0.0,0.0,4774743.0,5900767.0,321331200.0,14073856.0,257798144.0,14106898432.0,4.0,200.0,0.0,194.0,0.0
3.875,10.500,83.0,0.250,2.375,0.0,0.0,36864.0,4325381.0,5321064.0,321056768.0,14082048.0,257789952.0,14107172864.0,4.0,200.0,0.0,194.0,0.0
4.756,10.889,83.605,0.0,0.751,0.0,0.0,0.0,4643109.0,5702895.0,326553600.0,14082048.0,257798144.0,14101667840.0,4.0,200.0,0.0,194.0,0.0
6.875,13.375,79.250,0.0,0.500,0.0,0.0,0.0,4973835.0,6098039.0,326803456.0,14082048.0,257798144.0,14101417984.0,4.0,200.0,0.0,194.0,0.0
6.875,13.875,78.625,0.0,0.625,0.0,0.0,0.0,5012435.0,6141097.0,329113600.0,14082048.0,257798144.0,14099107840.0,4.0,200.0,0.0,194.0,0.0
4.631,11.014,83.855,0.0,0.501,0.0,0.0,0.0,4643047.0,5689113.0,343617536.0,14082048.0,257798144.0,14084603904.0,4.0,200.0,0.0,194.0,0.0
3.371,10.612,85.393,0.0,0.624,0.0,0.0,0.0,4875633.0,5991888.0,356798464.0,14082048.0,257798144.0,14071422976.0,4.0,200.0,0.0,194.0,0.0
3.620,10.237,84.395,0.624,1.124,0.0,0.0,12288.0,4762006.0,5852035.0,368930816.0,14090240.0,257789952.0,14059290624.0,4.0,200.0,0.0,194.0,0.0
4.005,10.638,84.230,0.0,1.126,0.0,0.0,0.0,5031480.0,6171223.0,379613184.0,14090240.0,257798144.0,14048600064.0,4.0,200.0,0.0,194.0,0.0
4.375,10.125,84.625,0.0,0.875,0.0,0.0,0.0,5222178.0,6386557.0,379625472.0,14090240.0,257798144.0,14048587776.0,4.0,200.0,0.0,194.0,0.0
4.875,11.0,82.625,0.0,1.500,0.0,0.0,0.0,5182402.0,6364331.0,379510784.0,14090240.0,257798144.0,14048702464.0,4.0,200.0,0.0,195.0,0.0
3.500,10.500,85.375,0.0,0.625,0.0,0.0,0.0,5352830.0,6548346.0,379342848.0,14090240.0,257798144.0,14048870400.0,4.0,200.0,0.0,195.0,0.0
6.102,12.080,80.448,0.0,1.370,0.0,0.0,0.0,4954625.0,6071641.0,378368000.0,14090240.0,257798144.0,14049845248.0,4.0,200.0,0.0,195.0,0.0
6.156,14.322,78.392,0.251,0.879,0.0,0.0,53248.0,5097648.0,6250191.0,386678784.0,14098432.0,257789952.0,14041534464.0,4.0,200.0,0.0,195.0,0.0
3.995,9.988,85.268,0.0,0.749,0.0,0.0,0.0,4900458.0,5989188.0,386932736.0,14098432.0,257798144.0,14041272320.0,4.0,200.0,0.0,195.0,0.0
4.359,11.208,68.618,0.0,15.816,0.0,0.0,0.0,4252241.0,5221234.0,388870144.0,14098432.0,257798144.0,14039334912.0,4.0,200.0,0.0,195.0,0.0
1.258,11.572,0.377,0.0,86.792,0.0,0.0,0.0,281096.0,330773.0,403050496.0,14098432.0,257798144.0,14025154560.0,4.0,200.0,0.0,195.0,0.0
2.625,10.625,55.0,0.0,31.750,0.0,0.0,0.0,3371353.0,4145003.0,386736128.0,14098432.0,257798144.0,14041468928.0,4.0,200.0,0.0,2.0,0.0
3.741,10.349,84.663,0.0,1.247,0.0,0.0,0.0,4606576.0,5667544.0,386953216.0,14098432.0,257798144.0,14041251840.0,4.0,200.0,0.0,2.0,0.0
2.993,10.848,83.791,0.0,2.369,0.0,0.0,0.0,4340372.0,5340127.0,386461696.0,14098432.0,257798144.0,14041743360.0,4.0,200.0,0.0,2.0,0.0
3.625,10.250,85.0,0.625,0.500,0.0,0.0,12288.0,4913347.0,6045260.0,392753152.0,14106624.0,257798144.0,14035443712.0,4.0,200.0,0.0,2.0,0.0
2.625,10.625,83.375,0.0,3.375,0.0,0.0,0.0,3986505.0,4916717.0,403636224.0,14106624.0,257798144.0,14024560640.0,4.0,200.0,0.0,2.0,0.0
3.0,10.875,85.125,0.0,1.0,0.0,0.0,0.0,4601721.0,5683143.0,424755200.0,14106624.0,257798144.0,14003441664.0,4.0,200.0,0.0,2.0,0.0
3.004,10.889,84.230,0.0,1.877,0.0,0.0,0.0,4277711.0,5296034.0,445444096.0,14106624.0,257802240.0,13982748672.0,4.0,200.0,0.0,2.0,0.0
3.250,10.500,85.375,0.0,0.875,0.0,0.0,40960.0,4780778.0,5905932.0,458039296.0,14106624.0,257802240.0,13970153472.0,4.0,200.0,0.0,2.0,0.0
3.371,10.362,84.395,0.0,1.873,0.0,0.0,0.0,4481183.0,5529715.0,476913664.0,14106624.0,257802240.0,13951279104.0,4.0,200.0,0.0,2.0,0.0
3.630,10.388,84.856,0.375,0.751,0.0,0.0,32768.0,4941678.0,6112991.0,493969408.0,14114816.0,257802240.0,13934215168.0,4.0,200.0,0.0,2.0,0.0
3.745,10.237,85.393,0.0,0.624,0.0,0.0,0.0,4965850.0,6133927.0,492953600.0,14114816.0,257802240.0,13935230976.0,4.0,200.0,0.0,2.0,0.0
