"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_16-1-64.csv 1 60",,,,"Date:","23 Oct 2017 23:24:52 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
6.985,11.138,79.419,0.191,2.267,0.0,20435.478,22581835.101,0.0,0.0,278286336.0,23437312.0,252354560.0,14151368704.0,4.0,98.0,0.0,67.0,0.0
30.932,21.118,45.342,0.0,2.609,0.0,0.0,0.0,5175757.0,5191954.0,311730176.0,23437312.0,252358656.0,14117920768.0,4.0,98.0,0.0,67.0,0.0
34.336,21.805,40.226,0.0,3.634,0.0,0.0,0.0,9824189.0,9830850.0,320765952.0,23437312.0,252358656.0,14108884992.0,4.0,98.0,0.0,66.0,0.0
28.964,23.096,43.695,0.0,4.245,0.0,0.0,0.0,9904978.0,9913207.0,325345280.0,23437312.0,252358656.0,14104305664.0,4.0,98.0,0.0,66.0,0.0
12.140,17.146,65.582,0.0,5.131,0.0,0.0,0.0,11307409.0,11305718.0,359612416.0,23437312.0,252358656.0,14070038528.0,4.0,98.0,0.0,66.0,0.0
10.276,17.168,67.920,0.0,4.637,0.0,0.0,28672.0,10800346.0,10804975.0,376623104.0,23437312.0,252358656.0,14053027840.0,4.0,98.0,0.0,66.0,0.0
8.375,14.125,71.250,0.250,6.0,0.0,0.0,4096.0,10827149.0,10826605.0,374493184.0,23437312.0,252358656.0,14055157760.0,4.0,98.0,0.0,66.0,0.0
8.511,14.268,71.715,0.0,5.507,0.0,0.0,0.0,10298600.0,10301801.0,377466880.0,23437312.0,252358656.0,14052184064.0,4.0,98.0,0.0,66.0,0.0
8.750,15.250,70.375,0.0,5.625,0.0,0.0,49152.0,10688120.0,10683276.0,377958400.0,23437312.0,252358656.0,14051692544.0,4.0,98.0,0.0,66.0,0.0
9.387,17.021,68.961,0.0,4.631,0.0,0.0,0.0,10912877.0,10917952.0,410607616.0,23437312.0,252358656.0,14019043328.0,4.0,98.0,0.0,66.0,0.0
9.250,17.875,68.625,0.0,4.250,0.0,0.0,0.0,9889522.0,9890481.0,453496832.0,23437312.0,252358656.0,13976154112.0,4.0,98.0,0.0,66.0,0.0
9.0,16.125,71.0,0.375,3.500,0.0,0.0,28672.0,9078882.0,9081203.0,489074688.0,23437312.0,252358656.0,13940576256.0,4.0,98.0,0.0,66.0,0.0
9.900,16.792,69.424,0.0,3.885,0.0,0.0,0.0,10198960.0,10204786.0,488681472.0,23437312.0,252358656.0,13940969472.0,4.0,98.0,0.0,66.0,0.0
9.262,17.021,69.837,0.0,3.880,0.0,0.0,0.0,10038479.0,10039488.0,488755200.0,23437312.0,252358656.0,13940895744.0,4.0,98.0,0.0,66.0,0.0
