"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_20-1-64.csv 1 60",,,,"Date:","23 Oct 2017 23:26:15 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
7.000,11.156,79.381,0.190,2.274,0.0,20291.184,22422431.172,0.0,0.0,277667840.0,23482368.0,252358656.0,14151938048.0,4.0,66.0,0.0,66.0,0.0
33.663,27.351,35.644,0.743,2.599,0.0,0.0,45056.0,3576838.0,3598618.0,334217216.0,23486464.0,252362752.0,14095380480.0,4.0,106.0,0.0,66.0,0.0
32.040,21.026,42.178,0.0,4.756,0.0,0.0,0.0,9659727.0,9668857.0,361484288.0,23486464.0,252362752.0,14068113408.0,4.0,106.0,0.0,66.0,0.0
37.157,24.439,34.165,0.0,4.239,0.0,0.0,0.0,9901686.0,9910311.0,384303104.0,23486464.0,252362752.0,14045294592.0,4.0,106.0,0.0,66.0,0.0
15.472,19.371,60.252,0.0,4.906,0.0,0.0,0.0,11948863.0,11950107.0,384528384.0,23486464.0,252362752.0,14045069312.0,4.0,106.0,0.0,66.0,0.0
13.534,18.922,62.406,0.0,5.138,0.0,0.0,0.0,11658680.0,11662197.0,388964352.0,23486464.0,252362752.0,14040633344.0,4.0,106.0,0.0,66.0,0.0
12.609,18.602,62.672,0.375,5.743,0.0,0.0,12288.0,11222729.0,11234540.0,407425024.0,23490560.0,252358656.0,14022172672.0,4.0,106.0,0.0,66.0,0.0
10.889,18.398,64.956,0.0,5.757,0.0,0.0,0.0,11603568.0,11608610.0,444940288.0,23490560.0,252362752.0,13984653312.0,4.0,106.0,0.0,66.0,0.0
11.139,18.523,65.582,0.0,4.756,0.0,0.0,0.0,11710449.0,11717150.0,496005120.0,23490560.0,252362752.0,13933588480.0,4.0,106.0,0.0,66.0,0.0
9.227,16.334,70.449,0.125,3.865,0.0,0.0,0.0,9579170.0,9576602.0,496787456.0,23490560.0,252362752.0,13932806144.0,4.0,106.0,0.0,66.0,0.0
9.738,16.355,69.663,0.0,4.245,0.0,0.0,0.0,9285845.0,9310003.0,496168960.0,23490560.0,252362752.0,13933424640.0,4.0,106.0,0.0,66.0,0.0
10.790,18.821,64.868,0.0,5.521,0.0,0.0,8192.0,12679746.0,12679736.0,494792704.0,23490560.0,252362752.0,13934800896.0,4.0,106.0,0.0,66.0,0.0
11.028,21.303,62.531,0.125,5.013,0.0,0.0,28672.0,12078960.0,12084174.0,496586752.0,23494656.0,252358656.0,13933006848.0,4.0,106.0,0.0,66.0,0.0
10.652,18.421,65.789,0.0,5.138,0.0,0.0,0.0,11712770.0,11717825.0,497270784.0,23494656.0,252362752.0,13932318720.0,4.0,106.0,0.0,66.0,0.0
11.264,19.274,64.330,0.0,5.131,0.0,0.0,0.0,13074286.0,13078360.0,497340416.0,23494656.0,252362752.0,13932249088.0,4.0,106.0,0.0,66.0,0.0
10.973,18.828,64.713,0.0,5.486,0.0,0.0,0.0,12804302.0,12796586.0,497131520.0,23494656.0,252362752.0,13932457984.0,4.0,106.0,0.0,66.0,0.0
