"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_32-2-8.csv 1 60",,,,"Date:","23 Oct 2017 21:08:19 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
5.740,8.773,83.559,0.442,1.487,0.0,69420.667,76778824.719,0.0,0.0,273657856.0,13623296.0,251506688.0,14166659072.0,4.0,62.0,12.0,10.0,1.0
31.017,22.333,42.680,0.496,3.474,0.0,0.0,0.0,4929629.0,4938040.0,291958784.0,13623296.0,251518976.0,14148345856.0,4.0,74.0,0.0,10.0,1.0
33.041,17.647,45.932,0.0,3.379,0.0,0.0,0.0,8328353.0,8328534.0,306860032.0,13623296.0,251518976.0,14133444608.0,4.0,74.0,0.0,10.0,1.0
30.625,18.0,47.750,0.0,3.625,0.0,0.0,0.0,7776461.0,7776796.0,314732544.0,13623296.0,251518976.0,14125572096.0,4.0,74.0,0.0,10.0,1.0
11.890,13.767,71.464,0.0,2.879,0.0,0.0,0.0,9562736.0,9562481.0,312311808.0,13623296.0,251518976.0,14127992832.0,4.0,74.0,0.0,10.0,1.0
10.612,14.856,71.411,0.0,3.121,0.0,0.0,0.0,9039009.0,9039813.0,313135104.0,13623296.0,251518976.0,14127169536.0,4.0,74.0,0.0,10.0,1.0
14.482,16.979,65.293,0.375,2.871,0.0,0.0,28672.0,8893430.0,8892354.0,310304768.0,13631488.0,251518976.0,14129991680.0,4.0,74.0,0.0,10.0,1.0
6.884,13.016,77.472,0.0,2.628,0.0,0.0,36864.0,9096024.0,9097653.0,309157888.0,13631488.0,251518976.0,14131138560.0,4.0,74.0,0.0,10.0,1.0
7.241,13.109,76.779,0.0,2.871,0.0,0.0,0.0,8762737.0,8763127.0,309325824.0,13631488.0,251518976.0,14130970624.0,4.0,74.0,0.0,10.0,1.0
7.412,12.940,76.884,0.0,2.764,0.0,0.0,0.0,8951263.0,8949757.0,311734272.0,13631488.0,251518976.0,14128562176.0,4.0,74.0,0.0,10.0,1.0
7.241,13.109,77.029,0.0,2.622,0.0,0.0,0.0,9025440.0,9017791.0,309952512.0,13631488.0,251518976.0,14130343936.0,4.0,74.0,0.0,11.0,1.0
7.241,12.984,77.154,0.0,2.622,0.0,0.0,0.0,8426704.0,8436609.0,307785728.0,13631488.0,251518976.0,14132510720.0,4.0,74.0,0.0,11.0,1.0
7.134,13.517,75.970,0.375,3.004,0.0,0.0,36864.0,8569744.0,8569876.0,307904512.0,13639680.0,251518976.0,14132383744.0,4.0,74.0,0.0,11.0,1.0
5.500,9.0,80.750,0.0,4.750,0.0,0.0,0.0,6334555.0,6334772.0,308166656.0,13639680.0,251518976.0,14132121600.0,4.0,74.0,0.0,11.0,1.0
