"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_16-1-8.csv 1 60",,,,"Date:","23 Oct 2017 20:55:58 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
5.357,8.250,84.504,0.538,1.351,0.0,88691.821,98094176.453,0.0,0.0,265879552.0,12603392.0,251461632.0,14175502336.0,4.0,12.0,0.0,11.0,0.0
24.752,20.173,51.980,0.743,2.351,0.0,0.0,45056.0,4546764.0,4540434.0,290336768.0,12611584.0,251461632.0,14151036928.0,4.0,44.0,0.0,11.0,0.0
23.125,16.375,57.625,0.0,2.875,0.0,0.0,0.0,7834308.0,7839357.0,298897408.0,12611584.0,251461632.0,14142476288.0,4.0,44.0,0.0,11.0,0.0
34.625,20.500,42.0,0.0,2.875,0.0,0.0,0.0,7940346.0,7940562.0,311971840.0,12611584.0,251461632.0,14129401856.0,4.0,44.0,0.0,11.0,0.0
7.375,13.0,77.250,0.0,2.375,0.0,0.0,0.0,7844392.0,7844842.0,311635968.0,12611584.0,251461632.0,14129737728.0,4.0,44.0,0.0,11.0,0.0
7.654,12.798,77.039,0.0,2.509,0.0,0.0,0.0,7515835.0,7516975.0,312516608.0,12611584.0,251461632.0,14128857088.0,4.0,44.0,0.0,11.0,0.0
7.0,13.125,77.125,0.0,2.750,0.0,0.0,0.0,8634782.0,8636122.0,310882304.0,12611584.0,251461632.0,14130491392.0,4.0,44.0,0.0,10.0,0.0
7.250,13.250,76.500,0.375,2.625,0.0,0.0,12288.0,8120938.0,8119895.0,308031488.0,12619776.0,251453440.0,14133342208.0,4.0,44.0,0.0,10.0,0.0
6.866,13.983,76.654,0.0,2.497,0.0,0.0,0.0,7427245.0,7426593.0,308232192.0,12619776.0,251461632.0,14133133312.0,4.0,44.0,0.0,10.0,0.0
7.491,12.984,76.904,0.0,2.622,0.0,0.0,0.0,7905718.0,7900686.0,307384320.0,12619776.0,251461632.0,14133981184.0,4.0,44.0,0.0,10.0,0.0
7.134,13.016,77.347,0.0,2.503,0.0,0.0,0.0,8005634.0,8006720.0,308445184.0,12619776.0,251461632.0,14132920320.0,4.0,44.0,0.0,10.0,0.0
6.742,12.484,78.277,0.0,2.497,0.0,0.0,8192.0,7404661.0,7403788.0,306724864.0,12619776.0,251461632.0,14134640640.0,4.0,44.0,0.0,10.0,0.0
6.758,13.016,77.347,0.0,2.879,0.0,0.0,0.0,7850083.0,7857294.0,308133888.0,12619776.0,251461632.0,14133231616.0,4.0,44.0,0.0,10.0,0.0
6.775,12.296,78.294,0.251,2.384,0.0,0.0,28672.0,7967029.0,7967247.0,307257344.0,12627968.0,251453440.0,14134108160.0,4.0,44.0,0.0,10.0,0.0
6.500,13.0,78.125,0.0,2.375,0.0,0.0,0.0,8453951.0,8454333.0,307245056.0,12627968.0,251461632.0,14134112256.0,4.0,44.0,0.0,10.0,0.0
6.399,12.171,79.046,0.0,2.384,0.0,0.0,0.0,7912607.0,7912740.0,306876416.0,12627968.0,251461632.0,14134480896.0,4.0,44.0,0.0,10.0,0.0
6.716,12.935,77.861,0.0,2.488,0.0,0.0,49152.0,7653213.0,7652134.0,306302976.0,12627968.0,251461632.0,14135054336.0,4.0,44.0,0.0,10.0,0.0
6.633,12.891,78.098,0.0,2.378,0.0,0.0,0.0,7610496.0,7610493.0,306970624.0,12627968.0,251461632.0,14134386688.0,4.0,44.0,0.0,10.0,0.0
7.134,13.267,76.846,0.0,2.753,0.0,0.0,0.0,8237297.0,8238272.0,305831936.0,12627968.0,251461632.0,14135525376.0,4.0,44.0,0.0,10.0,0.0
6.991,12.984,77.278,0.375,2.372,0.0,0.0,12288.0,7972931.0,7969857.0,305307648.0,12636160.0,251461632.0,14136041472.0,4.0,44.0,0.0,10.0,0.0
7.375,13.0,77.0,0.0,2.625,0.0,0.0,0.0,8501257.0,8503806.0,305487872.0,12636160.0,251461632.0,14135861248.0,4.0,44.0,0.0,10.0,0.0
7.143,12.782,77.569,0.0,2.506,0.0,0.0,0.0,8186598.0,8185608.0,303996928.0,12636160.0,251461632.0,14137352192.0,4.0,44.0,0.0,10.0,0.0
