"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_thrp_write_16-1-32-2.csv 1 60",,,,"Date:","26 Oct 2017 22:20:57 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
3.655,7.368,86.700,0.396,1.881,0.0,35333.771,39189188.639,0.0,0.0,282861568.0,16424960.0,251006976.0,14157373440.0,4.0,114.0,0.0,99.0,0.0
17.662,20.025,57.090,0.0,5.224,0.0,0.0,0.0,8185803.0,20956008.0,293568512.0,16424960.0,251006976.0,14146666496.0,4.0,146.0,0.0,99.0,0.0
8.750,16.625,68.375,0.0,6.250,0.0,0.0,0.0,9166198.0,23457830.0,294313984.0,16424960.0,251006976.0,14145921024.0,4.0,146.0,0.0,98.0,0.0
7.009,14.143,74.844,0.0,4.005,0.0,0.0,0.0,9796460.0,25121138.0,294830080.0,16424960.0,251006976.0,14145404928.0,4.0,146.0,0.0,98.0,0.0
6.884,15.394,73.592,0.0,4.130,0.0,0.0,0.0,9416082.0,24106280.0,294612992.0,16424960.0,251006976.0,14145622016.0,4.0,146.0,0.0,98.0,0.0
6.884,14.018,73.342,0.125,5.632,0.0,0.0,36864.0,9279915.0,23658044.0,296955904.0,16433152.0,251006976.0,14143270912.0,4.0,146.0,0.0,98.0,0.0
6.367,15.106,74.532,0.0,3.995,0.0,0.0,0.0,9395758.0,24145403.0,294232064.0,16433152.0,251006976.0,14145994752.0,4.0,146.0,0.0,98.0,0.0
6.258,15.019,74.468,0.0,4.255,0.0,0.0,0.0,10313388.0,26351680.0,293863424.0,16433152.0,251006976.0,14146363392.0,4.0,146.0,0.0,98.0,0.0
6.125,14.875,75.0,0.0,4.0,0.0,0.0,0.0,9443734.0,24167923.0,292810752.0,16433152.0,251006976.0,14147416064.0,4.0,146.0,0.0,98.0,0.0
6.008,14.768,75.094,0.0,4.130,0.0,0.0,0.0,9653008.0,24714009.0,291991552.0,16433152.0,251006976.0,14148235264.0,4.0,146.0,0.0,98.0,0.0
6.133,14.643,75.094,0.0,4.130,0.0,0.0,0.0,9424442.0,24024854.0,290635776.0,16433152.0,251006976.0,14149591040.0,4.0,146.0,0.0,98.0,0.0
7.116,14.981,73.283,0.250,4.370,0.0,0.0,12288.0,9385374.0,24096030.0,289738752.0,16441344.0,250998784.0,14150488064.0,4.0,146.0,0.0,98.0,0.0
6.767,15.288,73.559,0.0,4.386,0.0,0.0,0.0,9165950.0,23481346.0,288190464.0,16441344.0,251006976.0,14152028160.0,4.0,146.0,0.0,98.0,0.0
5.993,15.231,74.032,0.0,4.744,0.0,0.0,0.0,9787928.0,25028001.0,285007872.0,16441344.0,251006976.0,14155210752.0,4.0,146.0,0.0,98.0,0.0
6.383,14.268,74.969,0.0,4.380,0.0,0.0,0.0,9206870.0,23642983.0,284631040.0,16441344.0,251006976.0,14155587584.0,4.0,146.0,0.0,98.0,0.0
5.639,14.160,63.283,0.0,16.917,0.0,0.0,0.0,7642761.0,19436616.0,286318592.0,16441344.0,251006976.0,14153900032.0,4.0,146.0,0.0,98.0,0.0
4.875,16.0,38.500,0.0,40.625,0.0,0.0,0.0,5130661.0,13155497.0,283557888.0,16441344.0,251006976.0,14156660736.0,4.0,146.0,0.0,98.0,0.0
6.242,14.607,74.282,0.375,4.494,0.0,0.0,12288.0,9121094.0,23432354.0,281182208.0,16449536.0,250998784.0,14159036416.0,4.0,146.0,0.0,98.0,0.0
6.633,14.518,73.717,0.0,5.131,0.0,0.0,0.0,9341745.0,23913402.0,280276992.0,16449536.0,251006976.0,14159933440.0,4.0,146.0,0.0,98.0,0.0
6.117,14.482,75.156,0.0,4.245,0.0,0.0,0.0,9411353.0,24126180.0,278593536.0,16449536.0,251006976.0,14161616896.0,4.0,146.0,0.0,98.0,0.0
6.008,15.519,73.217,0.0,5.257,0.0,0.0,0.0,9316041.0,23854284.0,277680128.0,16449536.0,251006976.0,14162530304.0,4.0,146.0,0.0,99.0,0.0
6.383,15.645,73.342,0.0,4.631,0.0,0.0,0.0,9772547.0,24872284.0,275685376.0,16449536.0,251006976.0,14164525056.0,4.0,146.0,0.0,99.0,0.0
6.015,14.787,74.185,0.0,5.013,0.0,0.0,0.0,9304569.0,23816460.0,274722816.0,16449536.0,251006976.0,14165487616.0,4.0,146.0,0.0,99.0,0.0
6.617,13.109,74.032,0.0,6.242,0.0,0.0,0.0,9411422.0,24098414.0,274345984.0,16449536.0,251006976.0,14165864448.0,4.0,146.0,0.0,99.0,0.0
6.250,12.0,75.0,0.500,6.250,0.0,0.0,12288.0,8992607.0,23136787.0,272068608.0,16457728.0,251006976.0,14168133632.0,4.0,146.0,0.0,99.0,0.0
6.250,14.500,74.375,0.0,4.875,0.0,0.0,0.0,9622208.0,24618543.0,270548992.0,16457728.0,251006976.0,14169653248.0,4.0,146.0,0.0,2.0,0.0
6.625,14.750,73.875,0.0,4.750,0.0,0.0,0.0,9439654.0,24168319.0,269336576.0,16457728.0,251006976.0,14170865664.0,4.0,146.0,0.0,2.0,0.0
6.500,14.500,73.875,0.0,5.125,0.0,0.0,0.0,9397269.0,24048028.0,267644928.0,16457728.0,251011072.0,14172553216.0,4.0,146.0,0.0,2.0,0.0
6.140,14.160,70.426,0.0,9.273,0.0,0.0,0.0,8901513.0,22786335.0,267522048.0,16457728.0,251011072.0,14172676096.0,4.0,146.0,0.0,2.0,0.0
6.625,14.0,75.250,0.0,4.125,0.0,0.0,40960.0,9550848.0,24354843.0,273948672.0,16457728.0,251011072.0,14166249472.0,4.0,146.0,0.0,2.0,0.0
6.767,14.035,74.060,0.0,5.138,0.0,0.0,20480.0,9337427.0,23886167.0,274231296.0,16465920.0,251002880.0,14165966848.0,4.0,146.0,0.0,2.0,0.0
5.625,15.0,75.250,0.0,4.125,0.0,0.0,0.0,9014961.0,23211729.0,273780736.0,16465920.0,251011072.0,14166409216.0,4.0,146.0,0.0,2.0,0.0
