"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_thrp_write_32-2-8-2.csv 1 60",,,,"Date:","26 Oct 2017 21:36:36 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.999,6.151,88.751,0.617,1.482,0.0,58699.726,65101437.720,0.0,0.0,257392640.0,13598720.0,250888192.0,14185787392.0,4.0,110.0,12.0,27.0,0.0
15.068,18.555,61.021,0.0,5.355,0.0,0.0,0.0,6409833.0,16363408.0,284569600.0,13598720.0,250896384.0,14158602240.0,4.0,122.0,0.0,27.0,0.0
8.761,14.643,71.715,0.0,4.881,0.0,0.0,0.0,7690222.0,19684971.0,289808384.0,13598720.0,250896384.0,14153363456.0,4.0,122.0,0.0,27.0,0.0
6.117,13.358,75.031,0.0,5.493,0.0,0.0,0.0,7213001.0,18469737.0,289832960.0,13598720.0,250896384.0,14153338880.0,4.0,122.0,0.0,27.0,0.0
5.882,13.016,73.967,0.0,7.134,0.0,0.0,0.0,6411259.0,16421587.0,290037760.0,13598720.0,250896384.0,14153134080.0,4.0,122.0,0.0,27.0,0.0
5.875,14.0,74.875,0.0,5.250,0.0,0.0,36864.0,6987794.0,17884095.0,290582528.0,13606912.0,250896384.0,14152581120.0,4.0,122.0,0.0,27.0,0.0
5.507,13.517,75.094,0.0,5.882,0.0,0.0,0.0,6729604.0,17213282.0,288120832.0,13606912.0,250896384.0,14155042816.0,4.0,122.0,0.0,26.0,0.0
5.618,13.483,75.531,0.0,5.368,0.0,0.0,0.0,7228858.0,18489852.0,290668544.0,13606912.0,250896384.0,14152495104.0,4.0,122.0,0.0,26.0,0.0
5.632,13.767,74.093,0.0,6.508,0.0,0.0,0.0,6776050.0,17364432.0,290906112.0,13606912.0,250896384.0,14152257536.0,4.0,122.0,0.0,26.0,0.0
5.250,13.375,76.0,0.0,5.375,0.0,0.0,0.0,6499270.0,16641645.0,289292288.0,13606912.0,250896384.0,14153871360.0,4.0,122.0,0.0,26.0,0.0
5.500,13.750,76.0,0.0,4.750,0.0,0.0,0.0,6550994.0,16766253.0,288075776.0,13606912.0,250896384.0,14155087872.0,4.0,122.0,0.0,26.0,0.0
5.764,14.035,74.687,0.0,5.514,0.0,0.0,12288.0,7109734.0,18173006.0,288174080.0,13615104.0,250888192.0,14154989568.0,4.0,122.0,0.0,26.0,0.0
5.500,14.125,74.500,0.0,5.875,0.0,0.0,0.0,6921585.0,17739092.0,286343168.0,13615104.0,250896384.0,14156812288.0,4.0,122.0,0.0,26.0,0.0
5.625,13.625,75.875,0.0,4.875,0.0,0.0,0.0,6654796.0,17022901.0,286150656.0,13615104.0,250896384.0,14157004800.0,4.0,122.0,0.0,26.0,0.0
6.0,13.375,75.875,0.0,4.750,0.0,0.0,0.0,7106278.0,18192665.0,286146560.0,13615104.0,250896384.0,14157008896.0,4.0,122.0,0.0,26.0,0.0
5.625,13.125,76.0,0.0,5.250,0.0,0.0,0.0,6848084.0,17532950.0,285974528.0,13615104.0,250896384.0,14157180928.0,4.0,122.0,0.0,26.0,0.0
5.250,13.875,76.250,0.0,4.625,0.0,0.0,0.0,7034081.0,17989631.0,283873280.0,13615104.0,250896384.0,14159282176.0,4.0,122.0,0.0,26.0,0.0
5.125,13.250,75.375,0.250,6.0,0.0,0.0,12288.0,6600646.0,16907238.0,284282880.0,13623296.0,250888192.0,14158872576.0,4.0,122.0,0.0,26.0,0.0
5.257,13.016,76.345,0.0,5.382,0.0,0.0,0.0,6397622.0,16382522.0,281497600.0,13623296.0,250896384.0,14161649664.0,4.0,122.0,0.0,26.0,0.0
5.639,13.910,74.561,0.0,5.890,0.0,0.0,0.0,7048833.0,18082900.0,282120192.0,13623296.0,250896384.0,14161027072.0,4.0,122.0,0.0,26.0,0.0
5.368,13.733,73.658,0.0,7.241,0.0,0.0,0.0,6283899.0,16046375.0,280281088.0,13623296.0,250896384.0,14162866176.0,4.0,122.0,0.0,26.0,0.0
5.618,13.858,75.406,0.0,5.119,0.0,0.0,0.0,6513990.0,16667473.0,279818240.0,13623296.0,250896384.0,14163329024.0,4.0,122.0,0.0,3.0,0.0
5.757,13.892,74.343,0.0,6.008,0.0,0.0,0.0,7237448.0,18529829.0,278241280.0,13623296.0,250896384.0,14164905984.0,4.0,122.0,0.0,3.0,0.0
5.507,13.517,75.720,0.125,5.131,0.0,0.0,12288.0,7041201.0,18010652.0,278237184.0,13631488.0,250888192.0,14164910080.0,4.0,122.0,0.0,3.0,0.0
5.618,13.733,75.406,0.0,5.243,0.0,0.0,0.0,6767719.0,17345788.0,276361216.0,13631488.0,250896384.0,14166777856.0,4.0,122.0,0.0,3.0,0.0
5.632,14.018,74.718,0.0,5.632,0.0,0.0,0.0,6686282.0,17110683.0,275701760.0,13631488.0,250896384.0,14167437312.0,4.0,122.0,0.0,3.0,0.0
5.507,13.642,75.469,0.0,5.382,0.0,0.0,0.0,6546564.0,16745606.0,274186240.0,13631488.0,250896384.0,14168952832.0,4.0,122.0,0.0,3.0,0.0
5.625,13.500,77.0,0.0,3.875,0.0,0.0,0.0,7283365.0,18668117.0,273850368.0,13631488.0,250900480.0,14169284608.0,4.0,122.0,0.0,3.0,0.0
5.131,13.517,75.720,0.0,5.632,0.0,0.0,81920.0,7209026.0,18451235.0,273387520.0,13631488.0,250900480.0,14169747456.0,4.0,122.0,0.0,3.0,0.0
5.507,13.642,76.220,0.125,4.506,0.0,0.0,20480.0,7505515.0,19187503.0,271781888.0,13639680.0,250900480.0,14171344896.0,4.0,122.0,0.0,2.0,0.0
5.736,13.466,76.434,0.0,4.364,0.0,0.0,0.0,7039633.0,18051604.0,272269312.0,13639680.0,250900480.0,14170857472.0,4.0,122.0,0.0,2.0,0.0
5.507,13.767,76.471,0.0,4.255,0.0,0.0,0.0,7256152.0,18540396.0,271073280.0,13639680.0,250900480.0,14172053504.0,4.0,122.0,0.0,2.0,0.0
5.757,12.891,76.971,0.0,4.380,0.0,0.0,0.0,7183729.0,18399476.0,270614528.0,13639680.0,250900480.0,14172512256.0,4.0,122.0,0.0,2.0,0.0
5.500,13.375,77.500,0.0,3.625,0.0,0.0,12288.0,7270730.0,18598924.0,270311424.0,13639680.0,250900480.0,14172815360.0,4.0,122.0,0.0,2.0,0.0
5.375,13.125,78.0,0.375,3.125,0.0,0.0,20480.0,7877166.0,20188723.0,270188544.0,13647872.0,250892288.0,14172938240.0,4.0,122.0,0.0,2.0,0.0
5.375,13.375,77.375,0.0,3.875,0.0,0.0,0.0,7895174.0,20195621.0,269561856.0,13647872.0,250900480.0,14173556736.0,4.0,122.0,0.0,2.0,0.0
5.500,13.750,76.250,0.0,4.500,0.0,0.0,0.0,7600627.0,19442069.0,269807616.0,13647872.0,250900480.0,14173310976.0,4.0,122.0,0.0,2.0,0.0
5.618,13.733,76.404,0.0,4.245,0.0,0.0,0.0,7655589.0,19610956.0,268775424.0,13647872.0,250900480.0,14174343168.0,4.0,122.0,0.0,2.0,0.0
5.750,13.375,76.375,0.0,4.500,0.0,0.0,0.0,7532618.0,19277387.0,267923456.0,13647872.0,250900480.0,14175195136.0,4.0,122.0,0.0,2.0,0.0
5.632,13.392,77.222,0.0,3.755,0.0,0.0,0.0,7437221.0,19043494.0,268439552.0,13647872.0,250900480.0,14174679040.0,4.0,122.0,0.0,2.0,0.0
5.257,13.392,77.597,0.501,3.254,0.0,0.0,12288.0,7654665.0,19580500.0,268013568.0,13656064.0,250892288.0,14175105024.0,4.0,122.0,0.0,2.0,0.0
5.514,13.659,77.444,0.0,3.383,0.0,0.0,0.0,7357257.0,18850998.0,267743232.0,13656064.0,250900480.0,14175367168.0,4.0,122.0,0.0,2.0,0.0
5.743,13.608,77.278,0.0,3.371,0.0,0.0,0.0,7440555.0,19019606.0,268152832.0,13656064.0,250900480.0,14174957568.0,4.0,122.0,0.0,2.0,0.0
5.250,13.375,78.0,0.0,3.375,0.0,0.0,0.0,7868229.0,20155085.0,268185600.0,13656064.0,250900480.0,14174924800.0,4.0,122.0,0.0,2.0,0.0
5.750,13.625,77.0,0.0,3.625,0.0,0.0,0.0,7315159.0,18730376.0,267247616.0,13656064.0,250900480.0,14175862784.0,4.0,122.0,0.0,2.0,0.0
5.382,13.392,77.347,0.0,3.880,0.0,0.0,0.0,7443380.0,19036629.0,267673600.0,13656064.0,250900480.0,14175436800.0,4.0,122.0,0.0,2.0,0.0
5.493,13.233,77.029,0.375,3.870,0.0,0.0,12288.0,7102683.0,18200680.0,267436032.0,13664256.0,250892288.0,14175674368.0,4.0,123.0,0.0,2.0,0.0
4.756,12.265,72.215,0.0,10.763,0.0,0.0,0.0,6682893.0,17083638.0,268238848.0,13664256.0,250900480.0,14174863360.0,4.0,122.0,0.0,3.0,0.0
5.375,13.125,77.625,0.0,3.875,0.0,0.0,0.0,7171930.0,18355098.0,267763712.0,13664256.0,250900480.0,14175338496.0,4.0,122.0,0.0,3.0,0.0
5.375,13.0,77.250,0.0,4.375,0.0,0.0,0.0,7188471.0,18399971.0,267608064.0,13664256.0,250900480.0,14175494144.0,4.0,122.0,0.0,3.0,0.0
5.757,13.517,76.971,0.0,3.755,0.0,0.0,0.0,7551405.0,19329005.0,268054528.0,13664256.0,250900480.0,14175047680.0,4.0,122.0,0.0,3.0,0.0
5.493,13.358,78.152,0.0,2.996,0.0,0.0,0.0,8048312.0,20619425.0,268087296.0,13664256.0,250900480.0,14175014912.0,4.0,122.0,0.0,3.0,0.0
5.257,13.016,74.969,2.378,4.380,0.0,0.0,12288.0,7619185.0,19483895.0,267886592.0,13672448.0,250892288.0,14175215616.0,4.0,122.0,0.0,2.0,0.0
5.500,13.0,77.875,0.0,3.625,0.0,0.0,0.0,7471619.0,19138372.0,268394496.0,13672448.0,250900480.0,14174699520.0,4.0,122.0,0.0,2.0,0.0
5.375,13.750,77.250,0.0,3.625,0.0,0.0,0.0,7580367.0,19404595.0,267919360.0,13672448.0,250900480.0,14175174656.0,4.0,122.0,0.0,2.0,0.0
5.257,13.517,77.597,0.0,3.630,0.0,0.0,0.0,7459727.0,19081310.0,268267520.0,13672448.0,250900480.0,14174826496.0,4.0,122.0,0.0,2.0,0.0
5.632,13.392,76.971,0.0,4.005,0.0,0.0,0.0,7129713.0,18272718.0,267915264.0,13672448.0,250900480.0,14175178752.0,4.0,122.0,0.0,2.0,0.0
5.743,13.358,76.779,0.0,4.120,0.0,0.0,0.0,6981208.0,17866618.0,267673600.0,13672448.0,250904576.0,14175416320.0,4.0,122.0,0.0,2.0,0.0
6.0,13.250,75.500,0.250,5.0,0.0,0.0,12288.0,7026321.0,17987258.0,267489280.0,13680640.0,250904576.0,14175592448.0,4.0,122.0,0.0,2.0,0.0
5.388,13.659,77.068,0.0,3.885,0.0,0.0,20480.0,7674715.0,19621873.0,268148736.0,13680640.0,250904576.0,14174932992.0,4.0,122.0,0.0,2.0,0.0
5.625,13.0,77.250,0.0,4.125,0.0,0.0,0.0,6655647.0,17273632.0,267571200.0,13680640.0,250904576.0,14175510528.0,4.0,122.0,0.0,2.0,0.0
