"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_thrp_write_16-1-16-1.csv 1 60",,,,"Date:","26 Oct 2017 21:48:13 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
3.114,6.503,88.162,0.554,1.667,0.0,50044.808,55389977.373,0.0,0.0,268595200.0,14589952.0,251281408.0,14173200384.0,4.0,82.0,0.0,50.0,0.0
15.594,17.327,62.748,0.0,4.332,0.0,0.0,0.0,6988403.0,17865080.0,288714752.0,14589952.0,251281408.0,14153080832.0,4.0,98.0,0.0,50.0,0.0
9.811,14.340,71.950,0.0,3.899,0.0,0.0,0.0,7902772.0,20148449.0,293466112.0,14589952.0,251281408.0,14148329472.0,4.0,98.0,0.0,50.0,0.0
5.500,13.875,70.500,0.0,10.125,0.0,0.0,0.0,7690077.0,19719304.0,295997440.0,14589952.0,251281408.0,14145798144.0,4.0,98.0,0.0,50.0,0.0
6.866,13.733,75.531,0.0,3.870,0.0,0.0,0.0,8451213.0,21601420.0,295227392.0,14589952.0,251281408.0,14146568192.0,4.0,98.0,0.0,50.0,0.0
5.375,14.0,75.875,0.250,4.500,0.0,0.0,32768.0,8021468.0,20580243.0,295133184.0,14598144.0,251273216.0,14146662400.0,4.0,98.0,0.0,50.0,0.0
6.125,13.625,76.125,0.0,4.125,0.0,0.0,0.0,8355184.0,21438364.0,292384768.0,14598144.0,251281408.0,14149402624.0,4.0,98.0,0.0,50.0,0.0
6.0,13.625,76.125,0.0,4.250,0.0,0.0,0.0,7907882.0,20189422.0,293658624.0,14598144.0,251281408.0,14148128768.0,4.0,98.0,0.0,50.0,0.0
5.882,14.143,76.220,0.0,3.755,0.0,0.0,0.0,8888565.0,22800037.0,291508224.0,14598144.0,251281408.0,14150279168.0,4.0,98.0,0.0,50.0,0.0
5.882,14.268,75.845,0.0,4.005,0.0,0.0,0.0,8307980.0,21216731.0,291467264.0,14598144.0,251281408.0,14150320128.0,4.0,98.0,0.0,50.0,0.0
5.868,14.482,75.156,0.0,4.494,0.0,0.0,0.0,8199198.0,20986980.0,292679680.0,14598144.0,251281408.0,14149107712.0,4.0,98.0,0.0,50.0,0.0
5.257,13.767,75.094,0.250,5.632,0.0,0.0,12288.0,7613720.0,19508285.0,293457920.0,14606336.0,251273216.0,14148329472.0,4.0,98.0,0.0,50.0,0.0
5.750,13.875,76.0,0.0,4.375,0.0,0.0,0.0,8580272.0,21947538.0,288759808.0,14606336.0,251281408.0,14153019392.0,4.0,98.0,0.0,50.0,0.0
5.125,14.125,74.875,0.0,5.875,0.0,0.0,0.0,7726869.0,19783431.0,288759808.0,14606336.0,251281408.0,14153019392.0,4.0,98.0,0.0,50.0,0.0
6.0,13.125,74.375,0.0,6.500,0.0,0.0,0.0,7226753.0,18495598.0,286560256.0,14606336.0,251281408.0,14155218944.0,4.0,98.0,0.0,50.0,0.0
5.625,14.125,75.375,0.0,4.875,0.0,0.0,0.0,8368621.0,21420651.0,286318592.0,14606336.0,251281408.0,14155460608.0,4.0,98.0,0.0,50.0,0.0
5.639,14.160,76.190,0.0,4.010,0.0,0.0,0.0,8597477.0,21973587.0,284041216.0,14606336.0,251281408.0,14157737984.0,4.0,98.0,0.0,51.0,0.0
6.008,14.393,75.219,0.375,4.005,0.0,0.0,8192.0,8373187.0,21464890.0,281485312.0,14614528.0,251273216.0,14160293888.0,4.0,98.0,0.0,51.0,0.0
5.493,14.232,75.531,0.250,4.494,0.0,0.0,4096.0,8484741.0,21761997.0,280866816.0,14614528.0,251281408.0,14160904192.0,4.0,98.0,0.0,3.0,0.0
5.764,14.035,75.439,0.0,4.762,0.0,0.0,0.0,8116923.0,20784926.0,279027712.0,14614528.0,251281408.0,14162743296.0,4.0,98.0,0.0,3.0,0.0
5.618,13.858,76.155,0.0,4.370,0.0,0.0,0.0,8546755.0,21776866.0,279515136.0,14614528.0,251281408.0,14162255872.0,4.0,98.0,0.0,3.0,0.0
6.0,13.875,76.0,0.0,4.125,0.0,0.0,0.0,7865143.0,20176923.0,276975616.0,14614528.0,251281408.0,14164795392.0,4.0,98.0,0.0,3.0,0.0
5.507,14.393,75.469,0.0,4.631,0.0,0.0,0.0,7588585.0,19379242.0,276369408.0,14614528.0,251281408.0,14165401600.0,4.0,98.0,0.0,3.0,0.0
5.882,14.018,74.969,0.125,5.006,0.0,0.0,12288.0,8201834.0,21041646.0,275906560.0,14622720.0,251273216.0,14165864448.0,4.0,98.0,0.0,3.0,0.0
6.117,13.733,76.155,0.0,3.995,0.0,0.0,0.0,8201374.0,21022124.0,275173376.0,14622720.0,251281408.0,14166589440.0,4.0,98.0,0.0,3.0,0.0
5.890,14.160,75.564,0.0,4.386,0.0,0.0,0.0,8212486.0,21018816.0,273813504.0,14622720.0,251281408.0,14167949312.0,4.0,98.0,0.0,2.0,0.0
5.860,13.965,75.561,0.0,4.613,0.0,0.0,32768.0,8471387.0,21662189.0,273887232.0,14622720.0,251281408.0,14167875584.0,4.0,98.0,0.0,2.0,0.0
6.391,13.534,75.689,0.0,4.386,0.0,0.0,0.0,8080541.0,20723104.0,273002496.0,14622720.0,251285504.0,14168756224.0,4.0,98.0,0.0,2.0,0.0
6.0,15.0,72.875,0.0,6.125,0.0,0.0,0.0,7852835.0,20055359.0,272011264.0,14622720.0,251285504.0,14169747456.0,4.0,98.0,0.0,2.0,0.0
6.0,14.250,74.750,0.250,4.750,0.0,0.0,16384.0,7980403.0,20427085.0,271605760.0,14630912.0,251277312.0,14170152960.0,4.0,98.0,0.0,2.0,0.0
5.625,14.375,74.250,0.125,5.625,0.0,0.0,4096.0,8100532.0,20706769.0,271405056.0,14630912.0,251285504.0,14170345472.0,4.0,98.0,0.0,2.0,0.0
6.0,13.500,75.625,0.0,4.875,0.0,0.0,53248.0,7524433.0,19321266.0,270815232.0,14630912.0,251285504.0,14170935296.0,4.0,98.0,0.0,2.0,0.0
5.831,12.283,76.427,0.0,5.459,0.0,0.0,0.0,7452940.0,19043408.0,270344192.0,14630912.0,251285504.0,14171406336.0,4.0,98.0,0.0,2.0,0.0
6.179,13.367,75.536,0.0,4.918,0.0,0.0,0.0,7818950.0,20013772.0,277442560.0,14630912.0,251285504.0,14164307968.0,4.0,98.0,0.0,2.0,0.0
5.625,11.875,71.625,0.0,10.875,0.0,0.0,0.0,5978748.0,15220541.0,276934656.0,14630912.0,251285504.0,14164815872.0,4.0,98.0,0.0,2.0,0.0
5.514,14.035,74.812,0.0,5.639,0.0,0.0,0.0,8113395.0,20727317.0,276328448.0,14630912.0,251285504.0,14165422080.0,4.0,98.0,0.0,2.0,0.0
6.367,14.357,73.908,0.375,4.994,0.0,0.0,20480.0,8146414.0,20889787.0,275255296.0,14639104.0,251285504.0,14166487040.0,4.0,98.0,0.0,2.0,0.0
6.008,14.018,73.967,0.0,6.008,0.0,0.0,0.0,7311672.0,18637117.0,275955712.0,14639104.0,251285504.0,14165786624.0,4.0,98.0,0.0,2.0,0.0
5.743,11.735,77.278,0.0,5.243,0.0,0.0,0.0,7298074.0,18741674.0,276078592.0,14639104.0,251285504.0,14165663744.0,4.0,98.0,0.0,2.0,0.0
6.140,13.409,76.441,0.0,4.010,0.0,0.0,0.0,8218335.0,21059760.0,276000768.0,14639104.0,251285504.0,14165741568.0,4.0,98.0,0.0,2.0,0.0
1.241,12.035,11.166,0.0,75.558,0.0,0.0,0.0,1458600.0,3754342.0,276246528.0,14639104.0,251285504.0,14165495808.0,4.0,98.0,0.0,2.0,0.0
0.370,11.605,1.728,0.0,86.296,0.0,0.0,0.0,444983.0,1143205.0,277876736.0,14639104.0,251285504.0,14163865600.0,4.0,99.0,0.0,2.0,0.0
5.357,12.628,61.224,0.0,20.791,0.0,0.0,0.0,6633434.0,17026402.0,275558400.0,14639104.0,251285504.0,14166183936.0,4.0,98.0,0.0,3.0,0.0
6.492,13.233,74.657,0.375,5.243,0.0,0.0,12288.0,8051513.0,20555076.0,276606976.0,14647296.0,251285504.0,14165127168.0,4.0,98.0,0.0,3.0,0.0
6.633,13.517,75.094,0.0,4.756,0.0,0.0,0.0,8301202.0,21304320.0,282497024.0,14647296.0,251285504.0,14159237120.0,4.0,98.0,0.0,3.0,0.0
6.375,13.250,75.500,0.0,4.875,0.0,0.0,0.0,8755693.0,22407712.0,282218496.0,14647296.0,251285504.0,14159515648.0,4.0,98.0,0.0,3.0,0.0
6.242,13.233,75.031,0.0,5.493,0.0,0.0,0.0,7924679.0,20261650.0,281882624.0,14647296.0,251285504.0,14159851520.0,4.0,98.0,0.0,3.0,0.0
5.757,14.143,73.091,0.0,7.009,0.0,0.0,0.0,7840765.0,20062086.0,282193920.0,14647296.0,251285504.0,14159540224.0,4.0,98.0,0.0,3.0,0.0
5.507,14.268,74.844,0.0,5.382,0.0,0.0,0.0,7865623.0,20172078.0,282427392.0,14647296.0,251285504.0,14159306752.0,4.0,98.0,0.0,3.0,0.0
