"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_20-1-32-2.csv 1 60",,,,"Date:","24 Oct 2017 22:26:17 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.993,7.098,88.028,0.336,1.544,0.0,25006.134,27700387.516,0.0,0.0,267816960.0,21000192.0,251850752.0,14166999040.0,4.0,54.0,0.0,34.0,0.0
17.332,18.329,59.352,0.623,4.364,0.0,0.0,45056.0,3528878.0,3545652.0,295612416.0,21004288.0,251854848.0,14139195392.0,4.0,54.0,0.0,34.0,0.0
11.940,14.677,71.642,0.0,1.741,0.0,0.0,0.0,4670904.0,4672715.0,296710144.0,21004288.0,251854848.0,14138097664.0,4.0,54.0,0.0,35.0,0.0
18.648,23.279,57.322,0.0,0.751,0.0,0.0,0.0,4501161.0,4498995.0,307785728.0,21004288.0,251854848.0,14127022080.0,4.0,54.0,0.0,35.0,0.0
16.060,21.205,61.104,0.0,1.631,0.0,0.0,0.0,4878718.0,4893135.0,310083584.0,21004288.0,251854848.0,14124724224.0,4.0,54.0,0.0,35.0,0.0
6.351,11.955,80.822,0.0,0.872,0.0,0.0,12288.0,6156633.0,6155678.0,335646720.0,21004288.0,251854848.0,14099161088.0,4.0,54.0,0.0,35.0,0.0
4.277,11.069,83.899,0.0,0.755,0.0,0.0,0.0,5656933.0,5656460.0,358604800.0,21004288.0,251854848.0,14076203008.0,4.0,54.0,0.0,35.0,0.0
3.750,11.375,82.875,0.500,1.500,0.0,0.0,28672.0,5361424.0,5364526.0,364843008.0,21012480.0,251854848.0,14069956608.0,4.0,54.0,0.0,35.0,0.0
4.750,11.500,82.875,0.0,0.875,0.0,0.0,0.0,5938967.0,5938968.0,364781568.0,21012480.0,251854848.0,14070018048.0,4.0,54.0,0.0,35.0,0.0
4.110,11.208,83.562,0.0,1.121,0.0,0.0,0.0,5955567.0,5955570.0,365244416.0,21012480.0,251854848.0,14069555200.0,4.0,54.0,0.0,35.0,0.0
4.141,11.292,83.689,0.0,0.878,0.0,0.0,0.0,5754835.0,5755756.0,365101056.0,21012480.0,251854848.0,14069698560.0,4.0,54.0,0.0,35.0,0.0
4.229,11.194,83.582,0.0,0.995,0.0,0.0,0.0,5774849.0,5775604.0,364511232.0,21012480.0,251854848.0,14070288384.0,4.0,54.0,0.0,34.0,0.0
4.015,11.041,83.940,0.0,1.004,0.0,0.0,0.0,5331431.0,5333316.0,364732416.0,21012480.0,251854848.0,14070067200.0,4.0,54.0,0.0,34.0,0.0
4.608,11.955,81.071,0.249,2.117,0.0,0.0,12288.0,5279223.0,5282816.0,365170688.0,21020672.0,251846656.0,14069628928.0,4.0,54.0,0.0,34.0,0.0
4.151,11.195,83.648,0.0,1.006,0.0,0.0,0.0,6022073.0,6020396.0,363708416.0,21020672.0,251854848.0,14071083008.0,4.0,54.0,0.0,34.0,0.0
4.130,11.264,83.605,0.0,1.001,0.0,0.0,0.0,5566713.0,5568000.0,363794432.0,21020672.0,251854848.0,14070996992.0,4.0,54.0,0.0,34.0,0.0
3.870,11.236,83.396,0.0,1.498,0.0,0.0,0.0,5774371.0,5777048.0,363819008.0,21020672.0,251854848.0,14070972416.0,4.0,54.0,0.0,34.0,0.0
4.125,11.375,83.125,0.0,1.375,0.0,0.0,0.0,5730952.0,5732070.0,364183552.0,21020672.0,251854848.0,14070607872.0,4.0,54.0,0.0,34.0,0.0
4.104,11.318,83.706,0.0,0.871,0.0,0.0,0.0,6097228.0,6096942.0,366751744.0,21020672.0,251854848.0,14068039680.0,4.0,54.0,0.0,34.0,0.0
4.025,11.447,83.019,0.629,0.881,0.0,0.0,12288.0,5971958.0,5972242.0,366784512.0,21028864.0,251854848.0,14067998720.0,4.0,54.0,0.0,34.0,0.0
4.0,11.125,84.125,0.0,0.750,0.0,0.0,0.0,5188664.0,5194342.0,366800896.0,21028864.0,251854848.0,14067982336.0,4.0,54.0,0.0,34.0,0.0
4.375,11.125,83.750,0.0,0.750,0.0,0.0,0.0,6182717.0,6182716.0,366833664.0,21028864.0,251854848.0,14067949568.0,4.0,54.0,0.0,34.0,0.0
3.625,11.625,82.500,0.0,2.250,0.0,0.0,0.0,5554663.0,5557238.0,367325184.0,21028864.0,251854848.0,14067458048.0,4.0,54.0,0.0,34.0,0.0
4.120,11.486,83.521,0.0,0.874,0.0,0.0,0.0,5943589.0,5943586.0,367407104.0,21028864.0,251854848.0,14067376128.0,4.0,54.0,0.0,34.0,0.0
4.239,11.347,83.541,0.0,0.873,0.0,0.0,0.0,6445293.0,6445970.0,367226880.0,21028864.0,251854848.0,14067556352.0,4.0,54.0,0.0,34.0,0.0
3.769,11.432,83.543,0.251,1.005,0.0,0.0,61440.0,5798351.0,5799270.0,365191168.0,21037056.0,251854848.0,14069583872.0,4.0,54.0,0.0,34.0,0.0
3.750,11.625,83.875,0.0,0.750,0.0,0.0,0.0,5643714.0,5643378.0,365441024.0,21037056.0,251854848.0,14069334016.0,4.0,54.0,0.0,34.0,0.0
4.104,11.318,83.706,0.0,0.871,0.0,0.0,0.0,5750371.0,5750707.0,365604864.0,21037056.0,251858944.0,14069166080.0,4.0,55.0,0.0,34.0,0.0
3.522,11.950,81.006,0.0,3.522,0.0,0.0,0.0,4015049.0,4024740.0,365715456.0,21037056.0,251858944.0,14069055488.0,4.0,54.0,0.0,35.0,0.0
3.246,11.860,81.398,0.0,3.496,0.0,0.0,0.0,4816908.0,4823094.0,365740032.0,21037056.0,251858944.0,14069030912.0,4.0,54.0,0.0,35.0,0.0
4.130,11.014,83.855,0.0,1.001,0.0,0.0,32768.0,5819103.0,5819102.0,366399488.0,21037056.0,251858944.0,14068371456.0,4.0,54.0,0.0,35.0,0.0
4.120,11.361,82.896,0.624,0.999,0.0,0.0,20480.0,5886957.0,5888110.0,366219264.0,21045248.0,251850752.0,14068551680.0,4.0,54.0,0.0,35.0,0.0
4.125,11.375,83.750,0.0,0.750,0.0,0.0,0.0,5839760.0,5839056.0,365424640.0,21045248.0,251858944.0,14069338112.0,4.0,54.0,0.0,35.0,0.0
4.506,11.014,83.730,0.0,0.751,0.0,0.0,0.0,5756350.0,5755838.0,365764608.0,21045248.0,251858944.0,14068998144.0,4.0,54.0,0.0,35.0,0.0
4.0,11.375,83.875,0.0,0.750,0.0,0.0,0.0,5391553.0,5393732.0,365461504.0,21045248.0,251858944.0,14069301248.0,4.0,54.0,0.0,2.0,0.0
4.353,11.443,83.458,0.0,0.746,0.0,0.0,8192.0,6204306.0,6196993.0,365740032.0,21045248.0,251858944.0,14069022720.0,4.0,54.0,0.0,2.0,0.0
4.025,11.824,83.270,0.0,0.881,0.0,0.0,0.0,6384519.0,6391831.0,365527040.0,21045248.0,251858944.0,14069235712.0,4.0,54.0,0.0,2.0,0.0
3.985,11.457,83.313,0.249,0.996,0.0,0.0,20480.0,5635497.0,5635498.0,365867008.0,21053440.0,251850752.0,14068895744.0,4.0,54.0,0.0,2.0,0.0
3.759,11.905,83.333,0.0,1.003,0.0,0.0,0.0,5946640.0,5948318.0,365797376.0,21053440.0,251858944.0,14068957184.0,4.0,54.0,0.0,2.0,0.0
3.755,11.389,84.105,0.0,0.751,0.0,0.0,0.0,5296566.0,5298452.0,363986944.0,21053440.0,251858944.0,14070767616.0,4.0,54.0,0.0,2.0,0.0
4.234,11.208,83.686,0.0,0.872,0.0,0.0,0.0,5926609.0,5926608.0,363634688.0,21053440.0,251858944.0,14071119872.0,4.0,54.0,0.0,2.0,0.0
3.769,11.558,83.920,0.0,0.754,0.0,0.0,0.0,5807014.0,5807016.0,363487232.0,21053440.0,251858944.0,14071267328.0,4.0,54.0,0.0,2.0,0.0
3.861,11.333,83.811,0.0,0.996,0.0,0.0,0.0,5721301.0,5722978.0,363753472.0,21053440.0,251858944.0,14071001088.0,4.0,54.0,0.0,2.0,0.0
4.020,11.181,83.291,0.503,1.005,0.0,0.0,12288.0,5615041.0,5613364.0,364232704.0,21061632.0,251858944.0,14070513664.0,4.0,54.0,0.0,2.0,0.0
3.975,11.429,83.727,0.0,0.870,0.0,0.0,0.0,5972396.0,5972394.0,363933696.0,21061632.0,251858944.0,14070812672.0,4.0,54.0,0.0,2.0,0.0
0.249,12.095,1.870,0.0,85.786,0.0,0.0,0.0,131473.0,140410.0,364564480.0,21061632.0,251858944.0,14070181888.0,4.0,54.0,0.0,2.0,0.0
0.128,11.893,1.407,0.0,86.573,0.0,0.0,0.0,99039.0,109930.0,366223360.0,21061632.0,251858944.0,14068523008.0,4.0,54.0,0.0,2.0,0.0
0.613,11.043,4.908,0.0,83.436,0.0,0.0,0.0,531523.0,548798.0,363970560.0,21061632.0,251858944.0,14070775808.0,4.0,54.0,0.0,2.0,0.0
4.517,10.916,83.563,0.0,1.004,0.0,0.0,0.0,6342082.0,6343592.0,361648128.0,21061632.0,251858944.0,14073098240.0,4.0,54.0,0.0,2.0,0.0
4.250,11.250,83.625,0.0,0.875,0.0,0.0,0.0,6082433.0,6080922.0,361443328.0,21061632.0,251858944.0,14073303040.0,4.0,54.0,0.0,2.0,0.0
3.985,11.582,83.313,0.374,0.747,0.0,0.0,12288.0,6030471.0,6028274.0,362139648.0,21069824.0,251850752.0,14072606720.0,4.0,54.0,0.0,2.0,0.0
