"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_24-3-8-1.csv 1 60",,,,"Date:","24 Oct 2017 21:12:47 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
3.575,5.629,89.588,0.295,0.913,0.0,42550.181,51800496.239,0.0,0.0,274989056.0,15028224.0,251510784.0,14163918848.0,4.0,34.0,0.0,10.0,0.0
25.558,17.618,54.715,0.0,2.109,0.0,0.0,0.0,4473972.0,4476175.0,296833024.0,15028224.0,251510784.0,14142074880.0,4.0,34.0,0.0,10.0,0.0
16.792,14.787,66.040,0.125,2.256,0.0,0.0,0.0,6316400.0,6317071.0,296239104.0,15028224.0,251510784.0,14142668800.0,4.0,34.0,0.0,10.0,0.0
32.836,20.771,44.154,0.0,2.239,0.0,0.0,0.0,5700940.0,5703052.0,319160320.0,15028224.0,251510784.0,14119747584.0,4.0,34.0,0.0,10.0,0.0
23.714,18.570,55.332,0.0,2.384,0.0,0.0,24576.0,6263831.0,6253499.0,319098880.0,15028224.0,251510784.0,14119809024.0,4.0,34.0,0.0,10.0,0.0
7.125,12.375,77.625,0.500,2.375,0.0,0.0,40960.0,6570581.0,6578945.0,318570496.0,15036416.0,251502592.0,14120337408.0,4.0,34.0,0.0,10.0,0.0
6.642,12.406,78.822,0.0,2.130,0.0,0.0,0.0,6446727.0,6446664.0,315793408.0,15036416.0,251510784.0,14123106304.0,4.0,34.0,0.0,10.0,0.0
6.742,12.734,78.277,0.0,2.247,0.0,0.0,0.0,6763095.0,6764438.0,317042688.0,15036416.0,251510784.0,14121857024.0,4.0,34.0,0.0,10.0,0.0
7.375,12.750,77.500,0.0,2.375,0.0,0.0,0.0,7339985.0,7339316.0,313327616.0,15036416.0,251510784.0,14125572096.0,4.0,34.0,0.0,10.0,0.0
