"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_20-1-16-1.csv 1 60",,,,"Date:","24 Oct 2017 21:41:16 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
4.103,6.672,87.890,0.238,1.097,0.0,31804.757,38720469.358,0.0,0.0,272924672.0,17207296.0,251617280.0,14163697664.0,4.0,38.0,0.0,18.0,0.0
29.864,19.703,48.327,0.0,2.107,0.0,0.0,0.0,5025236.0,5026368.0,302002176.0,17207296.0,251617280.0,14134620160.0,4.0,38.0,0.0,18.0,0.0
24.375,16.125,56.750,0.0,2.750,0.0,0.0,0.0,6381331.0,6382671.0,315801600.0,17207296.0,251617280.0,14120820736.0,4.0,38.0,0.0,18.0,0.0
36.967,22.556,37.594,0.0,2.882,0.0,0.0,0.0,6983593.0,6985159.0,323571712.0,17207296.0,251617280.0,14113050624.0,4.0,38.0,0.0,18.0,0.0
16.521,16.646,63.454,0.0,3.379,0.0,0.0,8192.0,7112193.0,7115937.0,322949120.0,17207296.0,251617280.0,14113673216.0,4.0,38.0,0.0,18.0,0.0
7.615,13.733,75.905,0.250,2.497,0.0,0.0,40960.0,6598768.0,6598936.0,323981312.0,17215488.0,251613184.0,14112636928.0,4.0,38.0,0.0,18.0,0.0
7.384,13.767,76.345,0.0,2.503,0.0,0.0,0.0,7244331.0,7242651.0,322834432.0,17215488.0,251617280.0,14113779712.0,4.0,38.0,0.0,18.0,0.0
7.625,14.500,75.125,0.0,2.750,0.0,0.0,0.0,7690008.0,7690012.0,335159296.0,17215488.0,251617280.0,14101454848.0,4.0,38.0,0.0,18.0,0.0
7.259,13.141,77.472,0.0,2.128,0.0,0.0,0.0,6613161.0,6614837.0,367718400.0,17215488.0,251617280.0,14068895744.0,4.0,38.0,0.0,18.0,0.0
7.0,14.375,76.125,0.0,2.500,0.0,0.0,0.0,6846335.0,6842963.0,375324672.0,17215488.0,251617280.0,14061289472.0,4.0,38.0,0.0,18.0,0.0
7.161,13.442,76.508,0.0,2.889,0.0,0.0,0.0,7421599.0,7422387.0,375775232.0,17215488.0,251617280.0,14060838912.0,4.0,38.0,0.0,18.0,0.0
7.214,14.055,75.746,0.373,2.612,0.0,0.0,12288.0,7617287.0,7616331.0,373751808.0,17223680.0,251609088.0,14062862336.0,4.0,38.0,0.0,18.0,0.0
7.134,13.517,77.222,0.0,2.128,0.0,0.0,0.0,6373685.0,6378281.0,375566336.0,17223680.0,251617280.0,14061039616.0,4.0,38.0,0.0,18.0,0.0
7.366,14.232,75.780,0.0,2.622,0.0,0.0,0.0,7950385.0,7947667.0,376311808.0,17223680.0,251617280.0,14060294144.0,4.0,38.0,0.0,18.0,0.0
