"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_16-2-32-2.csv 1 60",,,,"Date:","24 Oct 2017 22:32:17 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
3.029,7.174,87.919,0.326,1.550,0.0,24090.744,26686619.124,0.0,0.0,255266816.0,21467136.0,251867136.0,14179065856.0,5.0,45.0,10.0,45.0,0.0
14.677,17.040,63.806,0.0,4.478,0.0,0.0,0.0,2428318.0,2435570.0,292306944.0,21467136.0,251875328.0,14142017536.0,4.0,50.0,0.0,35.0,0.0
5.368,13.233,53.184,0.0,28.215,0.0,0.0,0.0,2982945.0,2988659.0,304181248.0,21467136.0,251875328.0,14130143232.0,4.0,50.0,0.0,35.0,0.0
3.856,15.672,1.990,0.0,78.483,0.0,0.0,0.0,1633318.0,1630035.0,321462272.0,21467136.0,251875328.0,14112862208.0,4.0,50.0,0.0,35.0,0.0
4.277,15.094,13.585,0.0,67.044,0.0,0.0,0.0,3462151.0,3478380.0,296820736.0,21467136.0,251875328.0,14137503744.0,4.0,50.0,0.0,35.0,0.0
21.0,21.750,54.0,0.0,3.250,0.0,0.0,16384.0,3403946.0,3406160.0,308793344.0,21467136.0,251875328.0,14125531136.0,4.0,50.0,0.0,34.0,0.0
16.250,20.0,60.125,0.0,3.625,0.0,0.0,0.0,3767313.0,3766036.0,310910976.0,21467136.0,251875328.0,14123413504.0,4.0,50.0,0.0,34.0,0.0
5.868,12.235,80.649,0.499,0.749,0.0,0.0,53248.0,5106617.0,5106616.0,310001664.0,21475328.0,251867136.0,14124322816.0,4.0,50.0,0.0,34.0,0.0
4.125,11.0,84.0,0.0,0.875,0.0,0.0,0.0,5094352.0,5095696.0,310222848.0,21475328.0,251875328.0,14124093440.0,4.0,50.0,0.0,34.0,0.0
