"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_read_32-2-8-1.csv 1 60",,,,"Date:","24 Oct 2017 21:06:47 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
3.401,5.347,90.060,0.312,0.880,0.0,45809.626,55773436.695,0.0,0.0,279678976.0,14569472.0,251465728.0,14159732736.0,4.0,42.0,0.0,10.0,0.0
26.775,15.816,54.670,0.0,2.740,0.0,0.0,0.0,6374692.0,6383244.0,295436288.0,14569472.0,251465728.0,14143975424.0,4.0,42.0,0.0,10.0,0.0
26.899,18.306,52.428,0.0,2.366,0.0,0.0,0.0,6924368.0,6918666.0,306786304.0,14569472.0,251465728.0,14132625408.0,4.0,42.0,0.0,10.0,0.0
13.125,14.750,70.0,0.0,2.125,0.0,0.0,24576.0,6890175.0,6898299.0,307179520.0,14569472.0,251465728.0,14132232192.0,4.0,42.0,0.0,11.0,0.0
7.789,12.060,78.015,0.0,2.136,0.0,0.0,0.0,7184903.0,7182340.0,307015680.0,14569472.0,251465728.0,14132396032.0,4.0,42.0,0.0,11.0,0.0
6.359,11.721,79.551,0.374,1.995,0.0,0.0,40960.0,6478776.0,6479973.0,307195904.0,14577664.0,251457536.0,14132215808.0,4.0,42.0,0.0,11.0,0.0
6.642,12.281,78.822,0.0,2.256,0.0,0.0,0.0,6779453.0,6779451.0,305319936.0,14577664.0,251465728.0,14134083584.0,4.0,42.0,0.0,11.0,0.0
6.008,11.890,80.350,0.0,1.752,0.0,0.0,0.0,6446682.0,6446010.0,301981696.0,14577664.0,251465728.0,14137421824.0,4.0,42.0,0.0,11.0,0.0
6.117,11.735,80.150,0.0,1.998,0.0,0.0,0.0,6503584.0,6499092.0,301920256.0,14577664.0,251465728.0,14137483264.0,4.0,42.0,0.0,11.0,0.0
6.524,12.045,79.297,0.0,2.133,0.0,0.0,0.0,7408605.0,7413770.0,301395968.0,14577664.0,251465728.0,14138007552.0,4.0,42.0,0.0,11.0,0.0
6.875,13.125,77.625,0.0,2.375,0.0,0.0,0.0,7046594.0,7046426.0,301408256.0,14577664.0,251465728.0,14137995264.0,4.0,42.0,0.0,11.0,0.0
6.492,12.734,78.027,0.499,2.247,0.0,0.0,12288.0,6756134.0,6749054.0,303607808.0,14585856.0,251457536.0,14135795712.0,4.0,42.0,0.0,11.0,0.0
6.140,13.033,78.571,0.0,2.256,0.0,0.0,0.0,6714146.0,6719514.0,301379584.0,14585856.0,251465728.0,14138015744.0,4.0,42.0,0.0,11.0,0.0
6.250,12.500,79.0,0.0,2.250,0.0,0.0,0.0,8015604.0,8012321.0,301772800.0,14585856.0,251465728.0,14137622528.0,4.0,42.0,0.0,10.0,0.0
6.716,12.935,77.736,0.0,2.612,0.0,0.0,0.0,7225723.0,7223477.0,303312896.0,14585856.0,251465728.0,14136082432.0,4.0,42.0,0.0,10.0,0.0
6.500,12.750,78.375,0.0,2.375,0.0,0.0,0.0,7502447.0,7509856.0,305025024.0,14585856.0,251465728.0,14134370304.0,4.0,42.0,0.0,10.0,0.0
6.281,12.060,79.397,0.0,2.261,0.0,0.0,0.0,7255828.0,7255156.0,304779264.0,14585856.0,251465728.0,14134616064.0,4.0,42.0,0.0,10.0,0.0
6.633,12.641,77.972,0.375,2.378,0.0,0.0,12288.0,6885224.0,6880728.0,305336320.0,14594048.0,251465728.0,14134050816.0,4.0,42.0,0.0,10.0,0.0
6.250,12.625,78.875,0.0,2.250,0.0,0.0,0.0,7440508.0,7440058.0,303755264.0,14594048.0,251465728.0,14135631872.0,4.0,42.0,0.0,10.0,0.0
6.617,13.233,77.653,0.0,2.497,0.0,0.0,0.0,7172663.0,7179624.0,304545792.0,14594048.0,251465728.0,14134841344.0,4.0,42.0,0.0,10.0,0.0
5.639,11.404,81.203,0.0,1.754,0.0,0.0,0.0,4976904.0,5001652.0,304869376.0,14594048.0,251465728.0,14134517760.0,4.0,42.0,0.0,10.0,0.0
6.991,12.859,77.778,0.0,2.372,0.0,0.0,0.0,7313114.0,7310703.0,303243264.0,14594048.0,251465728.0,14136143872.0,4.0,42.0,0.0,10.0,0.0
6.125,12.625,79.0,0.0,2.250,0.0,0.0,0.0,6861504.0,6864275.0,303149056.0,14594048.0,251465728.0,14136238080.0,4.0,42.0,0.0,10.0,0.0
6.367,12.609,78.277,0.375,2.372,0.0,0.0,12288.0,7704459.0,7711622.0,301846528.0,14602240.0,251465728.0,14137532416.0,4.0,42.0,0.0,10.0,0.0
6.608,12.344,78.928,0.0,2.120,0.0,0.0,0.0,7536076.0,7532955.0,301428736.0,14602240.0,251465728.0,14137950208.0,4.0,42.0,0.0,10.0,0.0
6.391,12.281,79.073,0.0,2.256,0.0,0.0,0.0,6983755.0,6986281.0,301502464.0,14602240.0,251465728.0,14137876480.0,4.0,42.0,0.0,10.0,0.0
6.375,12.125,79.375,0.0,2.125,0.0,0.0,0.0,6709468.0,6710507.0,300597248.0,14602240.0,251465728.0,14138781696.0,4.0,42.0,0.0,10.0,0.0
6.117,12.609,79.151,0.0,2.122,0.0,0.0,0.0,6732410.0,6734022.0,299855872.0,14602240.0,251469824.0,14139518976.0,4.0,42.0,0.0,10.0,0.0
6.0,12.250,80.0,0.0,1.750,0.0,0.0,32768.0,6076514.0,6076849.0,299061248.0,14602240.0,251469824.0,14140313600.0,4.0,43.0,0.0,2.0,0.0
6.030,11.307,80.528,0.377,1.759,0.0,0.0,20480.0,5064633.0,5064958.0,299180032.0,14610432.0,251469824.0,14140186624.0,4.0,42.0,0.0,3.0,0.0
6.250,11.625,80.0,0.125,2.0,0.0,0.0,0.0,6053245.0,6049235.0,297250816.0,14610432.0,251469824.0,14142115840.0,4.0,42.0,0.0,3.0,0.0
6.375,12.125,79.375,0.0,2.125,0.0,0.0,0.0,6886677.0,6885721.0,296677376.0,14610432.0,251469824.0,14142689280.0,4.0,42.0,0.0,3.0,0.0
6.500,11.375,80.125,0.0,2.0,0.0,0.0,0.0,6454423.0,6453215.0,295735296.0,14610432.0,251469824.0,14143631360.0,4.0,42.0,0.0,3.0,0.0
6.0,11.500,80.750,0.0,1.750,0.0,0.0,8192.0,5248514.0,5252675.0,295186432.0,14610432.0,251469824.0,14144180224.0,4.0,42.0,0.0,3.0,0.0
6.383,11.890,79.725,0.0,2.003,0.0,0.0,0.0,5502214.0,5502716.0,295051264.0,14610432.0,251469824.0,14144315392.0,4.0,42.0,0.0,3.0,0.0
5.868,12.360,79.526,0.375,1.873,0.0,0.0,20480.0,5058289.0,5058204.0,294699008.0,14618624.0,251469824.0,14144659456.0,4.0,42.0,0.0,2.0,0.0
6.884,12.891,78.098,0.0,2.128,0.0,0.0,0.0,6052927.0,6053431.0,293720064.0,14618624.0,251469824.0,14145638400.0,4.0,42.0,0.0,2.0,0.0
6.250,12.0,79.875,0.0,1.875,0.0,0.0,0.0,6033595.0,6030179.0,293302272.0,14618624.0,251469824.0,14146056192.0,4.0,42.0,0.0,2.0,0.0
6.0,12.625,79.250,0.0,2.125,0.0,0.0,32768.0,5962276.0,5966760.0,293310464.0,14618624.0,251469824.0,14146048000.0,4.0,42.0,0.0,2.0,0.0
6.133,11.765,80.100,0.0,2.003,0.0,0.0,0.0,5555515.0,5552832.0,292106240.0,14618624.0,251469824.0,14147252224.0,4.0,42.0,0.0,2.0,0.0
6.375,11.625,80.125,0.0,1.875,0.0,0.0,0.0,5628843.0,5630183.0,291622912.0,14618624.0,251469824.0,14147735552.0,4.0,42.0,0.0,2.0,0.0
6.258,12.015,79.599,0.125,2.003,0.0,0.0,12288.0,6009255.0,6002680.0,291352576.0,14626816.0,251469824.0,14147997696.0,4.0,42.0,0.0,2.0,0.0
