"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_2k_2-1-8-1-1.csv 1 60",,,,"Date:","05 Nov 2017 22:53:34 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
3.087,7.272,87.255,0.407,1.979,0.0,29034.293,31876473.802,0.0,0.0,241614848.0,18919424.0,257748992.0,14189383680.0,4.0,121.0,19.0,2.0,0.0
13.665,20.621,63.851,0.0,1.863,0.0,0.0,0.0,4287827.0,6255079.0,271216640.0,18919424.0,257757184.0,14159773696.0,4.0,210.0,0.0,2.0,0.0
10.025,16.291,70.301,0.0,3.383,0.0,0.0,0.0,4499250.0,6613939.0,296747008.0,18919424.0,257757184.0,14134243328.0,4.0,210.0,0.0,2.0,0.0
11.985,19.226,67.291,0.0,1.498,0.0,0.0,0.0,4971116.0,7356450.0,298450944.0,18919424.0,257757184.0,14132539392.0,4.0,210.0,0.0,2.0,0.0
18.0,24.0,56.875,0.0,1.125,0.0,0.0,0.0,4922705.0,7257012.0,310427648.0,18919424.0,257757184.0,14120562688.0,4.0,210.0,0.0,2.0,0.0
9.114,16.105,73.159,0.0,1.623,0.0,0.0,0.0,4954322.0,7334386.0,310235136.0,18919424.0,257757184.0,14120755200.0,4.0,210.0,0.0,2.0,0.0
4.625,11.250,82.750,0.250,1.125,0.0,0.0,36864.0,5309938.0,7778676.0,312602624.0,18927616.0,257757184.0,14118379520.0,4.0,210.0,0.0,2.0,0.0
4.506,11.139,83.104,0.0,1.252,0.0,0.0,0.0,5211593.0,7646110.0,312971264.0,18927616.0,257757184.0,14118010880.0,4.0,210.0,0.0,2.0,0.0
3.745,10.986,84.020,0.0,1.248,0.0,0.0,0.0,5084857.0,7482194.0,312475648.0,18927616.0,257757184.0,14118506496.0,4.0,210.0,0.0,2.0,0.0
3.750,10.750,84.0,0.0,1.500,0.0,0.0,0.0,5142656.0,7576410.0,312954880.0,18927616.0,257757184.0,14118027264.0,4.0,210.0,0.0,2.0,0.0
3.750,11.0,84.125,0.0,1.125,0.0,0.0,0.0,4966650.0,7302039.0,308334592.0,18927616.0,257757184.0,14122647552.0,4.0,210.0,0.0,2.0,0.0
3.880,10.763,83.980,0.0,1.377,0.0,0.0,0.0,5094942.0,7484933.0,307990528.0,18927616.0,257757184.0,14122991616.0,4.0,210.0,0.0,2.0,0.0
3.750,11.0,83.0,0.375,1.875,0.0,0.0,12288.0,4715645.0,6941290.0,308047872.0,18935808.0,257757184.0,14122926080.0,4.0,210.0,0.0,2.0,0.0
3.875,11.125,83.875,0.0,1.125,0.0,0.0,0.0,5316519.0,7820254.0,307892224.0,18935808.0,257757184.0,14123081728.0,4.0,210.0,0.0,2.0,0.0
3.625,11.125,83.500,0.0,1.750,0.0,0.0,0.0,4770259.0,7006206.0,308408320.0,18935808.0,257757184.0,14122565632.0,4.0,210.0,0.0,2.0,0.0
4.750,11.375,82.375,0.0,1.500,0.0,0.0,0.0,4900156.0,7229422.0,308359168.0,18935808.0,257757184.0,14122614784.0,4.0,210.0,0.0,2.0,0.0
3.880,11.264,83.730,0.0,1.126,0.0,0.0,0.0,5054222.0,7446404.0,307142656.0,18935808.0,257757184.0,14123831296.0,4.0,210.0,0.0,2.0,0.0
4.125,10.875,83.875,0.0,1.125,0.0,0.0,0.0,5266792.0,7736689.0,307179520.0,18935808.0,257757184.0,14123794432.0,4.0,210.0,0.0,3.0,0.0
4.494,11.486,81.273,1.498,1.248,0.0,0.0,12288.0,5036314.0,7432044.0,307154944.0,18944000.0,257753088.0,14123814912.0,4.0,210.0,0.0,3.0,0.0
3.379,11.139,83.229,0.0,2.253,0.0,0.0,0.0,4677673.0,6853572.0,307171328.0,18944000.0,257757184.0,14123794432.0,4.0,210.0,0.0,3.0,0.0
3.750,10.875,83.0,0.0,2.375,0.0,0.0,0.0,4767456.0,7030954.0,306774016.0,18944000.0,257757184.0,14124191744.0,4.0,210.0,0.0,3.0,0.0
3.620,11.236,83.021,0.0,2.122,0.0,0.0,0.0,4839797.0,7068596.0,307113984.0,18944000.0,257757184.0,14123851776.0,4.0,210.0,0.0,3.0,0.0
4.130,10.638,83.479,0.0,1.752,0.0,0.0,0.0,5122225.0,7558010.0,306757632.0,18944000.0,257757184.0,14124208128.0,4.0,210.0,0.0,3.0,0.0
