"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_2k_3-2-8-2-1.csv 1 60",,,,"Date:","05 Nov 2017 23:23:31 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
3.299,7.660,86.598,0.352,2.091,0.0,23828.493,26162135.252,0.0,0.0,264929280.0,21159936.0,257859584.0,14163718144.0,4.0,78.0,44.0,26.0,0.0
15.423,21.020,61.194,0.0,2.363,0.0,0.0,0.0,4300103.0,7816658.0,289116160.0,21159936.0,257859584.0,14139531264.0,4.0,122.0,0.0,26.0,0.0
10.986,16.479,69.288,0.0,3.246,0.0,0.0,0.0,4787200.0,8731516.0,295800832.0,21159936.0,257859584.0,14132846592.0,4.0,122.0,0.0,27.0,0.0
13.534,21.805,63.158,0.0,1.504,0.0,0.0,0.0,6037202.0,10979591.0,304603136.0,21159936.0,257859584.0,14124044288.0,4.0,122.0,0.0,27.0,0.0
17.353,25.343,55.556,0.0,1.748,0.0,0.0,0.0,5261659.0,9656712.0,312795136.0,21159936.0,257859584.0,14115852288.0,4.0,122.0,0.0,27.0,0.0
4.887,17.293,67.920,0.0,9.900,0.0,0.0,36864.0,1387554.0,2530452.0,310841344.0,21168128.0,257859584.0,14117797888.0,4.0,122.0,0.0,27.0,0.0
3.990,12.095,80.050,0.0,3.865,0.0,0.0,0.0,4954764.0,9060862.0,310685696.0,21168128.0,257859584.0,14117953536.0,4.0,122.0,0.0,27.0,0.0
4.375,11.250,82.625,0.0,1.750,0.0,0.0,45056.0,5954746.0,10848866.0,312565760.0,21168128.0,257859584.0,14116073472.0,4.0,122.0,0.0,27.0,0.0
6.367,12.609,79.276,0.0,1.748,0.0,0.0,0.0,5873952.0,10691739.0,312631296.0,21168128.0,257859584.0,14116007936.0,4.0,122.0,0.0,27.0,0.0
4.125,11.375,83.250,0.0,1.250,0.0,0.0,0.0,5982627.0,10900019.0,309821440.0,21168128.0,257859584.0,14118817792.0,4.0,122.0,0.0,27.0,0.0
3.509,5.138,85.464,0.0,5.890,0.0,0.0,0.0,2502139.0,4671610.0,310206464.0,21168128.0,257859584.0,14118432768.0,4.0,122.0,0.0,27.0,0.0
6.617,11.111,78.777,0.499,2.996,0.0,0.0,12288.0,4860526.0,8877287.0,312516608.0,21176320.0,257851392.0,14116122624.0,4.0,122.0,0.0,27.0,0.0
4.250,11.500,83.0,0.0,1.250,0.0,0.0,0.0,5910798.0,10771743.0,312512512.0,21176320.0,257859584.0,14116118528.0,4.0,122.0,0.0,26.0,0.0
4.500,11.0,83.0,0.0,1.500,0.0,0.0,0.0,5885495.0,10727978.0,313577472.0,21176320.0,257859584.0,14115053568.0,4.0,122.0,0.0,26.0,0.0
4.625,11.500,81.750,0.0,2.125,0.0,0.0,0.0,5892164.0,10727286.0,311902208.0,21176320.0,257859584.0,14116728832.0,4.0,122.0,0.0,26.0,0.0
4.130,11.014,83.354,0.0,1.502,0.0,0.0,0.0,5929335.0,10790866.0,312152064.0,21176320.0,257859584.0,14116478976.0,4.0,122.0,0.0,26.0,0.0
4.0,11.500,83.125,0.0,1.375,0.0,0.0,0.0,5950319.0,10867242.0,312262656.0,21176320.0,257859584.0,14116368384.0,4.0,122.0,0.0,26.0,0.0
4.125,11.500,83.0,0.375,1.0,0.0,0.0,12288.0,5960443.0,10845766.0,310128640.0,21184512.0,257851392.0,14118502400.0,4.0,122.0,0.0,26.0,0.0
4.255,11.139,83.229,0.0,1.377,0.0,0.0,0.0,6147249.0,11174897.0,309751808.0,21184512.0,257859584.0,14118871040.0,4.0,122.0,0.0,26.0,0.0
4.239,11.471,82.918,0.0,1.372,0.0,0.0,0.0,5970362.0,10894153.0,310259712.0,21184512.0,257859584.0,14118363136.0,4.0,122.0,0.0,2.0,0.0
4.135,11.905,82.581,0.0,1.378,0.0,0.0,0.0,6299300.0,11490789.0,310439936.0,21184512.0,257859584.0,14118182912.0,4.0,122.0,0.0,2.0,0.0
4.125,11.125,83.250,0.0,1.500,0.0,0.0,0.0,6070779.0,11072452.0,309886976.0,21184512.0,257859584.0,14118735872.0,4.0,122.0,0.0,2.0,0.0
4.245,11.236,83.146,0.0,1.373,0.0,0.0,0.0,6135233.0,11126098.0,307884032.0,21184512.0,257859584.0,14120738816.0,4.0,122.0,0.0,2.0,0.0
3.880,11.389,81.727,0.501,2.503,0.0,0.0,12288.0,5583429.0,10203072.0,307826688.0,21192704.0,257859584.0,14120787968.0,4.0,122.0,0.0,2.0,0.0
4.494,11.236,82.147,0.0,2.122,0.0,0.0,0.0,6240517.0,11390469.0,307724288.0,21192704.0,257859584.0,14120890368.0,4.0,122.0,0.0,2.0,0.0
4.130,11.389,83.354,0.0,1.126,0.0,0.0,0.0,6127230.0,11166112.0,306040832.0,21192704.0,257859584.0,14122573824.0,4.0,122.0,0.0,2.0,0.0
4.375,11.0,83.125,0.0,1.500,0.0,0.0,0.0,6083397.0,11067510.0,305627136.0,21192704.0,257859584.0,14122987520.0,4.0,122.0,0.0,2.0,0.0
4.370,10.986,83.021,0.0,1.623,0.0,0.0,40960.0,6086720.0,11109113.0,303558656.0,21192704.0,257863680.0,14125051904.0,4.0,122.0,0.0,3.0,0.0
4.005,11.389,82.728,0.0,1.877,0.0,0.0,0.0,5894291.0,10735203.0,303849472.0,21192704.0,257863680.0,14124761088.0,4.0,122.0,0.0,3.0,0.0
3.880,11.514,82.728,0.501,1.377,0.0,0.0,20480.0,5841619.0,10657548.0,303730688.0,21200896.0,257863680.0,14124871680.0,4.0,122.0,0.0,3.0,0.0
4.250,11.125,83.250,0.0,1.375,0.0,0.0,0.0,6066334.0,10999596.0,302182400.0,21200896.0,257863680.0,14126419968.0,4.0,122.0,0.0,3.0,0.0
4.125,11.125,83.375,0.0,1.375,0.0,0.0,0.0,6093550.0,11130706.0,301965312.0,21200896.0,257863680.0,14126637056.0,4.0,122.0,0.0,3.0,0.0
3.875,11.750,82.375,0.0,2.0,0.0,0.0,0.0,5921696.0,10778891.0,300601344.0,21200896.0,257863680.0,14128001024.0,4.0,122.0,0.0,3.0,0.0
4.500,11.0,82.625,0.0,1.875,0.0,0.0,8192.0,5970673.0,10887653.0,300482560.0,21200896.0,257863680.0,14128119808.0,4.0,122.0,0.0,3.0,0.0
4.370,10.861,83.021,0.0,1.748,0.0,0.0,0.0,6115360.0,11173471.0,300666880.0,21200896.0,257863680.0,14127935488.0,4.0,122.0,0.0,2.0,0.0
4.750,11.875,81.750,0.500,1.125,0.0,0.0,20480.0,5723863.0,10426927.0,302764032.0,21209088.0,257863680.0,14125830144.0,4.0,122.0,0.0,2.0,0.0
4.115,11.222,83.042,0.0,1.621,0.0,0.0,0.0,5930218.0,10811534.0,313036800.0,21209088.0,257863680.0,14115557376.0,4.0,122.0,0.0,2.0,0.0
2.393,11.209,42.191,0.0,44.207,0.0,0.0,0.0,3136710.0,5697052.0,317321216.0,21209088.0,257863680.0,14111272960.0,4.0,122.0,0.0,2.0,0.0
2.615,5.479,74.222,0.0,17.684,0.0,0.0,0.0,2133108.0,4009206.0,313593856.0,21209088.0,257863680.0,14115000320.0,4.0,122.0,0.0,2.0,0.0
4.005,11.139,82.353,0.0,2.503,0.0,0.0,0.0,5705485.0,10415786.0,314974208.0,21209088.0,257863680.0,14113619968.0,4.0,122.0,0.0,2.0,0.0
4.370,11.236,82.896,0.0,1.498,0.0,0.0,0.0,6281914.0,11433178.0,315314176.0,21209088.0,257863680.0,14113280000.0,4.0,122.0,0.0,2.0,0.0
4.255,11.014,82.979,0.375,1.377,0.0,0.0,12288.0,5956499.0,10847514.0,316907520.0,21217280.0,257855488.0,14111686656.0,4.0,122.0,0.0,2.0,0.0
4.744,10.612,83.271,0.0,1.373,0.0,0.0,0.0,5821558.0,10618870.0,316121088.0,21217280.0,257863680.0,14112464896.0,4.0,122.0,0.0,2.0,0.0
4.125,11.875,82.500,0.0,1.500,0.0,0.0,8192.0,5999759.0,10949671.0,316559360.0,21217280.0,257863680.0,14112026624.0,4.0,122.0,0.0,2.0,0.0
4.005,12.390,82.228,0.0,1.377,0.0,0.0,0.0,6101150.0,11084875.0,320929792.0,21217280.0,257863680.0,14107656192.0,4.0,122.0,0.0,2.0,0.0
4.005,11.139,83.605,0.0,1.252,0.0,0.0,0.0,5920605.0,10801605.0,319442944.0,21217280.0,257863680.0,14109143040.0,4.0,122.0,0.0,2.0,0.0
4.0,11.375,83.250,0.0,1.375,0.0,0.0,0.0,5984855.0,10885313.0,319012864.0,21217280.0,257863680.0,14109573120.0,4.0,122.0,0.0,2.0,0.0
4.375,11.0,82.500,0.375,1.750,0.0,0.0,12288.0,5833353.0,10628739.0,319410176.0,21225472.0,257855488.0,14109175808.0,4.0,122.0,0.0,2.0,0.0
4.0,11.375,77.625,0.0,7.0,0.0,0.0,0.0,5566419.0,10195024.0,319033344.0,21225472.0,257863680.0,14109544448.0,4.0,122.0,0.0,2.0,0.0
5.006,10.763,82.228,0.0,2.003,0.0,0.0,0.0,5868478.0,10667091.0,318918656.0,21225472.0,257863680.0,14109659136.0,4.0,122.0,0.0,2.0,0.0
4.489,11.596,81.796,0.0,2.120,0.0,0.0,0.0,6107320.0,11127457.0,318787584.0,21225472.0,257863680.0,14109790208.0,4.0,122.0,0.0,2.0,0.0
4.130,11.264,83.104,0.0,1.502,0.0,0.0,0.0,5759923.0,10516364.0,318046208.0,21225472.0,257863680.0,14110531584.0,4.0,122.0,0.0,2.0,0.0
3.875,11.0,82.875,0.0,2.250,0.0,0.0,0.0,5003563.0,9076769.0,318222336.0,21225472.0,257863680.0,14110355456.0,4.0,122.0,0.0,3.0,0.0
