"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_2k_3-2-32-1-1.csv 1 60",,,,"Date:","06 Nov 2017 22:30:31 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.324,6.383,87.231,0.364,3.698,0.0,35195.451,38591877.671,0.0,0.0,292782080.0,16269312.0,257884160.0,14140731392.0,4.0,150.0,12.0,2.0,0.0
19.901,23.609,52.781,0.0,3.708,0.0,0.0,0.0,6839665.0,6885860.0,304611328.0,16269312.0,257884160.0,14128902144.0,4.0,162.0,0.0,2.0,0.0
17.566,22.585,55.332,0.0,4.517,0.0,0.0,0.0,7107951.0,7116158.0,313774080.0,16269312.0,257888256.0,14119735296.0,4.0,162.0,0.0,2.0,0.0
7.760,15.394,75.219,0.0,1.627,0.0,0.0,0.0,9070383.0,9101333.0,314003456.0,16269312.0,257888256.0,14119505920.0,4.0,162.0,0.0,2.0,0.0
6.758,14.518,75.720,0.250,2.753,0.0,0.0,102400.0,8094509.0,8113843.0,314175488.0,16277504.0,257880064.0,14119333888.0,4.0,162.0,0.0,2.0,0.0
4.375,12.500,79.375,0.0,3.750,0.0,0.0,0.0,9159036.0,9163447.0,313507840.0,16277504.0,257888256.0,14119993344.0,4.0,194.0,0.0,2.0,0.0
5.0,13.125,79.625,0.0,2.250,0.0,0.0,0.0,12860324.0,12883424.0,308416512.0,16277504.0,257888256.0,14125084672.0,4.0,194.0,0.0,2.0,0.0
5.006,13.016,79.975,0.0,2.003,0.0,0.0,0.0,12715825.0,12717783.0,309727232.0,16277504.0,257888256.0,14123773952.0,4.0,194.0,0.0,2.0,0.0
5.119,13.358,79.026,0.0,2.497,0.0,0.0,0.0,11996819.0,12002850.0,309391360.0,16277504.0,257888256.0,14124109824.0,4.0,194.0,0.0,2.0,0.0
5.0,13.500,77.750,0.125,3.625,0.0,0.0,77824.0,11053388.0,11062772.0,309121024.0,16285696.0,257880064.0,14124380160.0,4.0,194.0,0.0,2.0,0.0
5.757,12.015,77.722,0.250,4.255,0.0,0.0,4096.0,9640840.0,9641750.0,309329920.0,16285696.0,257888256.0,14124163072.0,4.0,194.0,0.0,2.0,0.0
4.750,13.0,78.875,0.0,3.375,0.0,0.0,0.0,11717326.0,11737170.0,307929088.0,16285696.0,257888256.0,14125563904.0,4.0,194.0,0.0,2.0,0.0
