"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_write_16-2-16-1.csv 1 60",,,,"Date:","24 Oct 2017 21:24:47 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
3.833,6.127,88.773,0.267,0.999,0.0,37251.283,45350323.948,0.0,0.0,270315520.0,15945728.0,251555840.0,14167629824.0,4.0,18.0,0.0,19.0,0.0
20.050,18.555,59.402,0.0,1.993,0.0,0.0,12288.0,4561349.0,4561151.0,295944192.0,15945728.0,251555840.0,14142001152.0,4.0,34.0,0.0,19.0,0.0
13.517,14.393,69.962,0.125,2.003,0.0,0.0,0.0,5420982.0,5404141.0,295866368.0,15945728.0,251555840.0,14142078976.0,4.0,34.0,0.0,19.0,0.0
7.125,13.750,76.875,0.0,2.250,0.0,0.0,0.0,6403549.0,6403090.0,301092864.0,15945728.0,251555840.0,14136852480.0,4.0,34.0,0.0,20.0,0.0
7.393,13.659,76.065,0.0,2.882,0.0,0.0,0.0,6552064.0,6570024.0,301682688.0,15945728.0,251555840.0,14136262656.0,4.0,34.0,0.0,20.0,0.0
6.974,13.948,76.712,0.374,1.993,0.0,0.0,40960.0,5052033.0,5052033.0,301219840.0,15953920.0,251555840.0,14136717312.0,4.0,34.0,0.0,20.0,0.0
6.524,13.300,77.792,0.0,2.384,0.0,0.0,0.0,5851376.0,5844569.0,301895680.0,15953920.0,251555840.0,14136041472.0,4.0,34.0,0.0,20.0,0.0
7.009,14.268,76.471,0.0,2.253,0.0,0.0,0.0,6349548.0,6350746.0,301289472.0,15953920.0,251555840.0,14136647680.0,4.0,34.0,0.0,20.0,0.0
6.492,13.483,77.903,0.0,2.122,0.0,0.0,0.0,6535494.0,6534294.0,301998080.0,15953920.0,251555840.0,14135939072.0,4.0,34.0,0.0,20.0,0.0
6.500,13.125,78.125,0.0,2.250,0.0,0.0,0.0,6330554.0,6319407.0,299614208.0,15953920.0,251555840.0,14138322944.0,4.0,34.0,0.0,20.0,0.0
6.250,12.750,79.0,0.0,2.0,0.0,0.0,0.0,6062058.0,6079718.0,299569152.0,15953920.0,251555840.0,14138368000.0,4.0,34.0,0.0,19.0,0.0
6.375,13.125,78.0,0.250,2.250,0.0,0.0,12288.0,6742066.0,6728744.0,299339776.0,15962112.0,251547648.0,14138597376.0,4.0,34.0,0.0,19.0,0.0
6.391,13.784,77.569,0.0,2.256,0.0,0.0,0.0,6254121.0,6260844.0,299864064.0,15962112.0,251555840.0,14138064896.0,4.0,34.0,0.0,19.0,0.0
7.500,12.875,77.500,0.0,2.125,0.0,0.0,0.0,5033308.0,5034815.0,301187072.0,15962112.0,251555840.0,14136741888.0,4.0,34.0,0.0,19.0,0.0
7.519,13.283,77.193,0.0,2.005,0.0,0.0,0.0,5354339.0,5346434.0,301973504.0,15962112.0,251555840.0,14135955456.0,4.0,34.0,0.0,19.0,0.0
5.875,12.625,79.625,0.0,1.875,0.0,0.0,0.0,4944007.0,4959644.0,301535232.0,15962112.0,251555840.0,14136393728.0,4.0,34.0,0.0,19.0,0.0
6.625,14.250,76.750,0.0,2.375,0.0,0.0,0.0,6743958.0,6739023.0,306520064.0,15962112.0,251555840.0,14131408896.0,4.0,34.0,0.0,19.0,0.0
6.125,13.250,78.125,0.250,2.250,0.0,0.0,12288.0,6465785.0,6456202.0,305926144.0,15970304.0,251547648.0,14132002816.0,4.0,34.0,0.0,19.0,0.0
