"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_write_32-3-16-2.csv 1 60",,,,"Date:","24 Oct 2017 21:36:47 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.635,6.261,89.258,0.451,1.395,0.0,36452.333,40377116.747,0.0,0.0,267218944.0,17162240.0,251678720.0,14171607040.0,4.0,50.0,0.0,18.0,0.0
11.896,14.870,70.632,0.0,2.602,0.0,0.0,0.0,4825318.0,4849220.0,288722944.0,17162240.0,251686912.0,14150094848.0,4.0,50.0,0.0,18.0,0.0
8.385,12.265,77.472,0.0,1.877,0.0,0.0,0.0,6400159.0,6393559.0,289693696.0,17162240.0,251686912.0,14149124096.0,4.0,50.0,0.0,18.0,0.0
3.870,11.111,84.020,0.0,0.999,0.0,0.0,0.0,6370341.0,6378063.0,289341440.0,17162240.0,251686912.0,14149476352.0,4.0,50.0,0.0,18.0,0.0
5.632,12.265,80.350,0.0,1.752,0.0,0.0,4096.0,7356666.0,7320761.0,293572608.0,17162240.0,251686912.0,14145245184.0,4.0,50.0,0.0,18.0,0.0
3.870,10.861,82.772,0.0,2.497,0.0,0.0,0.0,6737924.0,6776139.0,293748736.0,17162240.0,251686912.0,14145069056.0,4.0,50.0,0.0,18.0,0.0
4.375,12.125,82.0,0.500,1.0,0.0,0.0,28672.0,7552620.0,7516701.0,292085760.0,17170432.0,251678720.0,14146732032.0,4.0,50.0,0.0,18.0,0.0
4.255,10.638,84.355,0.0,0.751,0.0,0.0,0.0,6646795.0,6647655.0,292261888.0,17170432.0,251678720.0,14146555904.0,4.0,50.0,0.0,18.0,0.0
4.380,10.263,81.727,0.0,3.630,0.0,0.0,0.0,6748724.0,6750836.0,293064704.0,17170432.0,251686912.0,14145744896.0,4.0,50.0,0.0,18.0,0.0
4.135,10.652,84.085,0.0,1.128,0.0,0.0,0.0,7418698.0,7419824.0,292663296.0,17170432.0,251686912.0,14146146304.0,4.0,50.0,0.0,18.0,0.0
4.613,10.723,83.167,0.0,1.496,0.0,0.0,0.0,7114675.0,7149466.0,291024896.0,17170432.0,251686912.0,14147784704.0,4.0,50.0,0.0,18.0,0.0
4.397,10.804,83.920,0.0,0.879,0.0,0.0,0.0,7837508.0,7801931.0,290619392.0,17170432.0,251686912.0,14148190208.0,4.0,51.0,0.0,18.0,0.0
4.359,11.208,83.437,0.0,0.996,0.0,0.0,0.0,7281902.0,7318923.0,290889728.0,17170432.0,251686912.0,14147919872.0,4.0,50.0,0.0,19.0,0.0
4.135,10.902,83.333,0.501,1.128,0.0,0.0,12288.0,7326858.0,7298872.0,290631680.0,17178624.0,251686912.0,14148169728.0,4.0,50.0,0.0,19.0,0.0
4.005,11.389,82.603,0.0,2.003,0.0,0.0,0.0,7402778.0,7430838.0,291803136.0,17178624.0,251686912.0,14146998272.0,4.0,50.0,0.0,19.0,0.0
4.0,11.250,83.875,0.0,0.875,0.0,0.0,0.0,7375708.0,7343616.0,291516416.0,17178624.0,251686912.0,14147284992.0,4.0,50.0,0.0,19.0,0.0
4.250,11.625,82.0,0.0,2.125,0.0,0.0,0.0,7548163.0,7551063.0,290828288.0,17178624.0,251686912.0,14147973120.0,4.0,50.0,0.0,18.0,0.0
4.125,10.875,83.750,0.0,1.250,0.0,0.0,0.0,7387626.0,7422494.0,290746368.0,17178624.0,251686912.0,14148055040.0,4.0,50.0,0.0,18.0,0.0
4.625,10.750,83.500,0.0,1.125,0.0,0.0,0.0,7986005.0,7950084.0,292450304.0,17178624.0,251686912.0,14146351104.0,4.0,50.0,0.0,18.0,0.0
4.494,10.737,82.147,0.499,2.122,0.0,0.0,12288.0,7764616.0,7802187.0,293400576.0,17186816.0,251678720.0,14145400832.0,4.0,50.0,0.0,18.0,0.0
4.875,11.500,82.500,0.0,1.125,0.0,0.0,45056.0,7616080.0,7604856.0,293679104.0,17186816.0,251686912.0,14145114112.0,4.0,50.0,0.0,18.0,0.0
4.130,11.389,83.479,0.0,1.001,0.0,0.0,0.0,7622414.0,7633638.0,293199872.0,17186816.0,251686912.0,14145593344.0,4.0,50.0,0.0,18.0,0.0
3.750,11.0,84.125,0.0,1.125,0.0,0.0,0.0,6940303.0,6904393.0,292757504.0,17186816.0,251686912.0,14146035712.0,4.0,50.0,0.0,18.0,0.0
4.0,11.0,84.125,0.0,0.875,0.0,0.0,0.0,7070596.0,7072704.0,292081664.0,17186816.0,251686912.0,14146711552.0,4.0,50.0,0.0,18.0,0.0
