"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_write_32-1-16-2.csv 1 60",,,,"Date:","24 Oct 2017 21:21:46 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.492,5.881,89.658,0.510,1.459,0.0,42323.904,46884656.208,0.0,0.0,259198976.0,15929344.0,251604992.0,14180933632.0,4.0,50.0,0.0,18.0,0.0
12.811,16.542,68.657,0.0,1.990,0.0,0.0,0.0,4838831.0,4856855.0,287772672.0,15929344.0,251613184.0,14152351744.0,4.0,50.0,0.0,18.0,0.0
8.250,15.0,75.0,0.375,1.375,0.0,0.0,45056.0,6586293.0,6578444.0,289542144.0,15937536.0,251613184.0,14150574080.0,4.0,50.0,0.0,18.0,0.0
3.990,10.848,84.289,0.0,0.873,0.0,0.0,8192.0,6356573.0,6340641.0,293060608.0,15937536.0,251613184.0,14147055616.0,4.0,50.0,0.0,18.0,0.0
4.762,11.654,81.830,0.0,1.754,0.0,0.0,0.0,7660519.0,7659394.0,293888000.0,15937536.0,251613184.0,14146228224.0,4.0,50.0,0.0,18.0,0.0
3.885,11.028,82.957,0.0,2.130,0.0,0.0,0.0,6304973.0,6342477.0,293527552.0,15937536.0,251613184.0,14146588672.0,4.0,50.0,0.0,18.0,0.0
4.110,10.461,84.807,0.0,0.623,0.0,0.0,0.0,5044150.0,5043060.0,293572608.0,15937536.0,251613184.0,14146543616.0,4.0,50.0,0.0,18.0,0.0
4.266,11.041,83.563,0.0,1.129,0.0,0.0,0.0,7248561.0,7232051.0,293388288.0,15937536.0,251613184.0,14146727936.0,4.0,50.0,0.0,18.0,0.0
4.494,11.361,82.772,0.375,0.999,0.0,0.0,32768.0,8187644.0,8201870.0,293679104.0,15945728.0,251613184.0,14146428928.0,4.0,50.0,0.0,18.0,0.0
4.245,11.486,83.146,0.0,1.124,0.0,0.0,0.0,8076170.0,8079604.0,293556224.0,15945728.0,251613184.0,14146551808.0,4.0,50.0,0.0,19.0,0.0
4.255,10.889,83.605,0.0,1.252,0.0,0.0,0.0,7283425.0,7248477.0,290934784.0,15945728.0,251613184.0,14149173248.0,4.0,50.0,0.0,19.0,0.0
4.875,11.875,81.625,0.0,1.625,0.0,0.0,0.0,7423486.0,7426182.0,291495936.0,15945728.0,251613184.0,14148612096.0,4.0,50.0,0.0,19.0,0.0
4.0,11.375,82.375,0.0,2.250,0.0,0.0,0.0,6992805.0,7029517.0,291835904.0,15945728.0,251613184.0,14148272128.0,4.0,50.0,0.0,19.0,0.0
4.110,11.208,83.811,0.0,0.872,0.0,0.0,0.0,7447536.0,7411623.0,291987456.0,15945728.0,251613184.0,14148120576.0,4.0,50.0,0.0,19.0,0.0
3.769,11.432,83.417,0.251,1.131,0.0,0.0,12288.0,6887641.0,6924346.0,292802560.0,15953920.0,251613184.0,14147297280.0,4.0,50.0,0.0,18.0,0.0
3.875,11.125,84.250,0.0,0.750,0.0,0.0,0.0,6109927.0,6114283.0,292405248.0,15953920.0,251613184.0,14147694592.0,4.0,50.0,0.0,18.0,0.0
3.875,11.250,84.125,0.0,0.750,0.0,0.0,0.0,6930688.0,6930688.0,290881536.0,15953920.0,251613184.0,14149218304.0,4.0,50.0,0.0,18.0,0.0
4.250,11.250,83.625,0.0,0.875,0.0,0.0,0.0,6818326.0,6818326.0,290762752.0,15953920.0,251613184.0,14149337088.0,4.0,50.0,0.0,18.0,0.0
4.130,11.139,83.354,0.0,1.377,0.0,0.0,45056.0,7823194.0,7787278.0,293265408.0,15953920.0,251613184.0,14146834432.0,4.0,50.0,0.0,18.0,0.0
3.875,11.625,83.250,0.0,1.250,0.0,0.0,0.0,7787406.0,7787403.0,294080512.0,15953920.0,251613184.0,14146019328.0,4.0,50.0,0.0,18.0,0.0
4.0,11.125,83.625,0.250,1.0,0.0,0.0,12288.0,7369822.0,7405741.0,293588992.0,15962112.0,251604992.0,14146510848.0,4.0,50.0,0.0,18.0,0.0
4.130,11.389,83.605,0.0,0.876,0.0,0.0,0.0,8251572.0,8215655.0,293539840.0,15962112.0,251613184.0,14146551808.0,4.0,50.0,0.0,18.0,0.0
4.120,11.111,83.645,0.0,1.124,0.0,0.0,0.0,7114922.0,7132885.0,293265408.0,15962112.0,251613184.0,14146826240.0,4.0,50.0,0.0,18.0,0.0
3.755,11.389,83.980,0.0,0.876,0.0,0.0,0.0,6997661.0,6981809.0,292003840.0,15962112.0,251613184.0,14148087808.0,4.0,50.0,0.0,18.0,0.0
3.750,11.125,83.875,0.0,1.250,0.0,0.0,0.0,7150764.0,7152877.0,291704832.0,15962112.0,251613184.0,14148386816.0,4.0,50.0,0.0,18.0,0.0
4.250,11.500,82.875,0.0,1.375,0.0,0.0,0.0,8249031.0,8249033.0,291938304.0,15962112.0,251613184.0,14148153344.0,4.0,50.0,0.0,18.0,0.0
3.504,11.890,81.477,0.626,2.503,0.0,0.0,12288.0,6652015.0,6680995.0,291348480.0,15970304.0,251604992.0,14148743168.0,4.0,50.0,0.0,18.0,0.0
4.125,11.500,83.0,0.0,1.375,0.0,0.0,0.0,7742898.0,7715499.0,291987456.0,15970304.0,251617280.0,14148091904.0,4.0,50.0,0.0,18.0,0.0
4.375,10.750,84.0,0.0,0.875,0.0,0.0,32768.0,6723656.0,6725767.0,291426304.0,15970304.0,251617280.0,14148653056.0,4.0,50.0,0.0,18.0,0.0
3.856,11.443,83.831,0.0,0.871,0.0,0.0,0.0,7425999.0,7426001.0,291581952.0,15970304.0,251617280.0,14148497408.0,4.0,50.0,0.0,2.0,0.0
3.774,11.321,83.899,0.0,1.006,0.0,0.0,0.0,7300404.0,7300405.0,290238464.0,15970304.0,251617280.0,14149840896.0,4.0,50.0,0.0,2.0,0.0
4.0,11.0,84.0,0.0,1.0,0.0,0.0,0.0,6913906.0,6916016.0,289816576.0,15970304.0,251617280.0,14150262784.0,4.0,50.0,0.0,2.0,0.0
3.745,11.111,82.896,0.375,1.873,0.0,0.0,20480.0,7549285.0,7569026.0,289656832.0,15978496.0,251609088.0,14150422528.0,4.0,50.0,0.0,2.0,0.0
4.0,11.250,83.875,0.0,0.875,0.0,0.0,8192.0,7120958.0,7141029.0,288280576.0,15978496.0,251617280.0,14151790592.0,4.0,50.0,0.0,2.0,0.0
4.250,10.375,84.250,0.0,1.125,0.0,0.0,0.0,6571280.0,6542214.0,288010240.0,15978496.0,251617280.0,14152060928.0,4.0,50.0,0.0,3.0,0.0
4.0,11.375,83.750,0.0,0.875,0.0,0.0,0.0,7516428.0,7526676.0,288174080.0,15978496.0,251617280.0,14151897088.0,4.0,50.0,0.0,3.0,0.0
3.759,11.028,84.461,0.0,0.752,0.0,0.0,0.0,6162548.0,6150461.0,298176512.0,15978496.0,251617280.0,14141894656.0,4.0,50.0,0.0,3.0,0.0
4.120,11.486,83.146,0.0,1.248,0.0,0.0,0.0,7869950.0,7869953.0,300310528.0,15978496.0,251617280.0,14139760640.0,4.0,50.0,0.0,3.0,0.0
3.630,11.264,82.603,0.375,2.128,0.0,0.0,20480.0,6448608.0,6450460.0,300056576.0,15986688.0,251617280.0,14140006400.0,4.0,50.0,0.0,3.0,0.0
3.990,10.973,83.915,0.0,1.122,0.0,0.0,0.0,6744235.0,6782187.0,299708416.0,15986688.0,251617280.0,14140354560.0,4.0,50.0,0.0,3.0,0.0
3.755,11.389,83.730,0.0,1.126,0.0,0.0,0.0,7459512.0,7459586.0,299098112.0,15986688.0,251617280.0,14140964864.0,4.0,50.0,0.0,3.0,0.0
4.250,11.125,83.750,0.0,0.875,0.0,0.0,0.0,8226153.0,8219343.0,298553344.0,15986688.0,251617280.0,14141509632.0,4.0,50.0,0.0,3.0,0.0
4.875,10.875,83.125,0.0,1.125,0.0,0.0,0.0,8528425.0,8499315.0,298164224.0,15986688.0,251617280.0,14141898752.0,4.0,50.0,0.0,3.0,0.0
4.994,11.735,80.649,0.499,2.122,0.0,0.0,12288.0,7577550.0,7606207.0,297316352.0,15994880.0,251609088.0,14142746624.0,4.0,50.0,0.0,3.0,0.0
3.625,11.500,82.750,0.0,2.125,0.0,0.0,0.0,7149011.0,7158848.0,297648128.0,15994880.0,251617280.0,14142406656.0,4.0,50.0,0.0,2.0,0.0
4.130,10.889,83.855,0.0,1.126,0.0,0.0,0.0,7891576.0,7873614.0,296513536.0,15994880.0,251617280.0,14143541248.0,4.0,50.0,0.0,2.0,0.0
4.0,11.375,83.500,0.0,1.125,0.0,0.0,0.0,7981276.0,7963321.0,296742912.0,15994880.0,251617280.0,14143311872.0,4.0,50.0,0.0,2.0,0.0
3.745,11.361,83.521,0.0,1.373,0.0,0.0,0.0,6893727.0,6914393.0,309514240.0,15994880.0,251617280.0,14130540544.0,4.0,50.0,0.0,2.0,0.0
4.245,11.111,83.396,0.0,1.248,0.0,0.0,0.0,7745501.0,7763458.0,308711424.0,15994880.0,251617280.0,14131343360.0,4.0,50.0,0.0,2.0,0.0
4.005,11.514,83.229,0.375,0.876,0.0,0.0,12288.0,7947785.0,7929829.0,308994048.0,16003072.0,251609088.0,14131060736.0,4.0,50.0,0.0,2.0,0.0
4.130,11.264,83.605,0.0,1.001,0.0,0.0,0.0,7073135.0,7075328.0,308555776.0,16003072.0,251617280.0,14131490816.0,4.0,50.0,0.0,2.0,0.0
4.375,11.375,82.875,0.0,1.375,0.0,0.0,0.0,7976391.0,7958356.0,308015104.0,16003072.0,251617280.0,14132031488.0,4.0,50.0,0.0,2.0,0.0
3.630,11.514,83.980,0.0,0.876,0.0,0.0,0.0,6709395.0,6709384.0,307765248.0,16003072.0,251617280.0,14132281344.0,4.0,50.0,0.0,2.0,0.0
4.500,10.875,83.375,0.0,1.250,0.0,0.0,8192.0,7667686.0,7667692.0,308289536.0,16003072.0,251617280.0,14131757056.0,4.0,50.0,0.0,2.0,0.0
3.880,11.014,84.230,0.0,0.876,0.0,0.0,0.0,7002599.0,7021675.0,307503104.0,16003072.0,251617280.0,14132543488.0,4.0,50.0,0.0,2.0,0.0
4.250,10.625,83.625,0.625,0.875,0.0,0.0,12288.0,6137361.0,6157104.0,308068352.0,16011264.0,251617280.0,14131970048.0,4.0,50.0,0.0,2.0,0.0
3.995,10.861,84.145,0.0,0.999,0.0,0.0,0.0,6345625.0,6345625.0,306667520.0,16011264.0,251617280.0,14133370880.0,4.0,50.0,0.0,2.0,0.0
