"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_write_16-2-64-2.csv 1 60",,,,"Date:","24 Oct 2017 22:54:47 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
3.134,7.389,87.634,0.296,1.546,0.0,21179.290,23462200.478,0.0,0.0,290820096.0,22863872.0,251932672.0,14142050304.0,4.0,82.0,0.0,67.0,0.0
13.043,15.776,69.193,0.0,1.988,0.0,0.0,0.0,3195645.0,3233096.0,302653440.0,22863872.0,251949056.0,14130200576.0,4.0,82.0,0.0,67.0,0.0
8.240,13.233,77.653,0.0,0.874,0.0,0.0,0.0,4195759.0,4212662.0,303218688.0,22863872.0,251949056.0,14129635328.0,4.0,82.0,0.0,67.0,0.0
6.133,11.765,81.352,0.0,0.751,0.0,0.0,0.0,4521206.0,4534538.0,302743552.0,22863872.0,251949056.0,14130110464.0,4.0,82.0,0.0,67.0,0.0
4.500,11.250,83.500,0.0,0.750,0.0,0.0,0.0,4724559.0,4748653.0,303144960.0,22863872.0,251949056.0,14129709056.0,4.0,82.0,0.0,67.0,0.0
4.120,11.610,82.896,0.375,0.999,0.0,0.0,49152.0,4803153.0,4816156.0,307752960.0,22863872.0,251949056.0,14125101056.0,4.0,82.0,0.0,67.0,0.0
3.875,11.125,84.0,0.0,1.0,0.0,0.0,0.0,4677605.0,4691308.0,305475584.0,22863872.0,251949056.0,14127378432.0,4.0,82.0,0.0,67.0,0.0
3.890,11.292,83.438,0.0,1.380,0.0,0.0,0.0,4553975.0,4570128.0,305700864.0,22863872.0,251949056.0,14127153152.0,4.0,82.0,0.0,67.0,0.0
4.245,12.609,82.147,0.0,0.999,0.0,0.0,0.0,4810165.0,4810067.0,309800960.0,22863872.0,251949056.0,14123053056.0,4.0,82.0,0.0,66.0,0.0
4.115,11.097,83.416,0.0,1.372,0.0,0.0,0.0,5023768.0,5030543.0,346034176.0,22863872.0,251949056.0,14086819840.0,4.0,82.0,0.0,66.0,0.0
4.010,11.404,83.960,0.0,0.627,0.0,0.0,0.0,5122796.0,5122689.0,358891520.0,22863872.0,251949056.0,14073962496.0,4.0,82.0,0.0,66.0,0.0
3.880,11.640,83.229,0.501,0.751,0.0,0.0,12288.0,5343055.0,5365765.0,359079936.0,22867968.0,251944960.0,14073774080.0,4.0,82.0,0.0,66.0,0.0
3.745,11.486,83.770,0.0,0.999,0.0,0.0,0.0,5100187.0,5108999.0,359567360.0,22867968.0,251949056.0,14073282560.0,4.0,82.0,0.0,66.0,0.0
2.250,12.750,79.250,0.0,5.750,0.0,0.0,0.0,3059173.0,3056625.0,359251968.0,22867968.0,251949056.0,14073597952.0,4.0,82.0,0.0,66.0,0.0
3.504,11.514,84.105,0.0,0.876,0.0,0.0,0.0,4753332.0,4760067.0,359178240.0,22867968.0,251949056.0,14073671680.0,4.0,82.0,0.0,66.0,0.0
3.745,11.236,84.519,0.0,0.499,0.0,0.0,0.0,3993599.0,4025216.0,363405312.0,22867968.0,251949056.0,14069444608.0,4.0,82.0,0.0,66.0,0.0
