"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_write_8-2-32-2.csv 1 60",,,,"Date:","26 Oct 2017 20:50:11 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.519,4.968,89.798,1.761,0.954,0.0,190464.050,210864443.896,0.0,0.0,277741568.0,10788864.0,250757120.0,14168379392.0,4.0,50.0,1.0,35.0,0.0
16.129,14.640,66.501,0.0,2.730,0.0,0.0,2097152.0,4986429.0,5004184.0,286744576.0,10788864.0,250761216.0,14159372288.0,4.0,50.0,1.0,35.0,0.0
9.512,9.762,74.093,1.001,5.632,0.0,0.0,4206592.0,5945015.0,5927062.0,291942400.0,10797056.0,250753024.0,14154174464.0,4.0,50.0,1.0,34.0,0.0
4.875,11.750,81.125,0.625,1.625,0.0,0.0,2097152.0,6691200.0,6709153.0,293122048.0,10797056.0,250761216.0,14152986624.0,4.0,50.0,1.0,34.0,0.0
5.013,12.155,80.201,1.003,1.629,0.0,0.0,3670016.0,6579913.0,6579971.0,292327424.0,10797056.0,250761216.0,14153781248.0,4.0,50.0,1.0,34.0,0.0
5.368,12.360,79.900,0.749,1.623,0.0,0.0,2621440.0,6623131.0,6605174.0,293302272.0,10797056.0,250761216.0,14152806400.0,4.0,50.0,1.0,34.0,0.0
5.368,12.484,79.276,1.124,1.748,0.0,0.0,2134016.0,6773902.0,6778390.0,290607104.0,10805248.0,250761216.0,14155493376.0,4.0,50.0,1.0,34.0,0.0
4.881,12.390,79.725,1.377,1.627,0.0,0.0,4194304.0,6353914.0,6349424.0,290807808.0,10805248.0,250761216.0,14155292672.0,4.0,50.0,1.0,34.0,0.0
4.875,12.250,80.500,0.500,1.875,0.0,0.0,2097152.0,6840577.0,6851566.0,290349056.0,10805248.0,250761216.0,14155751424.0,4.0,50.0,1.0,34.0,0.0
7.259,12.140,76.721,1.252,2.628,0.0,0.0,4206592.0,6383057.0,6390531.0,288624640.0,10813440.0,250753024.0,14157475840.0,4.0,50.0,1.0,34.0,0.0
5.514,12.531,78.697,0.627,2.632,0.0,0.0,2097152.0,6969956.0,6969364.0,288837632.0,10813440.0,250761216.0,14157254656.0,4.0,50.0,1.0,34.0,0.0
4.988,12.219,79.800,1.496,1.496,0.0,0.0,4194304.0,6604234.0,6599522.0,291004416.0,10813440.0,250761216.0,14155087872.0,4.0,50.0,1.0,34.0,0.0
4.750,12.375,79.875,1.375,1.625,0.0,0.0,2109440.0,6708944.0,6713125.0,290902016.0,10821632.0,250753024.0,14155190272.0,4.0,50.0,1.0,34.0,0.0
4.756,12.015,80.851,0.751,1.627,0.0,0.0,2621440.0,6651496.0,6651435.0,291131392.0,10821632.0,250761216.0,14154952704.0,4.0,50.0,1.0,34.0,0.0
4.881,12.140,80.476,1.001,1.502,0.0,0.0,3727360.0,6687738.0,6670964.0,291635200.0,10829824.0,250753024.0,14154448896.0,4.0,50.0,1.0,34.0,0.0
4.506,12.265,80.976,0.626,1.627,0.0,0.0,2097152.0,6474793.0,6489384.0,289628160.0,10829824.0,250761216.0,14156447744.0,4.0,50.0,1.0,34.0,0.0
4.744,12.235,79.775,1.248,1.998,0.0,0.0,4194304.0,6700989.0,6686397.0,289640448.0,10829824.0,250761216.0,14156435456.0,4.0,50.0,1.0,34.0,0.0
4.631,12.265,81.101,0.626,1.377,0.0,0.0,2097152.0,6453402.0,6453405.0,289718272.0,10829824.0,250761216.0,14156357632.0,4.0,50.0,1.0,34.0,0.0
4.744,11.985,80.275,1.498,1.498,0.0,0.0,4206592.0,6223650.0,6241606.0,289460224.0,10838016.0,250761216.0,14156607488.0,4.0,50.0,1.0,34.0,0.0
4.511,9.649,80.952,0.501,4.386,0.0,0.0,2097152.0,6154253.0,6150357.0,288763904.0,10838016.0,250761216.0,14157303808.0,4.0,50.0,1.0,34.0,0.0
4.370,10.986,67.915,1.248,15.481,0.0,0.0,4206592.0,5133011.0,5126605.0,288739328.0,10846208.0,250753024.0,14157328384.0,4.0,50.0,1.0,35.0,0.0
5.125,11.250,81.500,0.625,1.500,0.0,0.0,2101248.0,6314635.0,6314636.0,288641024.0,10846208.0,250761216.0,14157418496.0,4.0,50.0,1.0,35.0,0.0
4.875,12.0,80.875,0.500,1.750,0.0,0.0,2097152.0,6483351.0,6483349.0,288649216.0,10846208.0,250761216.0,14157410304.0,4.0,50.0,1.0,35.0,0.0
4.744,12.110,80.150,1.124,1.873,0.0,0.0,4194304.0,7047108.0,7053771.0,288071680.0,10846208.0,250761216.0,14157987840.0,4.0,50.0,1.0,35.0,0.0
5.144,12.045,80.552,0.878,1.380,0.0,0.0,2109440.0,6735597.0,6728934.0,288079872.0,10854400.0,250753024.0,14157979648.0,4.0,50.0,1.0,35.0,0.0
4.619,12.235,80.400,1.248,1.498,0.0,0.0,4194304.0,6414493.0,6422203.0,288739328.0,10854400.0,250761216.0,14157312000.0,4.0,50.0,1.0,2.0,0.0
4.756,12.015,81.227,0.501,1.502,0.0,0.0,2097152.0,6503078.0,6513327.0,289042432.0,10854400.0,250765312.0,14157004800.0,4.0,50.0,1.0,2.0,0.0
4.863,12.219,80.175,1.122,1.621,0.0,0.0,4206592.0,6572014.0,6566330.0,286736384.0,10862592.0,250757120.0,14159310848.0,4.0,50.0,1.0,2.0,0.0
4.881,11.765,81.352,0.626,1.377,0.0,0.0,2097152.0,6522238.0,6527774.0,286560256.0,10862592.0,250765312.0,14159478784.0,4.0,50.0,1.0,2.0,0.0
4.881,12.265,79.975,1.252,1.627,0.0,0.0,4227072.0,6525978.0,6512582.0,286703616.0,10862592.0,250765312.0,14159335424.0,4.0,50.0,1.0,2.0,0.0
4.762,12.030,80.326,1.128,1.754,0.0,0.0,2117632.0,6669635.0,6665219.0,286920704.0,10870784.0,250765312.0,14159110144.0,4.0,50.0,1.0,2.0,0.0
4.994,11.985,80.774,0.749,1.498,0.0,0.0,3145728.0,6447237.0,6465197.0,284590080.0,10870784.0,250765312.0,14161440768.0,4.0,50.0,1.0,2.0,0.0
4.631,12.015,80.726,0.876,1.752,0.0,0.0,3158016.0,6872214.0,6854259.0,285315072.0,10878976.0,250757120.0,14160715776.0,4.0,50.0,1.0,2.0,0.0
4.994,12.235,80.774,0.499,1.498,0.0,0.0,2097152.0,6696153.0,6696150.0,285257728.0,10878976.0,250765312.0,14160764928.0,4.0,50.0,1.0,2.0,0.0
4.881,12.265,79.850,1.126,1.877,0.0,0.0,4210688.0,6874378.0,6874378.0,285241344.0,10878976.0,250765312.0,14160781312.0,4.0,50.0,1.0,2.0,0.0
4.756,12.015,80.726,0.751,1.752,0.0,0.0,2097152.0,6497642.0,6497768.0,283611136.0,10878976.0,250765312.0,14162411520.0,4.0,50.0,1.0,2.0,0.0
5.0,11.875,79.500,1.875,1.750,0.0,0.0,4214784.0,6714619.0,6731985.0,284020736.0,10887168.0,250757120.0,14162001920.0,4.0,50.0,0.0,2.0,0.0
4.625,12.500,80.625,0.625,1.625,0.0,0.0,2097152.0,6566345.0,6548978.0,283041792.0,10887168.0,250765312.0,14162972672.0,4.0,50.0,0.0,2.0,0.0
4.744,12.235,80.275,1.124,1.623,0.0,0.0,4206592.0,7004500.0,7017970.0,282042368.0,10895360.0,250757120.0,14163972096.0,4.0,50.0,0.0,2.0,0.0
5.013,12.155,80.827,0.501,1.504,0.0,0.0,2097152.0,6918854.0,6922146.0,282140672.0,10895360.0,250765312.0,14163865600.0,4.0,50.0,0.0,2.0,0.0
4.631,12.516,79.975,1.126,1.752,0.0,0.0,3670016.0,6922295.0,6905540.0,281522176.0,10895360.0,250765312.0,14164484096.0,4.0,50.0,0.0,2.0,0.0
4.738,12.219,80.549,0.623,1.870,0.0,0.0,2621440.0,6813559.0,6823658.0,280080384.0,10895360.0,250765312.0,14165925888.0,4.0,50.0,0.0,2.0,0.0
4.768,12.045,80.678,1.004,1.506,0.0,0.0,2109440.0,6369135.0,6360153.0,280526848.0,10903552.0,250765312.0,14165471232.0,4.0,50.0,0.0,2.0,0.0
4.483,12.453,80.448,1.121,1.494,0.0,0.0,4194304.0,6392238.0,6391114.0,280207360.0,10903552.0,250765312.0,14165790720.0,4.0,50.0,0.0,2.0,0.0
4.631,12.265,80.976,0.501,1.627,0.0,0.0,2097152.0,6865073.0,6883032.0,280367104.0,10903552.0,250765312.0,14165630976.0,4.0,50.0,0.0,2.0,0.0
4.750,11.875,80.500,1.375,1.500,0.0,0.0,4206592.0,6140140.0,6122844.0,278925312.0,10911744.0,250757120.0,14167072768.0,4.0,50.0,0.0,3.0,0.0
1.629,11.529,25.815,0.0,61.028,0.0,0.0,2097152.0,1883126.0,1896652.0,278466560.0,10911744.0,250765312.0,14167523328.0,4.0,50.0,0.0,3.0,0.0
4.738,12.095,80.923,0.623,1.621,0.0,0.0,2097152.0,6905784.0,6921500.0,278519808.0,10911744.0,250765312.0,14167470080.0,4.0,50.0,0.0,3.0,0.0
4.642,12.045,79.925,1.757,1.631,0.0,0.0,4206592.0,6641218.0,6625436.0,278528000.0,10919936.0,250757120.0,14167461888.0,4.0,50.0,0.0,3.0,0.0
4.875,12.125,81.0,0.625,1.375,0.0,0.0,2105344.0,6217716.0,6217715.0,277622784.0,10919936.0,250765312.0,14168358912.0,4.0,50.0,0.0,3.0,0.0
4.869,12.110,80.649,0.749,1.623,0.0,0.0,2621440.0,6616355.0,6616214.0,277667840.0,10919936.0,250765312.0,14168313856.0,4.0,50.0,0.0,3.0,0.0
4.756,12.265,80.100,1.377,1.502,0.0,0.0,3682304.0,6673350.0,6691008.0,277438464.0,10928128.0,250757120.0,14168543232.0,4.0,50.0,0.0,3.0,0.0
5.0,11.875,80.750,0.750,1.625,0.0,0.0,2097152.0,6712739.0,6713023.0,276586496.0,10928128.0,250765312.0,14169387008.0,4.0,50.0,0.0,3.0,0.0
4.750,12.125,80.125,1.500,1.500,0.0,0.0,4194304.0,6739758.0,6721789.0,276566016.0,10928128.0,250765312.0,14169407488.0,4.0,50.0,0.0,3.0,0.0
4.625,12.125,80.0,1.750,1.500,0.0,0.0,2109440.0,6610017.0,6611134.0,276537344.0,10936320.0,250765312.0,14169427968.0,4.0,50.0,0.0,3.0,0.0
4.875,12.375,80.250,0.875,1.625,0.0,0.0,3145728.0,6900793.0,6899674.0,275394560.0,10936320.0,250769408.0,14170566656.0,4.0,50.0,0.0,2.0,0.0
4.637,12.281,80.702,1.003,1.378,0.0,0.0,3158016.0,6701174.0,6714643.0,275259392.0,10944512.0,250761216.0,14170701824.0,4.0,50.0,0.0,2.0,0.0
4.744,12.110,80.899,0.624,1.623,0.0,0.0,2097152.0,6557186.0,6543717.0,275419136.0,10944512.0,250769408.0,14170533888.0,4.0,50.0,0.0,2.0,0.0
4.762,12.030,80.702,1.128,1.378,0.0,0.0,4194304.0,6536983.0,6536982.0,274898944.0,10944512.0,250769408.0,14171054080.0,4.0,50.0,0.0,2.0,0.0
