"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_write_20-1-32-1.csv 1 60",,,,"Date:","26 Oct 2017 20:45:27 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
1.770,3.451,91.780,1.992,1.008,0.0,245432.578,270009134.520,0.0,0.0,276705280.0,10190848.0,251080704.0,14169690112.0,4.0,54.0,0.0,34.0,0.0
21.242,20.373,54.658,0.497,3.230,0.0,0.0,2097152.0,8643135.0,8641162.0,288980992.0,10190848.0,251080704.0,14157414400.0,4.0,74.0,0.0,34.0,0.0
6.484,13.840,77.057,0.0,2.618,0.0,0.0,2097152.0,10200474.0,10178000.0,295636992.0,10190848.0,251080704.0,14150758400.0,4.0,74.0,0.0,34.0,0.0
5.779,13.191,78.392,0.0,2.638,0.0,0.0,2621440.0,10102509.0,10102501.0,295440384.0,10190848.0,251080704.0,14150955008.0,4.0,74.0,0.0,34.0,0.0
7.500,13.500,74.875,1.375,2.750,0.0,0.0,3747840.0,10214788.0,10245095.0,296042496.0,10199040.0,251072512.0,14150352896.0,4.0,74.0,0.0,34.0,0.0
5.890,13.283,77.945,0.627,2.256,0.0,0.0,2097152.0,10646180.0,10615881.0,296128512.0,10199040.0,251080704.0,14150258688.0,4.0,74.0,0.0,34.0,0.0
5.368,13.358,77.778,0.499,2.996,0.0,0.0,2109440.0,10015713.0,10055055.0,291672064.0,10207232.0,251080704.0,14154706944.0,4.0,74.0,0.0,34.0,0.0
5.514,13.409,77.694,1.253,2.130,0.0,0.0,4194304.0,10066334.0,10066336.0,291704832.0,10207232.0,251080704.0,14154674176.0,4.0,74.0,0.0,34.0,0.0
5.618,13.608,77.403,0.624,2.747,0.0,0.0,2097152.0,10204978.0,10170110.0,293740544.0,10207232.0,251080704.0,14152638464.0,4.0,74.0,0.0,34.0,0.0
5.625,13.875,77.500,0.875,2.125,0.0,0.0,2158592.0,10385510.0,10384459.0,294711296.0,10215424.0,251072512.0,14151667712.0,4.0,74.0,0.0,34.0,0.0
5.375,13.625,77.250,1.125,2.625,0.0,0.0,3145728.0,10026162.0,10072774.0,294162432.0,10215424.0,251080704.0,14152208384.0,4.0,74.0,0.0,34.0,0.0
5.507,13.892,77.096,0.876,2.628,0.0,0.0,3145728.0,10773007.0,10729239.0,292810752.0,10215424.0,251080704.0,14153560064.0,4.0,74.0,0.0,34.0,0.0
5.632,13.642,77.597,0.626,2.503,0.0,0.0,2109440.0,10985298.0,10985292.0,292540416.0,10223616.0,251072512.0,14153830400.0,4.0,74.0,0.0,34.0,0.0
5.625,13.625,77.875,0.500,2.375,0.0,0.0,2097152.0,10495875.0,10495871.0,290697216.0,10223616.0,251080704.0,14155665408.0,4.0,74.0,0.0,34.0,0.0
5.882,13.642,76.596,1.627,2.253,0.0,0.0,4227072.0,10766357.0,10802278.0,291119104.0,10231808.0,251072512.0,14155243520.0,4.0,74.0,0.0,34.0,0.0
5.757,13.767,76.971,0.876,2.628,0.0,0.0,2101248.0,10807217.0,10773547.0,290488320.0,10231808.0,251080704.0,14155866112.0,4.0,74.0,0.0,34.0,0.0
4.869,13.109,73.908,0.624,7.491,0.0,0.0,2097152.0,9073332.0,9081185.0,290689024.0,10231808.0,251080704.0,14155665408.0,4.0,74.0,0.0,34.0,0.0
5.112,13.840,77.681,0.0,3.367,0.0,0.0,2097152.0,10428351.0,10434426.0,290783232.0,10231808.0,251080704.0,14155571200.0,4.0,74.0,0.0,35.0,0.0
5.395,13.174,77.039,1.255,3.137,0.0,0.0,4210688.0,9857161.0,9849955.0,290652160.0,10240000.0,251072512.0,14155702272.0,4.0,74.0,0.0,35.0,0.0
5.750,13.0,78.125,0.750,2.375,0.0,0.0,2097152.0,9938731.0,9962232.0,288186368.0,10240000.0,251080704.0,14158159872.0,4.0,74.0,0.0,35.0,0.0
5.514,13.784,77.569,0.752,2.381,0.0,0.0,2134016.0,10865209.0,10850698.0,287805440.0,10248192.0,251080704.0,14158532608.0,4.0,74.0,0.0,35.0,0.0
5.868,13.233,77.029,1.124,2.747,0.0,0.0,4194304.0,10739878.0,10730897.0,286588928.0,10248192.0,251080704.0,14159749120.0,4.0,74.0,0.0,35.0,0.0
6.274,14.178,76.537,0.502,2.509,0.0,0.0,2097152.0,10087941.0,10087919.0,286728192.0,10248192.0,251080704.0,14159609856.0,4.0,74.0,0.0,35.0,0.0
5.618,13.733,77.403,0.624,2.622,0.0,0.0,2097152.0,10871915.0,10916503.0,286441472.0,10248192.0,251080704.0,14159896576.0,4.0,74.0,0.0,35.0,0.0
5.375,13.750,77.875,0.750,2.250,0.0,0.0,2109440.0,10468381.0,10447277.0,283586560.0,10256384.0,251080704.0,14162743296.0,4.0,74.0,0.0,35.0,0.0
5.368,13.733,77.154,1.248,2.497,0.0,0.0,4206592.0,10404637.0,10424397.0,284250112.0,10264576.0,251072512.0,14162079744.0,4.0,74.0,0.0,35.0,0.0
5.764,13.659,77.444,0.627,2.506,0.0,0.0,2097152.0,10149221.0,10123910.0,282161152.0,10264576.0,251084800.0,14164156416.0,4.0,74.0,0.0,35.0,0.0
5.493,13.733,77.278,0.624,2.871,0.0,0.0,2097152.0,10999390.0,11026235.0,283504640.0,10264576.0,251084800.0,14162812928.0,4.0,74.0,0.0,2.0,0.0
5.500,13.625,77.0,1.375,2.500,0.0,0.0,4194304.0,10170992.0,10159326.0,283279360.0,10264576.0,251084800.0,14163038208.0,4.0,74.0,0.0,2.0,0.0
5.639,14.035,77.193,0.627,2.506,0.0,0.0,2097152.0,10739955.0,10706800.0,283119616.0,10264576.0,251084800.0,14163197952.0,4.0,74.0,0.0,2.0,0.0
5.875,13.750,77.250,0.625,2.500,0.0,0.0,2109440.0,10714758.0,10742591.0,283226112.0,10272768.0,251084800.0,14163083264.0,4.0,74.0,0.0,2.0,0.0
5.250,13.625,77.125,1.0,3.0,0.0,0.0,2109440.0,9659393.0,9652667.0,280039424.0,10280960.0,251076608.0,14166269952.0,4.0,74.0,0.0,2.0,0.0
5.382,13.642,76.971,1.377,2.628,0.0,0.0,4194304.0,10427264.0,10444255.0,279822336.0,10280960.0,251084800.0,14166478848.0,4.0,74.0,0.0,2.0,0.0
