"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms5",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_write_24-2-32-2.csv 1 60",,,,"Date:","26 Oct 2017 20:54:56 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.891,5.823,88.601,1.544,1.141,0.0,154945.990,171851548.713,0.0,0.0,277151744.0,11386880.0,250777600.0,14168350720.0,4.0,82.0,0.0,34.0,0.0
23.346,21.348,52.060,0.0,3.246,0.0,0.0,0.0,8938967.0,8943651.0,288268288.0,11386880.0,250777600.0,14157234176.0,4.0,82.0,0.0,34.0,0.0
6.991,13.358,77.278,0.0,2.372,0.0,0.0,0.0,9241629.0,9259068.0,291864576.0,11386880.0,250777600.0,14153637888.0,4.0,82.0,0.0,34.0,0.0
6.375,13.875,76.625,0.0,3.125,0.0,0.0,0.0,11856037.0,11823550.0,292659200.0,11386880.0,250777600.0,14152843264.0,4.0,82.0,0.0,34.0,0.0
5.639,13.784,78.195,0.0,2.381,0.0,0.0,0.0,10951724.0,10987645.0,292851712.0,11386880.0,250777600.0,14152650752.0,4.0,82.0,0.0,34.0,0.0
6.0,13.625,77.625,0.250,2.500,0.0,0.0,36864.0,11133504.0,11133503.0,297529344.0,11395072.0,250769408.0,14147973120.0,4.0,82.0,0.0,34.0,0.0
6.884,13.642,76.345,0.0,3.129,0.0,0.0,0.0,11302806.0,11302802.0,296091648.0,11395072.0,250777600.0,14149402624.0,4.0,82.0,0.0,34.0,0.0
5.750,12.875,78.875,0.0,2.500,0.0,0.0,0.0,10591309.0,10590190.0,298401792.0,11395072.0,250777600.0,14147092480.0,4.0,82.0,0.0,34.0,0.0
5.507,13.392,78.849,0.0,2.253,0.0,0.0,0.0,10895370.0,10865063.0,298795008.0,11395072.0,250777600.0,14146699264.0,4.0,82.0,0.0,34.0,0.0
5.743,13.608,78.027,0.0,2.622,0.0,0.0,0.0,11506582.0,11529030.0,299192320.0,11395072.0,250777600.0,14146301952.0,4.0,82.0,0.0,34.0,0.0
5.507,13.016,79.099,0.0,2.378,0.0,0.0,0.0,10854577.0,10863556.0,297443328.0,11395072.0,250777600.0,14148050944.0,4.0,82.0,0.0,34.0,0.0
5.500,13.750,77.875,0.250,2.625,0.0,0.0,12288.0,11268657.0,11257433.0,297222144.0,11403264.0,250769408.0,14148272128.0,4.0,82.0,0.0,34.0,0.0
5.257,13.392,78.849,0.0,2.503,0.0,0.0,0.0,10639945.0,10640602.0,299614208.0,11403264.0,250777600.0,14145871872.0,4.0,82.0,0.0,35.0,0.0
5.882,13.392,78.348,0.0,2.378,0.0,0.0,0.0,11329330.0,11314079.0,300089344.0,11403264.0,250777600.0,14145396736.0,4.0,82.0,0.0,35.0,0.0
5.368,13.608,78.152,0.0,2.871,0.0,0.0,45056.0,10739307.0,10732773.0,301649920.0,11403264.0,250777600.0,14143836160.0,4.0,82.0,0.0,35.0,0.0
5.382,13.141,79.099,0.0,2.378,0.0,0.0,0.0,10643102.0,10643101.0,301907968.0,11403264.0,250777600.0,14143578112.0,4.0,82.0,0.0,34.0,0.0
5.500,13.625,78.375,0.0,2.500,0.0,0.0,0.0,11323847.0,11323847.0,299298816.0,11403264.0,250777600.0,14146187264.0,4.0,82.0,0.0,34.0,0.0
5.757,13.016,77.722,0.501,3.004,0.0,0.0,12288.0,10792917.0,10828686.0,300978176.0,11411456.0,250769408.0,14144507904.0,4.0,82.0,0.0,34.0,0.0
5.618,13.358,78.527,0.0,2.497,0.0,0.0,0.0,10902854.0,10866940.0,299532288.0,11411456.0,250777600.0,14145945600.0,4.0,82.0,0.0,34.0,0.0
5.764,13.534,78.195,0.0,2.506,0.0,0.0,0.0,11261724.0,11297631.0,301588480.0,11411456.0,250777600.0,14143889408.0,4.0,82.0,0.0,34.0,0.0
5.375,13.500,78.500,0.0,2.625,0.0,0.0,0.0,10424228.0,10424229.0,301072384.0,11411456.0,250777600.0,14144405504.0,4.0,82.0,0.0,34.0,0.0
5.500,13.500,78.750,0.0,2.250,0.0,0.0,0.0,10748552.0,10745719.0,298643456.0,11411456.0,250777600.0,14146834432.0,4.0,82.0,0.0,34.0,0.0
5.507,13.642,78.473,0.0,2.378,0.0,0.0,0.0,11031723.0,11003132.0,299159552.0,11411456.0,250777600.0,14146318336.0,4.0,82.0,0.0,2.0,0.0
