"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_write_24-1-32-1.csv 1 60",,,,"Date:","26 Oct 2017 20:47:02 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.022,4.011,90.988,1.894,1.084,0.0,223432.416,246046234.424,0.0,0.0,265805824.0,10436608.0,251080704.0,14180343808.0,4.0,58.0,0.0,35.0,0.0
20.398,21.766,54.478,0.622,2.736,0.0,0.0,2097152.0,10082208.0,10106198.0,289353728.0,10436608.0,251088896.0,14156787712.0,4.0,82.0,0.0,35.0,0.0
6.758,14.518,75.219,1.126,2.378,0.0,0.0,4206592.0,10858086.0,10813188.0,295645184.0,10444800.0,251088896.0,14150488064.0,4.0,82.0,0.0,35.0,0.0
6.250,14.250,76.125,0.750,2.625,0.0,0.0,2097152.0,10111145.0,10138914.0,295702528.0,10444800.0,251088896.0,14150430720.0,4.0,82.0,0.0,35.0,0.0
6.866,13.233,75.406,0.749,3.745,0.0,0.0,2097152.0,11184275.0,11156624.0,296521728.0,10444800.0,251088896.0,14149611520.0,4.0,82.0,0.0,35.0,0.0
7.277,14.680,74.906,0.627,2.509,0.0,0.0,2097152.0,10255256.0,10246422.0,296275968.0,10444800.0,251088896.0,14149857280.0,4.0,82.0,0.0,35.0,0.0
6.242,13.483,75.905,1.623,2.747,0.0,0.0,4235264.0,10439546.0,10469336.0,292655104.0,10452992.0,251088896.0,14153469952.0,4.0,82.0,0.0,35.0,0.0
5.757,13.392,77.722,0.751,2.378,0.0,0.0,2097152.0,11246365.0,11249127.0,295104512.0,10452992.0,251088896.0,14151020544.0,4.0,82.0,0.0,35.0,0.0
5.625,13.250,78.375,0.500,2.250,0.0,0.0,2109440.0,10705187.0,10708554.0,294969344.0,10461184.0,251080704.0,14151155712.0,4.0,82.0,0.0,34.0,0.0
5.743,13.983,76.155,1.498,2.622,0.0,0.0,4194304.0,11189551.0,11188429.0,295325696.0,10461184.0,251088896.0,14150791168.0,4.0,82.0,0.0,34.0,0.0
6.266,12.907,77.820,0.376,2.632,0.0,0.0,2097152.0,11395323.0,11361582.0,293679104.0,10461184.0,251088896.0,14152437760.0,4.0,82.0,0.0,34.0,0.0
5.632,13.767,77.096,0.751,2.753,0.0,0.0,2097152.0,11213549.0,11265779.0,292708352.0,10461184.0,251088896.0,14153408512.0,4.0,82.0,0.0,34.0,0.0
5.618,13.483,77.029,1.124,2.747,0.0,0.0,2109440.0,11312391.0,11266971.0,293388288.0,10469376.0,251088896.0,14152720384.0,4.0,82.0,0.0,34.0,0.0
5.639,13.659,77.068,1.253,2.381,0.0,0.0,4194304.0,11197758.0,11217952.0,290869248.0,10469376.0,251088896.0,14155239424.0,4.0,82.0,0.0,34.0,0.0
5.743,13.109,77.903,0.749,2.497,0.0,0.0,2109440.0,11018298.0,11041871.0,290680832.0,10477568.0,251080704.0,14155427840.0,4.0,82.0,0.0,34.0,0.0
5.625,13.125,78.125,0.500,2.625,0.0,0.0,2097152.0,10467443.0,10447259.0,290672640.0,10477568.0,251088896.0,14155427840.0,4.0,82.0,0.0,34.0,0.0
5.764,13.283,77.193,1.378,2.381,0.0,0.0,4194304.0,11193345.0,11192127.0,291106816.0,10477568.0,251088896.0,14154993664.0,4.0,82.0,0.0,34.0,0.0
5.743,13.483,77.778,0.499,2.497,0.0,0.0,2097152.0,11069717.0,11061929.0,290775040.0,10477568.0,251088896.0,14155325440.0,4.0,82.0,0.0,34.0,0.0
5.257,13.392,77.972,0.876,2.503,0.0,0.0,2109440.0,10307577.0,10333777.0,289460224.0,10485760.0,251088896.0,14156632064.0,4.0,82.0,0.0,34.0,0.0
5.750,13.250,77.250,0.875,2.875,0.0,0.0,2621440.0,10818266.0,10799925.0,289550336.0,10485760.0,251088896.0,14156541952.0,4.0,82.0,0.0,34.0,0.0
5.882,12.891,77.347,1.252,2.628,0.0,0.0,3690496.0,10738885.0,10708582.0,288833536.0,10493952.0,251088896.0,14157250560.0,4.0,82.0,0.0,34.0,0.0
5.507,13.392,76.721,0.626,3.755,0.0,0.0,2097152.0,10626326.0,10681502.0,286822400.0,10493952.0,251088896.0,14159261696.0,4.0,82.0,0.0,34.0,0.0
5.875,12.875,77.750,0.625,2.875,0.0,0.0,2097152.0,11260433.0,11208953.0,287117312.0,10493952.0,251088896.0,14158966784.0,4.0,82.0,0.0,34.0,0.0
5.750,13.0,77.250,1.375,2.625,0.0,0.0,4194304.0,10929473.0,10942477.0,284774400.0,10493952.0,251088896.0,14161309696.0,4.0,82.0,0.0,3.0,0.0
5.875,13.125,77.375,0.750,2.875,0.0,0.0,2109440.0,10720277.0,10743109.0,285245440.0,10502144.0,251088896.0,14160830464.0,4.0,82.0,0.0,3.0,0.0
5.382,12.766,78.849,0.0,3.004,0.0,0.0,2097152.0,10371027.0,10348196.0,283299840.0,10502144.0,251088896.0,14162776064.0,4.0,82.0,0.0,3.0,0.0
5.757,14.143,76.596,1.001,2.503,0.0,0.0,2633728.0,12122331.0,12161613.0,283521024.0,10510336.0,251092992.0,14162542592.0,4.0,82.0,0.0,3.0,0.0
5.632,13.892,76.471,1.126,2.879,0.0,0.0,3670016.0,12099169.0,12047543.0,281767936.0,10510336.0,251092992.0,14164295680.0,4.0,82.0,0.0,3.0,0.0
5.743,13.109,77.903,0.749,2.497,0.0,0.0,2097152.0,10980556.0,10982796.0,281669632.0,10510336.0,251092992.0,14164393984.0,4.0,82.0,0.0,3.0,0.0
5.493,13.858,76.779,0.749,3.121,0.0,0.0,2097152.0,11144961.0,11188589.0,279760896.0,10510336.0,251092992.0,14166302720.0,4.0,82.0,0.0,3.0,0.0
5.257,13.517,76.596,1.627,3.004,0.0,0.0,4206592.0,11031336.0,10985464.0,280510464.0,10518528.0,251084800.0,14165553152.0,4.0,82.0,0.0,2.0,0.0
5.257,14.018,77.722,0.501,2.503,0.0,0.0,2129920.0,11312699.0,11341512.0,279900160.0,10518528.0,251092992.0,14166155264.0,4.0,82.0,0.0,2.0,0.0
5.493,13.608,77.528,0.749,2.622,0.0,0.0,2109440.0,10657095.0,10651628.0,279142400.0,10526720.0,251084800.0,14166913024.0,4.0,82.0,0.0,2.0,0.0
5.388,13.409,77.820,1.003,2.381,0.0,0.0,3145728.0,10797452.0,10826490.0,278740992.0,10526720.0,251092992.0,14167306240.0,4.0,82.0,0.0,2.0,0.0
5.493,13.483,77.278,0.999,2.747,0.0,0.0,3145728.0,10775174.0,10758336.0,277667840.0,10526720.0,251092992.0,14168379392.0,4.0,82.0,0.0,2.0,0.0
5.757,13.517,77.472,0.501,2.753,0.0,0.0,2097152.0,11276623.0,11260987.0,278114304.0,10526720.0,251092992.0,14167932928.0,4.0,82.0,0.0,2.0,0.0
5.757,13.517,76.721,1.126,2.879,0.0,0.0,2125824.0,11041594.0,11021683.0,276631552.0,10534912.0,251092992.0,14169407488.0,4.0,82.0,0.0,2.0,0.0
5.500,13.500,76.625,1.250,3.125,0.0,0.0,4206592.0,10839493.0,10839503.0,276922368.0,10543104.0,251084800.0,14169116672.0,4.0,82.0,0.0,2.0,0.0
5.757,13.141,78.348,0.626,2.128,0.0,0.0,2097152.0,10977009.0,10976999.0,275623936.0,10543104.0,251092992.0,14170406912.0,4.0,82.0,0.0,2.0,0.0
5.882,13.517,77.222,0.626,2.753,0.0,0.0,2097152.0,10993796.0,11047303.0,275382272.0,10543104.0,251092992.0,14170648576.0,4.0,82.0,0.0,2.0,0.0
5.632,13.016,77.096,1.252,3.004,0.0,0.0,4194304.0,10856359.0,10822988.0,275279872.0,10543104.0,251092992.0,14170750976.0,4.0,82.0,0.0,2.0,0.0
4.881,13.267,76.846,1.001,4.005,0.0,0.0,2142208.0,9847738.0,9859411.0,275582976.0,10551296.0,251084800.0,14170447872.0,4.0,82.0,0.0,2.0,0.0
5.250,13.250,77.0,0.750,3.750,0.0,0.0,2097152.0,9977615.0,10003815.0,274386944.0,10551296.0,251092992.0,14171635712.0,4.0,82.0,0.0,2.0,0.0
5.993,13.483,77.029,0.749,2.747,0.0,0.0,2097152.0,11399533.0,11393847.0,274239488.0,10551296.0,251092992.0,14171783168.0,4.0,82.0,0.0,2.0,0.0
6.250,12.750,76.875,1.375,2.750,0.0,0.0,4206592.0,11270406.0,11262845.0,274493440.0,10559488.0,251092992.0,14171521024.0,4.0,82.0,0.0,2.0,0.0
6.008,12.891,77.722,0.626,2.753,0.0,0.0,2097152.0,11016377.0,11029551.0,274046976.0,10559488.0,251092992.0,14171967488.0,4.0,82.0,0.0,2.0,0.0
5.757,13.517,77.096,0.751,2.879,0.0,0.0,2097152.0,11190177.0,11148944.0,274010112.0,10559488.0,251092992.0,14172004352.0,4.0,82.0,0.0,2.0,0.0
5.507,13.892,76.596,1.252,2.753,0.0,0.0,3158016.0,11365905.0,11369275.0,273473536.0,10567680.0,251084800.0,14172540928.0,4.0,82.0,0.0,2.0,0.0
5.743,13.233,77.029,1.124,2.871,0.0,0.0,3145728.0,11123809.0,11149158.0,273539072.0,10567680.0,251092992.0,14172467200.0,4.0,82.0,0.0,3.0,0.0
5.853,12.951,78.082,0.498,2.615,0.0,0.0,2097152.0,11189644.0,11189646.0,273473536.0,10567680.0,251092992.0,14172532736.0,4.0,82.0,0.0,3.0,0.0
5.793,12.469,78.463,0.756,2.519,0.0,0.0,2109440.0,10118004.0,10082082.0,273547264.0,10575872.0,251092992.0,14172450816.0,4.0,82.0,0.0,3.0,0.0
5.860,12.968,77.681,0.748,2.743,0.0,0.0,2097152.0,10330860.0,10366779.0,273006592.0,10575872.0,251092992.0,14172991488.0,4.0,82.0,0.0,3.0,0.0
5.757,13.267,77.722,0.626,2.628,0.0,0.0,2621440.0,11552932.0,11547248.0,273367040.0,10575872.0,251092992.0,14172631040.0,4.0,82.0,0.0,3.0,0.0
6.133,12.516,77.472,0.626,3.254,0.0,0.0,3682304.0,10695298.0,10700985.0,273235968.0,10584064.0,251084800.0,14172762112.0,4.0,82.0,0.0,2.0,0.0
6.0,12.875,78.0,0.125,3.0,0.0,0.0,2097152.0,11369542.0,11336843.0,273338368.0,10584064.0,251092992.0,14172651520.0,4.0,82.0,0.0,2.0,0.0
5.500,13.500,78.250,0.0,2.750,0.0,0.0,2097152.0,10612973.0,10645672.0,272683008.0,10584064.0,251097088.0,14173302784.0,4.0,82.0,0.0,2.0,0.0
5.750,13.250,78.625,0.0,2.375,0.0,0.0,4206592.0,11036729.0,11000813.0,273342464.0,10592256.0,251088896.0,14172643328.0,4.0,82.0,0.0,2.0,0.0
5.625,13.125,79.125,0.0,2.125,0.0,0.0,2097152.0,10600192.0,10603339.0,272932864.0,10592256.0,251097088.0,14173044736.0,4.0,82.0,0.0,2.0,0.0
5.507,13.642,78.473,0.0,2.378,0.0,0.0,2097152.0,11151241.0,11199648.0,273289216.0,10592256.0,251097088.0,14172688384.0,4.0,82.0,0.0,2.0,0.0
5.632,13.141,78.098,0.125,3.004,0.0,0.0,2109440.0,10649323.0,10639222.0,273002496.0,10600448.0,251088896.0,14172975104.0,4.0,82.0,0.0,2.0,0.0
5.382,13.141,78.723,0.125,2.628,0.0,0.0,4194304.0,10233434.0,10245410.0,273272832.0,10600448.0,251097088.0,14172696576.0,4.0,82.0,0.0,2.0,0.0
