"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_2k_2-2-32-2-1.csv 1 60",,,,"Date:","05 Nov 2017 22:22:54 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
3.051,7.395,87.034,0.503,2.017,0.0,37398.771,41058440.300,0.0,0.0,292270080.0,17174528.0,257679360.0,14140542976.0,4.0,118.0,12.0,67.0,0.0
21.092,18.362,57.072,0.0,3.474,0.0,0.0,0.0,7186990.0,7164426.0,303202304.0,17174528.0,257679360.0,14129610752.0,4.0,162.0,0.0,67.0,0.0
19.274,23.154,53.817,0.0,3.755,0.0,0.0,0.0,9681560.0,9716814.0,312369152.0,17174528.0,257679360.0,14120443904.0,4.0,162.0,0.0,67.0,0.0
9.988,16.105,70.911,0.0,2.996,0.0,0.0,0.0,11348309.0,11347397.0,313192448.0,17174528.0,257679360.0,14119620608.0,4.0,162.0,0.0,67.0,0.0
5.257,13.767,77.722,0.0,3.254,0.0,0.0,20480.0,11833030.0,11841107.0,313094144.0,17174528.0,257679360.0,14119718912.0,4.0,162.0,0.0,67.0,0.0
5.243,12.734,78.027,0.499,3.496,0.0,0.0,36864.0,11595301.0,11596502.0,310677504.0,17182720.0,257679360.0,14122127360.0,4.0,162.0,0.0,67.0,0.0
5.125,12.750,79.750,0.0,2.375,0.0,0.0,0.0,11108943.0,11112168.0,312270848.0,17182720.0,257679360.0,14120534016.0,4.0,162.0,0.0,67.0,0.0
5.618,12.360,79.276,0.0,2.747,0.0,0.0,0.0,11417982.0,11404244.0,310132736.0,17182720.0,257679360.0,14122672128.0,4.0,162.0,0.0,66.0,0.0
6.758,13.392,77.472,0.0,2.378,0.0,0.0,0.0,11580920.0,11594319.0,310358016.0,17182720.0,257679360.0,14122446848.0,4.0,162.0,0.0,66.0,0.0
5.388,12.406,79.699,0.0,2.506,0.0,0.0,0.0,11477348.0,11477882.0,309522432.0,17182720.0,257679360.0,14123282432.0,4.0,162.0,0.0,66.0,0.0
4.994,12.859,79.401,0.0,2.747,0.0,0.0,0.0,11323606.0,11327962.0,307548160.0,17182720.0,257679360.0,14125256704.0,4.0,162.0,0.0,66.0,0.0
5.138,13.158,78.822,0.251,2.632,0.0,0.0,12288.0,12267342.0,12268897.0,306520064.0,17190912.0,257671168.0,14126284800.0,4.0,162.0,0.0,66.0,0.0
5.131,13.016,78.974,0.0,2.879,0.0,0.0,0.0,11711860.0,11710936.0,305549312.0,17190912.0,257679360.0,14127247360.0,4.0,162.0,0.0,66.0,0.0
5.243,12.984,78.777,0.0,2.996,0.0,0.0,0.0,12320405.0,12322037.0,304291840.0,17190912.0,257679360.0,14128504832.0,4.0,162.0,0.0,66.0,0.0
5.0,12.750,80.0,0.0,2.250,0.0,0.0,0.0,11100680.0,11099790.0,301740032.0,17190912.0,257679360.0,14131056640.0,4.0,162.0,0.0,2.0,0.0
5.243,12.235,79.900,0.0,2.622,0.0,0.0,0.0,11329326.0,11330031.0,300896256.0,17190912.0,257679360.0,14131900416.0,4.0,162.0,0.0,2.0,0.0
5.263,13.033,79.198,0.0,2.506,0.0,0.0,0.0,12092500.0,12090358.0,299966464.0,17190912.0,257679360.0,14132830208.0,4.0,162.0,0.0,2.0,0.0
4.391,14.053,74.655,0.251,6.650,0.0,0.0,12288.0,10473239.0,10469267.0,299323392.0,17199104.0,257679360.0,14133465088.0,4.0,162.0,0.0,2.0,0.0
5.106,12.329,79.203,0.0,3.362,0.0,0.0,0.0,11646112.0,11656772.0,298946560.0,17199104.0,257679360.0,14133841920.0,4.0,162.0,0.0,2.0,0.0
5.257,12.390,80.225,0.0,2.128,0.0,0.0,0.0,11545937.0,11543528.0,297029632.0,17199104.0,257679360.0,14135758848.0,4.0,162.0,0.0,2.0,0.0
5.0,13.0,79.125,0.0,2.875,0.0,0.0,0.0,11213720.0,11215748.0,296198144.0,17199104.0,257679360.0,14136590336.0,4.0,162.0,0.0,2.0,0.0
5.0,12.875,79.625,0.0,2.500,0.0,0.0,0.0,11953478.0,11952756.0,295809024.0,17199104.0,257679360.0,14136979456.0,4.0,162.0,0.0,2.0,0.0
5.006,12.516,79.850,0.0,2.628,0.0,0.0,0.0,11325232.0,11325142.0,294285312.0,17199104.0,257679360.0,14138503168.0,4.0,162.0,0.0,2.0,0.0
4.875,12.875,79.750,0.0,2.500,0.0,0.0,0.0,11679237.0,11682458.0,293752832.0,17199104.0,257679360.0,14139035648.0,4.0,162.0,0.0,2.0,0.0
5.243,12.859,77.403,0.624,3.870,0.0,0.0,12288.0,11229799.0,11232069.0,292012032.0,17207296.0,257679360.0,14140768256.0,4.0,162.0,0.0,3.0,0.0
6.015,11.529,79.950,0.0,2.506,0.0,0.0,0.0,11743485.0,11744822.0,291713024.0,17207296.0,257679360.0,14141067264.0,4.0,162.0,0.0,3.0,0.0
6.242,12.110,78.027,0.0,3.620,0.0,0.0,0.0,12410837.0,12405268.0,291135488.0,17207296.0,257679360.0,14141644800.0,4.0,162.0,0.0,3.0,0.0
6.133,12.015,77.972,0.0,3.880,0.0,0.0,0.0,11498038.0,11504536.0,289771520.0,17207296.0,257683456.0,14143004672.0,4.0,162.0,0.0,3.0,0.0
5.500,13.125,78.500,0.0,2.875,0.0,0.0,0.0,12068999.0,12065277.0,288186368.0,17207296.0,257683456.0,14144589824.0,4.0,162.0,0.0,3.0,0.0
5.493,12.484,78.777,0.0,3.246,0.0,0.0,40960.0,12057022.0,12063033.0,287096832.0,17207296.0,257683456.0,14145679360.0,4.0,162.0,0.0,2.0,0.0
5.764,12.406,76.190,2.882,2.757,0.0,0.0,20480.0,12003692.0,12003843.0,286298112.0,17215488.0,257675264.0,14146478080.0,4.0,162.0,0.0,2.0,0.0
5.0,12.750,78.250,0.0,4.0,0.0,0.0,0.0,11480851.0,11481629.0,286232576.0,17215488.0,257683456.0,14146535424.0,4.0,162.0,0.0,2.0,0.0
5.632,12.516,78.723,0.0,3.129,0.0,0.0,0.0,11884770.0,11883923.0,285220864.0,17215488.0,257683456.0,14147547136.0,4.0,162.0,0.0,2.0,0.0
4.750,13.625,78.625,0.0,3.0,0.0,0.0,0.0,11881245.0,11879194.0,284897280.0,17215488.0,257683456.0,14147870720.0,4.0,162.0,0.0,2.0,0.0
5.507,12.641,79.349,0.0,2.503,0.0,0.0,8192.0,12316017.0,12324319.0,284315648.0,17215488.0,257683456.0,14148452352.0,4.0,162.0,0.0,2.0,0.0
5.257,13.016,78.723,0.0,3.004,0.0,0.0,0.0,11847266.0,11846035.0,283832320.0,17215488.0,257683456.0,14148935680.0,4.0,162.0,0.0,2.0,0.0
5.375,12.625,78.500,0.625,2.875,0.0,0.0,20480.0,11764570.0,11755671.0,283389952.0,17223680.0,257675264.0,14149378048.0,4.0,162.0,0.0,2.0,0.0
5.125,12.375,79.625,0.0,2.875,0.0,0.0,0.0,11445797.0,11451405.0,282746880.0,17223680.0,257683456.0,14150012928.0,4.0,162.0,0.0,2.0,0.0
5.743,12.734,78.277,0.0,3.246,0.0,0.0,0.0,12150085.0,12159530.0,282820608.0,17223680.0,257683456.0,14149939200.0,4.0,162.0,0.0,2.0,0.0
5.131,12.891,79.099,0.0,2.879,0.0,0.0,28672.0,11992685.0,11988851.0,283090944.0,17223680.0,257683456.0,14149668864.0,4.0,162.0,0.0,2.0,0.0
5.138,12.531,79.323,0.0,3.008,0.0,0.0,0.0,11682958.0,11684398.0,282791936.0,17223680.0,257683456.0,14149967872.0,4.0,162.0,0.0,2.0,0.0
5.486,12.594,78.554,0.0,3.367,0.0,0.0,0.0,12103072.0,12105549.0,282988544.0,17223680.0,257683456.0,14149771264.0,4.0,162.0,0.0,2.0,0.0
5.131,12.766,78.723,0.501,2.879,0.0,0.0,12288.0,11731061.0,11736438.0,282951680.0,17231872.0,257675264.0,14149808128.0,4.0,162.0,0.0,2.0,0.0
5.632,12.516,78.723,0.0,3.129,0.0,0.0,0.0,12006749.0,12003745.0,282484736.0,17231872.0,257683456.0,14150266880.0,4.0,162.0,0.0,2.0,0.0
