"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_2k_2-1-8-3-1.csv 1 60",,,,"Date:","05 Nov 2017 22:09:57 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
2.918,7.183,87.425,0.560,1.914,0.0,42582.536,46748612.817,0.0,0.0,263217152.0,16216064.0,257634304.0,14170599424.0,4.0,70.0,12.0,19.0,0.0
14.658,16.770,65.093,0.0,3.478,0.0,0.0,0.0,3260396.0,3346188.0,290889728.0,16216064.0,257634304.0,14142926848.0,4.0,210.0,0.0,19.0,0.0
8.625,13.125,76.375,0.0,1.875,0.0,0.0,0.0,4741816.0,5005114.0,292139008.0,16216064.0,257634304.0,14141677568.0,4.0,210.0,0.0,19.0,0.0
15.500,23.125,60.375,0.0,1.0,0.0,0.0,0.0,5071705.0,5338053.0,300965888.0,16216064.0,257634304.0,14132850688.0,4.0,210.0,0.0,19.0,0.0
4.0,10.500,84.125,0.0,1.375,0.0,0.0,0.0,4803392.0,5064839.0,301395968.0,16216064.0,257634304.0,14132420608.0,4.0,210.0,0.0,19.0,0.0
4.125,10.875,83.625,0.375,1.0,0.0,0.0,36864.0,4987824.0,5254594.0,299958272.0,16224256.0,257634304.0,14133850112.0,4.0,210.0,0.0,18.0,0.0
4.010,10.902,83.835,0.0,1.253,0.0,0.0,12288.0,5137859.0,5410514.0,300060672.0,16224256.0,257634304.0,14133747712.0,4.0,210.0,0.0,18.0,0.0
4.115,10.599,84.165,0.0,1.122,0.0,0.0,0.0,5252540.0,5534252.0,299929600.0,16224256.0,257634304.0,14133878784.0,4.0,210.0,0.0,18.0,0.0
4.0,11.0,84.0,0.0,1.0,0.0,0.0,0.0,5209068.0,5479991.0,299810816.0,16224256.0,257634304.0,14133997568.0,4.0,210.0,0.0,18.0,0.0
4.756,11.514,82.228,0.0,1.502,0.0,0.0,0.0,5163635.0,5426025.0,300396544.0,16224256.0,257634304.0,14133411840.0,4.0,210.0,0.0,18.0,0.0
4.625,10.875,78.625,0.0,5.875,0.0,0.0,0.0,4762527.0,4941802.0,297783296.0,16224256.0,257634304.0,14136025088.0,4.0,210.0,0.0,18.0,0.0
3.870,10.861,83.271,0.624,1.373,0.0,0.0,28672.0,5034872.0,5305646.0,297582592.0,16232448.0,257626112.0,14136225792.0,4.0,210.0,0.0,18.0,0.0
4.250,10.625,84.125,0.0,1.0,0.0,0.0,0.0,5443747.0,5712438.0,299610112.0,16232448.0,257634304.0,14134190080.0,4.0,210.0,0.0,18.0,0.0
4.130,10.513,83.980,0.0,1.377,0.0,0.0,0.0,5269234.0,5525562.0,299753472.0,16232448.0,257634304.0,14134046720.0,4.0,210.0,0.0,18.0,0.0
4.245,10.737,83.895,0.0,1.124,0.0,0.0,0.0,5301055.0,5559423.0,300417024.0,16232448.0,257634304.0,14133383168.0,4.0,210.0,0.0,18.0,0.0
4.005,10.763,84.230,0.0,1.001,0.0,0.0,0.0,5149276.0,5420875.0,300261376.0,16232448.0,257634304.0,14133538816.0,4.0,210.0,0.0,18.0,0.0
4.494,11.361,83.146,0.0,0.999,0.0,0.0,0.0,4933637.0,5189742.0,298881024.0,16232448.0,257634304.0,14134919168.0,4.0,210.0,0.0,18.0,0.0
3.880,10.638,84.230,0.250,1.001,0.0,0.0,12288.0,5193803.0,5459490.0,298856448.0,16240640.0,257626112.0,14134943744.0,4.0,210.0,0.0,18.0,0.0
3.875,11.125,84.0,0.0,1.0,0.0,0.0,0.0,5135633.0,5394038.0,299208704.0,16240640.0,257634304.0,14134583296.0,4.0,210.0,0.0,18.0,0.0
3.625,11.0,84.250,0.0,1.125,0.0,0.0,0.0,5263183.0,5541478.0,299331584.0,16240640.0,257634304.0,14134460416.0,4.0,210.0,0.0,18.0,0.0
4.250,10.750,83.750,0.0,1.250,0.0,0.0,0.0,5083091.0,5358042.0,297324544.0,16240640.0,257634304.0,14136467456.0,4.0,210.0,0.0,18.0,0.0
4.125,10.625,84.0,0.0,1.250,0.0,0.0,0.0,5203726.0,5480292.0,297443328.0,16240640.0,257634304.0,14136348672.0,4.0,210.0,0.0,18.0,0.0
4.010,10.526,84.336,0.0,1.128,0.0,0.0,0.0,5070045.0,5333225.0,297103360.0,16240640.0,257634304.0,14136688640.0,4.0,210.0,0.0,18.0,0.0
4.239,10.848,83.416,0.249,1.247,0.0,0.0,12288.0,5216477.0,5495897.0,297017344.0,16248832.0,257626112.0,14136774656.0,4.0,210.0,0.0,18.0,0.0
5.0,10.125,83.250,0.0,1.625,0.0,0.0,0.0,5349178.0,5621065.0,296882176.0,16248832.0,257634304.0,14136901632.0,4.0,210.0,0.0,19.0,0.0
3.250,11.500,79.375,0.0,5.875,0.0,0.0,0.0,4479600.0,4689888.0,297078784.0,16248832.0,257634304.0,14136705024.0,4.0,210.0,0.0,19.0,0.0
3.755,10.889,84.105,0.0,1.252,0.0,0.0,0.0,5100019.0,5373364.0,296841216.0,16248832.0,257634304.0,14136942592.0,4.0,210.0,0.0,19.0,0.0
3.875,10.875,84.125,0.0,1.125,0.0,0.0,32768.0,5133507.0,5405922.0,295137280.0,16248832.0,257638400.0,14138642432.0,4.0,210.0,0.0,19.0,0.0
4.0,10.500,83.500,0.0,2.0,0.0,0.0,0.0,5295293.0,5561175.0,294801408.0,16248832.0,257638400.0,14138978304.0,4.0,210.0,0.0,2.0,0.0
