"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_2k_3-1-8-2-1.csv 1 60",,,,"Date:","05 Nov 2017 22:27:52 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
3.098,7.459,86.956,0.485,2.003,0.0,35735.146,39232265.352,0.0,0.0,264261632.0,17534976.0,257691648.0,14168178688.0,4.0,135.0,58.0,26.0,0.0
15.509,18.610,58.313,0.0,7.568,0.0,0.0,0.0,3964488.0,4112144.0,294604800.0,17534976.0,257691648.0,14137835520.0,4.0,218.0,0.0,26.0,0.0
13.233,16.604,67.790,0.0,2.372,0.0,0.0,0.0,4972534.0,5120654.0,296316928.0,17534976.0,257691648.0,14136123392.0,4.0,218.0,0.0,26.0,0.0
14.107,15.730,64.919,0.0,5.243,0.0,0.0,0.0,3301371.0,3443223.0,299200512.0,17534976.0,257691648.0,14133239808.0,4.0,218.0,0.0,27.0,0.0
4.261,9.148,84.336,0.0,2.256,0.0,0.0,0.0,6245942.0,6311000.0,303390720.0,17534976.0,257691648.0,14129049600.0,4.0,218.0,0.0,27.0,0.0
4.250,11.0,83.125,0.0,1.625,0.0,0.0,0.0,6845269.0,6921386.0,303521792.0,17534976.0,257691648.0,14128918528.0,4.0,218.0,0.0,27.0,0.0
4.744,10.986,82.522,0.499,1.248,0.0,0.0,49152.0,6539209.0,6620848.0,302850048.0,17543168.0,257691648.0,14129582080.0,4.0,218.0,0.0,27.0,0.0
4.875,11.750,82.375,0.0,1.0,0.0,0.0,0.0,6622684.0,6666393.0,302338048.0,17543168.0,257691648.0,14130094080.0,4.0,218.0,0.0,27.0,0.0
5.382,12.015,81.477,0.0,1.126,0.0,0.0,0.0,6420324.0,6509313.0,302448640.0,17543168.0,257691648.0,14129983488.0,4.0,218.0,0.0,27.0,0.0
5.250,12.375,81.375,0.0,1.0,0.0,0.0,0.0,6123334.0,6213317.0,299765760.0,17543168.0,257691648.0,14132666368.0,4.0,218.0,0.0,27.0,0.0
4.120,11.111,82.647,0.0,2.122,0.0,0.0,0.0,6060998.0,6130155.0,299892736.0,17543168.0,257691648.0,14132539392.0,4.0,218.0,0.0,27.0,0.0
4.506,10.763,82.854,0.250,1.627,0.0,0.0,28672.0,6653278.0,6723960.0,302014464.0,17551360.0,257683456.0,14130417664.0,4.0,218.0,0.0,27.0,0.0
4.500,11.375,82.625,0.0,1.500,0.0,0.0,0.0,7071200.0,7128550.0,302505984.0,17551360.0,257691648.0,14129917952.0,4.0,218.0,0.0,27.0,0.0
4.130,11.389,83.354,0.0,1.126,0.0,0.0,0.0,7009514.0,7022247.0,302866432.0,17551360.0,257691648.0,14129557504.0,4.0,218.0,0.0,27.0,0.0
4.115,11.097,83.541,0.0,1.247,0.0,0.0,0.0,6536497.0,6594176.0,301006848.0,17551360.0,257691648.0,14131417088.0,4.0,218.0,0.0,26.0,0.0
3.759,11.278,83.709,0.0,1.253,0.0,0.0,0.0,6775715.0,6798484.0,300695552.0,17551360.0,257691648.0,14131728384.0,4.0,218.0,0.0,26.0,0.0
4.250,10.875,83.500,0.0,1.375,0.0,0.0,0.0,7100717.0,7116411.0,300941312.0,17551360.0,257691648.0,14131482624.0,4.0,218.0,0.0,26.0,0.0
4.245,11.111,82.896,0.624,1.124,0.0,0.0,12288.0,6710410.0,6744997.0,300367872.0,17559552.0,257691648.0,14132047872.0,4.0,218.0,0.0,26.0,0.0
4.125,10.875,83.625,0.0,1.375,0.0,0.0,0.0,6517145.0,6587859.0,300650496.0,17559552.0,257691648.0,14131765248.0,4.0,218.0,0.0,26.0,0.0
4.125,11.500,83.125,0.0,1.250,0.0,0.0,0.0,6938973.0,6975046.0,300761088.0,17559552.0,257691648.0,14131654656.0,4.0,218.0,0.0,26.0,0.0
4.255,11.389,83.229,0.0,1.126,0.0,0.0,0.0,7265037.0,7269484.0,300212224.0,17559552.0,257691648.0,14132203520.0,4.0,218.0,0.0,26.0,0.0
4.375,11.250,83.0,0.0,1.375,0.0,0.0,0.0,7039630.0,7069508.0,300122112.0,17559552.0,257691648.0,14132293632.0,4.0,218.0,0.0,26.0,0.0
4.0,10.875,83.250,0.500,1.375,0.0,0.0,12288.0,6759237.0,6813318.0,300027904.0,17567744.0,257683456.0,14132387840.0,4.0,218.0,0.0,26.0,0.0
3.745,11.236,83.021,0.0,1.998,0.0,0.0,0.0,6201130.0,6314746.0,295313408.0,17567744.0,257691648.0,14137094144.0,4.0,218.0,0.0,26.0,0.0
4.130,11.014,83.605,0.0,1.252,0.0,0.0,0.0,6441349.0,6518602.0,295239680.0,17567744.0,257691648.0,14137167872.0,4.0,218.0,0.0,26.0,0.0
3.875,11.125,83.750,0.0,1.250,0.0,0.0,0.0,6472336.0,6536343.0,292282368.0,17567744.0,257691648.0,14140125184.0,4.0,218.0,0.0,26.0,0.0
4.250,11.250,83.250,0.0,1.250,0.0,0.0,40960.0,6640114.0,6690171.0,292364288.0,17567744.0,257691648.0,14140043264.0,4.0,218.0,0.0,26.0,0.0
4.130,11.014,83.479,0.0,1.377,0.0,0.0,0.0,6739803.0,6782965.0,292048896.0,17567744.0,257695744.0,14140354560.0,4.0,218.0,0.0,26.0,0.0
4.120,11.486,79.276,3.496,1.623,0.0,0.0,12288.0,6603907.0,6707746.0,290435072.0,17575936.0,257691648.0,14141964288.0,4.0,218.0,0.0,27.0,0.0
4.875,10.500,82.875,0.0,1.750,0.0,0.0,0.0,6816932.0,6871281.0,290869248.0,17575936.0,257695744.0,14141526016.0,4.0,218.0,0.0,3.0,0.0
4.750,11.375,82.625,0.0,1.250,0.0,0.0,0.0,7078964.0,7105133.0,290775040.0,17575936.0,257695744.0,14141620224.0,4.0,218.0,0.0,3.0,0.0
4.386,10.902,83.584,0.0,1.128,0.0,0.0,32768.0,6785889.0,6824834.0,288722944.0,17575936.0,257695744.0,14143672320.0,4.0,218.0,0.0,3.0,0.0
4.0,10.750,84.0,0.0,1.250,0.0,0.0,0.0,6115593.0,6273433.0,288301056.0,17575936.0,257695744.0,14144094208.0,4.0,218.0,0.0,3.0,0.0
3.995,10.986,82.772,0.0,2.247,0.0,0.0,0.0,5847951.0,5968495.0,286113792.0,17575936.0,257695744.0,14146281472.0,4.0,218.0,0.0,3.0,0.0
4.250,11.250,82.750,0.250,1.500,0.0,0.0,20480.0,7284230.0,7290497.0,286457856.0,17584128.0,257687552.0,14145937408.0,4.0,218.0,0.0,3.0,0.0
4.130,11.014,83.104,0.0,1.752,0.0,0.0,0.0,6426117.0,6518055.0,285626368.0,17584128.0,257695744.0,14146760704.0,4.0,218.0,0.0,3.0,0.0
4.245,11.111,83.521,0.0,1.124,0.0,0.0,16384.0,6749600.0,6798525.0,284545024.0,17584128.0,257695744.0,14147842048.0,4.0,218.0,0.0,2.0,0.0
3.759,11.654,81.454,0.0,3.133,0.0,0.0,0.0,6424618.0,6464292.0,284729344.0,17584128.0,257695744.0,14147657728.0,4.0,218.0,0.0,2.0,0.0
4.250,11.375,82.750,0.0,1.625,0.0,0.0,0.0,6678761.0,6738531.0,285974528.0,17584128.0,257695744.0,14146412544.0,4.0,218.0,0.0,2.0,0.0
4.375,11.0,83.0,0.0,1.625,0.0,0.0,0.0,6994731.0,7027866.0,285736960.0,17584128.0,257695744.0,14146650112.0,4.0,218.0,0.0,2.0,0.0
3.250,4.375,85.875,0.375,6.125,0.0,0.0,20480.0,2749861.0,2902946.0,285970432.0,17592320.0,257687552.0,14146416640.0,4.0,218.0,0.0,2.0,0.0
4.370,8.864,84.020,0.0,2.747,0.0,0.0,0.0,5537089.0,5626922.0,284438528.0,17592320.0,257695744.0,14147940352.0,4.0,218.0,0.0,2.0,0.0
4.250,11.250,82.750,0.0,1.750,0.0,0.0,0.0,6969640.0,7020156.0,284291072.0,17592320.0,257695744.0,14148087808.0,4.0,218.0,0.0,2.0,0.0
4.375,11.250,82.625,0.0,1.750,0.0,0.0,0.0,6846035.0,6895224.0,284053504.0,17592320.0,257695744.0,14148325376.0,4.0,218.0,0.0,2.0,0.0
4.255,11.139,83.605,0.0,1.001,0.0,0.0,0.0,6864366.0,6898050.0,283066368.0,17592320.0,257695744.0,14149312512.0,4.0,218.0,0.0,2.0,0.0
4.375,11.250,82.750,0.0,1.625,0.0,0.0,0.0,7101846.0,7114922.0,283303936.0,17592320.0,257695744.0,14149074944.0,4.0,218.0,0.0,2.0,0.0
4.250,10.875,83.125,0.375,1.375,0.0,0.0,12288.0,6712386.0,6758842.0,282607616.0,17600512.0,257687552.0,14149771264.0,4.0,218.0,0.0,2.0,0.0
3.254,11.139,82.103,0.0,3.504,0.0,0.0,0.0,5275923.0,5350010.0,281755648.0,17600512.0,257695744.0,14150615040.0,4.0,218.0,0.0,2.0,0.0
4.245,11.111,82.397,0.0,2.247,0.0,0.0,0.0,6151053.0,6241071.0,296095744.0,17600512.0,257695744.0,14136274944.0,4.0,218.0,0.0,2.0,0.0
4.250,11.125,83.125,0.0,1.500,0.0,0.0,0.0,6380995.0,6480207.0,296005632.0,17600512.0,257695744.0,14136365056.0,4.0,218.0,0.0,2.0,0.0
4.005,11.014,83.730,0.0,1.252,0.0,0.0,0.0,6556954.0,6611894.0,295251968.0,17600512.0,257695744.0,14137118720.0,4.0,218.0,0.0,2.0,0.0
4.250,11.125,83.500,0.0,1.125,0.0,0.0,0.0,6675105.0,6703006.0,295485440.0,17600512.0,257695744.0,14136885248.0,4.0,218.0,0.0,2.0,0.0
4.125,11.0,82.625,0.625,1.625,0.0,0.0,12288.0,6406179.0,6488187.0,295198720.0,17608704.0,257695744.0,14137163776.0,4.0,218.0,0.0,2.0,0.0
4.125,11.250,83.375,0.0,1.250,0.0,0.0,0.0,6548238.0,6601239.0,295043072.0,17608704.0,257695744.0,14137319424.0,4.0,218.0,0.0,3.0,0.0
4.756,10.638,83.229,0.0,1.377,0.0,0.0,0.0,6917428.0,6964947.0,294723584.0,17608704.0,257695744.0,14137638912.0,4.0,218.0,0.0,3.0,0.0
4.494,10.986,83.146,0.0,1.373,0.0,0.0,0.0,7076836.0,7097471.0,294793216.0,17608704.0,257695744.0,14137569280.0,4.0,218.0,0.0,3.0,0.0
4.500,10.875,83.0,0.0,1.625,0.0,0.0,0.0,6727577.0,6778276.0,293912576.0,17608704.0,257695744.0,14138449920.0,4.0,218.0,0.0,3.0,0.0
4.130,11.389,83.229,0.0,1.252,0.0,0.0,0.0,7199855.0,7207677.0,293928960.0,17608704.0,257695744.0,14138433536.0,4.0,218.0,0.0,3.0,0.0
4.125,11.500,82.500,0.250,1.625,0.0,0.0,12288.0,6669924.0,6714312.0,302903296.0,17616896.0,257691648.0,14129455104.0,4.0,218.0,0.0,3.0,0.0
3.880,11.264,83.354,0.0,1.502,0.0,0.0,0.0,6748304.0,6814529.0,302800896.0,17616896.0,257699840.0,14129549312.0,4.0,218.0,0.0,2.0,0.0
4.125,11.0,83.375,0.0,1.500,0.0,0.0,0.0,6056637.0,6141181.0,303054848.0,17616896.0,257699840.0,14129295360.0,4.0,218.0,0.0,2.0,0.0
