"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_2k_3-2-32-1-1.csv 1 60",,,,"Date:","05 Nov 2017 22:40:29 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
3.218,7.639,86.624,0.445,2.074,0.0,32095.935,35237524.139,0.0,0.0,281337856.0,18485248.0,257736704.0,14150107136.0,4.0,150.0,38.0,27.0,0.0
23.544,23.544,45.973,0.0,6.939,0.0,0.0,0.0,8066675.0,8104512.0,301166592.0,18485248.0,257740800.0,14130274304.0,4.0,194.0,0.0,27.0,0.0
21.079,28.105,48.306,0.0,2.509,0.0,0.0,0.0,10455839.0,10501580.0,314200064.0,18485248.0,257740800.0,14117240832.0,4.0,194.0,0.0,27.0,0.0
14.357,18.851,63.920,0.0,2.871,0.0,0.0,0.0,12316942.0,12327328.0,314847232.0,18485248.0,257740800.0,14116593664.0,4.0,194.0,0.0,27.0,0.0
6.866,12.734,77.029,0.0,3.371,0.0,0.0,0.0,13122829.0,13132743.0,318787584.0,18485248.0,257740800.0,14112653312.0,4.0,194.0,0.0,27.0,0.0
7.009,12.641,76.471,0.626,3.254,0.0,0.0,36864.0,13787486.0,13797357.0,368697344.0,18493440.0,257740800.0,14062735360.0,4.0,194.0,0.0,26.0,0.0
5.632,13.016,77.972,0.0,3.379,0.0,0.0,0.0,13423504.0,13428824.0,368709632.0,18493440.0,257740800.0,14062723072.0,4.0,194.0,0.0,26.0,0.0
7.250,13.750,75.750,0.0,3.250,0.0,0.0,0.0,13817567.0,13823051.0,373596160.0,18493440.0,257740800.0,14057836544.0,4.0,194.0,0.0,26.0,0.0
6.133,12.390,78.223,0.0,3.254,0.0,0.0,0.0,13631898.0,13635734.0,373645312.0,18493440.0,257740800.0,14057787392.0,4.0,194.0,0.0,26.0,0.0
5.757,12.641,77.847,0.0,3.755,0.0,0.0,0.0,13157830.0,13165844.0,400752640.0,18493440.0,257740800.0,14030680064.0,4.0,194.0,0.0,26.0,0.0
5.750,12.875,77.875,0.0,3.500,0.0,0.0,0.0,13256986.0,13262330.0,464068608.0,18493440.0,257740800.0,13967364096.0,4.0,194.0,0.0,26.0,0.0
5.750,13.875,76.375,0.250,3.750,0.0,0.0,12288.0,12841461.0,12848519.0,479952896.0,18501632.0,257732608.0,13951479808.0,4.0,194.0,0.0,26.0,0.0
5.125,13.750,78.0,0.0,3.125,0.0,0.0,0.0,13468308.0,13472736.0,479883264.0,18501632.0,257740800.0,13951541248.0,4.0,194.0,0.0,26.0,0.0
4.994,13.358,76.529,0.0,5.119,0.0,0.0,0.0,12518982.0,12521823.0,480124928.0,18501632.0,257740800.0,13951299584.0,4.0,194.0,0.0,26.0,0.0
5.375,13.125,78.625,0.0,2.875,0.0,0.0,0.0,13904337.0,13912662.0,479604736.0,18501632.0,257740800.0,13951819776.0,4.0,194.0,0.0,26.0,0.0
