"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_write_20-3-8.csv 1 60",,,,"Date:","23 Oct 2017 20:49:02 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
5.154,7.866,85.103,0.619,1.257,0.0,105021.055,116152905.584,0.0,0.0,267231232.0,12021760.0,251424768.0,14174769152.0,4.0,50.0,0.0,10.0,0.0
23.412,24.408,48.443,0.249,3.487,0.0,0.0,4096.0,6601054.0,6601352.0,293842944.0,12021760.0,251432960.0,14148149248.0,4.0,50.0,0.0,10.0,0.0
12.360,14.482,70.412,0.0,2.747,0.0,0.0,0.0,8573042.0,8591138.0,294789120.0,12021760.0,251432960.0,14147203072.0,4.0,50.0,0.0,10.0,0.0
6.866,13.858,76.155,0.0,3.121,0.0,0.0,0.0,8994781.0,8995030.0,297881600.0,12021760.0,251432960.0,14144110592.0,4.0,50.0,0.0,10.0,0.0
7.375,13.0,77.0,0.0,2.625,0.0,0.0,0.0,8810015.0,8800165.0,299134976.0,12021760.0,251432960.0,14142857216.0,4.0,50.0,0.0,10.0,0.0
6.516,13.158,77.820,0.0,2.506,0.0,0.0,0.0,9329908.0,9340144.0,298782720.0,12021760.0,251432960.0,14143209472.0,4.0,50.0,0.0,10.0,0.0
5.611,10.599,79.177,0.748,3.865,0.0,0.0,12288.0,7721390.0,7718759.0,297816064.0,12029952.0,251432960.0,14144167936.0,4.0,50.0,0.0,10.0,0.0
6.500,13.375,77.125,0.0,3.0,0.0,0.0,0.0,9045194.0,9075144.0,297119744.0,12029952.0,251432960.0,14144864256.0,4.0,50.0,0.0,10.0,0.0
6.750,16.0,74.125,0.0,3.125,0.0,0.0,0.0,8912007.0,8885201.0,294461440.0,12029952.0,251432960.0,14147522560.0,4.0,50.0,0.0,10.0,0.0
6.775,14.304,76.161,0.0,2.760,0.0,0.0,0.0,8550809.0,8550572.0,295051264.0,12029952.0,251432960.0,14146932736.0,4.0,50.0,0.0,10.0,0.0
6.633,16.020,74.468,0.0,2.879,0.0,0.0,0.0,8935734.0,8935715.0,295268352.0,12029952.0,251432960.0,14146715648.0,4.0,50.0,0.0,10.0,0.0
6.866,13.983,76.030,0.0,3.121,0.0,0.0,0.0,9327955.0,9334218.0,296087552.0,12029952.0,251432960.0,14145896448.0,4.0,50.0,0.0,10.0,0.0
6.750,13.750,76.0,0.500,3.0,0.0,0.0,20480.0,8880477.0,8884563.0,296488960.0,12038144.0,251432960.0,14145486848.0,4.0,50.0,0.0,11.0,0.0
