"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_write_16-2-32.csv 1 60",,,,"Date:","23 Oct 2017 22:18:35 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
6.527,10.274,80.967,0.253,1.978,0.0,31056.213,34350355.193,0.0,0.0,289513472.0,19435520.0,251834368.0,14144663552.0,4.0,67.0,0.0,34.0,0.0
33.375,22.829,39.454,0.248,4.094,0.0,0.0,0.0,8843649.0,8844886.0,301207552.0,19435520.0,251834368.0,14132969472.0,4.0,67.0,0.0,34.0,0.0
15.433,18.068,61.857,0.0,4.642,0.0,0.0,0.0,11868905.0,11865673.0,304021504.0,19435520.0,251834368.0,14130155520.0,4.0,67.0,0.0,34.0,0.0
10.388,17.772,66.959,0.0,4.881,0.0,0.0,24576.0,12303877.0,12331325.0,305045504.0,19435520.0,251834368.0,14129131520.0,4.0,67.0,0.0,34.0,0.0
10.875,18.750,65.375,0.0,5.0,0.0,0.0,0.0,12981684.0,12984921.0,307417088.0,19435520.0,251834368.0,14126759936.0,4.0,67.0,0.0,34.0,0.0
10.289,19.573,65.119,0.251,4.768,0.0,0.0,32768.0,12538342.0,12518275.0,309530624.0,19443712.0,251834368.0,14124638208.0,4.0,67.0,0.0,34.0,0.0
9.975,17.706,67.830,0.0,4.489,0.0,0.0,0.0,12372973.0,12367491.0,308531200.0,19443712.0,251834368.0,14125637632.0,4.0,67.0,0.0,34.0,0.0
9.637,18.398,67.334,0.0,4.631,0.0,0.0,0.0,11974679.0,12000670.0,309215232.0,19443712.0,251834368.0,14124953600.0,4.0,67.0,0.0,34.0,0.0
9.512,17.272,68.711,0.0,4.506,0.0,0.0,0.0,12004807.0,11999105.0,309563392.0,19443712.0,251834368.0,14124605440.0,4.0,67.0,0.0,34.0,0.0
9.750,18.125,67.625,0.0,4.500,0.0,0.0,0.0,12744713.0,12740502.0,309358592.0,19443712.0,251834368.0,14124810240.0,4.0,67.0,0.0,34.0,0.0
9.262,18.023,68.335,0.0,4.380,0.0,0.0,0.0,12132844.0,12129224.0,308006912.0,19443712.0,251834368.0,14126161920.0,4.0,67.0,0.0,35.0,0.0
9.762,18.023,67.584,0.250,4.380,0.0,0.0,12288.0,11830852.0,11836593.0,307466240.0,19451904.0,251826176.0,14126702592.0,4.0,67.0,0.0,35.0,0.0
9.625,18.125,67.375,0.0,4.875,0.0,0.0,0.0,12342320.0,12351500.0,310882304.0,19451904.0,251834368.0,14123278336.0,4.0,67.0,0.0,35.0,0.0
9.387,17.397,68.711,0.0,4.506,0.0,0.0,0.0,11969257.0,11962655.0,309780480.0,19451904.0,251834368.0,14124380160.0,4.0,67.0,0.0,35.0,0.0
8.668,16.960,70.352,0.0,4.020,0.0,0.0,0.0,11712980.0,11719846.0,308129792.0,19451904.0,251834368.0,14126030848.0,4.0,67.0,0.0,35.0,0.0
9.488,17.228,68.789,0.0,4.494,0.0,0.0,0.0,11635623.0,11621684.0,309964800.0,19451904.0,251834368.0,14124195840.0,4.0,67.0,0.0,35.0,0.0
9.512,18.148,67.710,0.0,4.631,0.0,0.0,0.0,11995409.0,12005148.0,308445184.0,19451904.0,251834368.0,14125715456.0,4.0,67.0,0.0,35.0,0.0
9.500,17.375,68.0,0.375,4.750,0.0,0.0,12288.0,12077359.0,12072779.0,311156736.0,19460096.0,251826176.0,14123003904.0,4.0,67.0,0.0,35.0,0.0
9.262,17.021,69.212,0.0,4.506,0.0,0.0,0.0,12105888.0,12115221.0,310194176.0,19460096.0,251834368.0,14123958272.0,4.0,67.0,0.0,34.0,0.0
9.375,18.125,67.750,0.0,4.750,0.0,0.0,0.0,12115616.0,12115748.0,309768192.0,19460096.0,251834368.0,14124384256.0,4.0,67.0,0.0,34.0,0.0
9.387,18.023,68.210,0.0,4.380,0.0,0.0,0.0,12255022.0,12254562.0,306479104.0,19460096.0,251834368.0,14127673344.0,4.0,67.0,0.0,34.0,0.0
9.637,17.522,68.461,0.0,4.380,0.0,0.0,0.0,12017652.0,12007907.0,306913280.0,19460096.0,251834368.0,14127239168.0,4.0,67.0,0.0,34.0,0.0
8.030,15.182,71.142,0.0,5.646,0.0,0.0,0.0,12008225.0,12008724.0,303927296.0,19460096.0,251834368.0,14130225152.0,4.0,67.0,0.0,34.0,0.0
9.398,17.669,68.045,0.376,4.511,0.0,0.0,12288.0,11987242.0,11966122.0,306630656.0,19468288.0,251834368.0,14127513600.0,4.0,67.0,0.0,34.0,0.0
9.375,17.125,69.250,0.0,4.250,0.0,0.0,0.0,12007669.0,12016704.0,304762880.0,19468288.0,251834368.0,14129381376.0,4.0,67.0,0.0,34.0,0.0
9.262,17.647,68.586,0.0,4.506,0.0,0.0,0.0,12176021.0,12171588.0,303710208.0,19468288.0,251834368.0,14130434048.0,4.0,67.0,0.0,34.0,0.0
9.387,17.522,68.711,0.0,4.380,0.0,0.0,0.0,11784648.0,11783810.0,302850048.0,19468288.0,251834368.0,14131294208.0,4.0,67.0,0.0,34.0,0.0
9.637,17.772,67.960,0.0,4.631,0.0,0.0,0.0,12436275.0,12428547.0,305295360.0,19468288.0,251838464.0,14128844800.0,4.0,67.0,0.0,34.0,0.0
9.262,17.522,68.085,0.0,5.131,0.0,0.0,40960.0,12439142.0,12439287.0,304128000.0,19468288.0,251838464.0,14130012160.0,4.0,67.0,0.0,34.0,0.0
8.614,16.979,69.288,0.250,4.869,0.0,0.0,36864.0,11781140.0,11817179.0,303947776.0,19476480.0,251830272.0,14130192384.0,4.0,67.0,0.0,34.0,0.0
9.398,17.794,68.296,0.0,4.511,0.0,0.0,0.0,11530090.0,11503287.0,302526464.0,19476480.0,251838464.0,14131605504.0,4.0,67.0,0.0,34.0,0.0
9.363,18.102,67.915,0.0,4.619,0.0,0.0,0.0,12072514.0,12085745.0,303362048.0,19476480.0,251838464.0,14130769920.0,4.0,67.0,0.0,34.0,0.0
9.159,17.817,68.632,0.0,4.391,0.0,0.0,0.0,12027648.0,12041616.0,303235072.0,19476480.0,251838464.0,14130896896.0,4.0,67.0,0.0,34.0,0.0
9.387,17.272,68.961,0.0,4.380,0.0,0.0,8192.0,11478413.0,11444795.0,303575040.0,19476480.0,251838464.0,14130556928.0,4.0,67.0,0.0,34.0,0.0
7.500,13.375,73.125,0.0,6.0,0.0,0.0,0.0,11479339.0,11495264.0,302288896.0,19476480.0,251838464.0,14131843072.0,4.0,67.0,0.0,34.0,0.0
9.0,16.750,68.625,0.375,5.250,0.0,0.0,24576.0,11947565.0,11934888.0,303955968.0,19484672.0,251830272.0,14130176000.0,4.0,67.0,0.0,35.0,0.0
9.625,17.625,68.125,0.0,4.625,0.0,0.0,0.0,12393586.0,12420506.0,303386624.0,19484672.0,251838464.0,14130737152.0,4.0,67.0,0.0,35.0,0.0
7.731,14.589,71.696,0.0,5.985,0.0,0.0,0.0,12095984.0,12086695.0,304009216.0,19484672.0,251838464.0,14130114560.0,4.0,67.0,0.0,35.0,0.0
9.512,17.397,68.711,0.0,4.380,0.0,0.0,36864.0,11751563.0,11754232.0,303575040.0,19484672.0,251838464.0,14130548736.0,4.0,67.0,0.0,35.0,0.0
9.649,17.920,67.794,0.0,4.637,0.0,0.0,0.0,12446160.0,12427438.0,302059520.0,19484672.0,251838464.0,14132064256.0,4.0,67.0,0.0,35.0,0.0
9.512,17.647,68.085,0.0,4.756,0.0,0.0,0.0,12091212.0,12121720.0,301867008.0,19484672.0,251838464.0,14132256768.0,4.0,67.0,0.0,2.0,0.0
9.023,16.917,69.674,0.251,4.135,0.0,0.0,12288.0,11058500.0,11045275.0,301477888.0,19492864.0,251838464.0,14132637696.0,4.0,67.0,0.0,2.0,0.0
9.625,17.500,68.250,0.0,4.625,0.0,0.0,0.0,12302387.0,12280740.0,300158976.0,19492864.0,251838464.0,14133956608.0,4.0,67.0,0.0,2.0,0.0
9.887,17.647,68.085,0.0,4.380,0.0,0.0,0.0,12279210.0,12313692.0,300048384.0,19492864.0,251838464.0,14134067200.0,4.0,67.0,0.0,2.0,0.0
9.476,17.706,68.204,0.0,4.613,0.0,0.0,0.0,11953352.0,11952213.0,301588480.0,19492864.0,251838464.0,14132527104.0,4.0,67.0,0.0,2.0,0.0
10.388,18.398,65.957,0.0,5.257,0.0,0.0,0.0,11244703.0,11242107.0,302510080.0,19492864.0,251838464.0,14131605504.0,4.0,67.0,0.0,2.0,0.0
9.762,17.647,67.584,0.0,5.006,0.0,0.0,0.0,11704319.0,11709092.0,302571520.0,19492864.0,251838464.0,14131544064.0,4.0,67.0,0.0,2.0,0.0
9.649,17.794,67.669,0.251,4.637,0.0,0.0,12288.0,11968780.0,11952081.0,303001600.0,19501056.0,251838464.0,14131105792.0,4.0,67.0,0.0,2.0,0.0
9.613,17.478,68.539,0.0,4.370,0.0,0.0,0.0,12029694.0,12027577.0,303169536.0,19501056.0,251838464.0,14130937856.0,4.0,67.0,0.0,2.0,0.0
9.398,17.043,69.173,0.0,4.386,0.0,0.0,0.0,11486547.0,11508003.0,302239744.0,19501056.0,251838464.0,14131867648.0,4.0,67.0,0.0,2.0,0.0
9.238,17.603,68.789,0.0,4.370,0.0,0.0,0.0,12305152.0,12273858.0,303181824.0,19501056.0,251838464.0,14130925568.0,4.0,67.0,0.0,2.0,0.0
9.171,17.211,69.095,0.0,4.523,0.0,0.0,0.0,12009249.0,12033848.0,301817856.0,19501056.0,251838464.0,14132289536.0,4.0,67.0,0.0,2.0,0.0
9.148,16.416,69.549,0.0,4.887,0.0,0.0,0.0,11557348.0,11564439.0,301862912.0,19501056.0,251838464.0,14132244480.0,4.0,67.0,0.0,2.0,0.0
9.262,17.522,68.461,0.250,4.506,0.0,0.0,12288.0,12071018.0,12050648.0,301408256.0,19509248.0,251830272.0,14132699136.0,4.0,67.0,0.0,2.0,0.0
8.647,16.291,69.799,0.0,5.263,0.0,0.0,0.0,12267544.0,12288178.0,301236224.0,19509248.0,251838464.0,14132862976.0,4.0,67.0,0.0,2.0,0.0
8.240,15.356,71.036,0.0,5.368,0.0,0.0,0.0,11599406.0,11584875.0,301039616.0,19509248.0,251838464.0,14133059584.0,4.0,67.0,0.0,2.0,0.0
