"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms4",,,,"User:","cribin17"
"Cmdline:","dstat -c -dnm --noheader --nocolor --tcp --output dstat_write_24-3-32.csv 1 60",,,,"Date:","23 Oct 2017 22:29:38 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","lis","act","syn","tim","clo"
6.614,10.482,80.611,0.239,2.054,0.0,28575.325,31606828.805,0.0,0.0,287657984.0,20262912.0,251875328.0,14145650688.0,4.0,83.0,0.0,34.0,0.0
30.462,26.217,38.202,0.0,5.119,0.0,0.0,0.0,9873539.0,9885021.0,303992832.0,20262912.0,251879424.0,14129311744.0,4.0,82.0,0.0,35.0,0.0
14.643,19.399,61.452,0.0,4.506,0.0,0.0,0.0,13301075.0,13297385.0,308183040.0,20262912.0,251879424.0,14125121536.0,4.0,82.0,0.0,35.0,0.0
9.250,18.375,67.500,0.0,4.875,0.0,0.0,0.0,13542991.0,13566990.0,308523008.0,20262912.0,251879424.0,14124781568.0,4.0,82.0,0.0,35.0,0.0
9.524,17.669,67.920,0.0,4.887,0.0,0.0,0.0,13410537.0,13356914.0,309555200.0,20262912.0,251879424.0,14123749376.0,4.0,82.0,0.0,35.0,0.0
9.136,17.772,67.710,0.375,5.006,0.0,0.0,32768.0,13858577.0,13878916.0,301772800.0,20271104.0,251879424.0,14131523584.0,4.0,82.0,0.0,35.0,0.0
8.897,17.669,68.672,0.0,4.762,0.0,0.0,0.0,13329512.0,13309436.0,304967680.0,20271104.0,251879424.0,14128328704.0,4.0,82.0,0.0,35.0,0.0
9.352,17.830,67.706,0.0,5.112,0.0,0.0,0.0,13813442.0,13813697.0,304111616.0,20271104.0,251879424.0,14129184768.0,4.0,82.0,0.0,35.0,0.0
9.774,17.794,67.168,0.0,5.263,0.0,0.0,12288.0,14078712.0,14084454.0,303218688.0,20271104.0,251879424.0,14130077696.0,4.0,82.0,0.0,35.0,0.0
8.886,16.896,69.712,0.0,4.506,0.0,0.0,0.0,12289198.0,12337593.0,302776320.0,20271104.0,251879424.0,14130520064.0,4.0,82.0,0.0,35.0,0.0
9.114,17.728,68.789,0.0,4.370,0.0,0.0,0.0,12324032.0,12324552.0,301420544.0,20271104.0,251879424.0,14131875840.0,4.0,82.0,0.0,34.0,0.0
8.500,16.500,70.875,0.125,4.0,0.0,0.0,28672.0,11827942.0,11779807.0,299716608.0,20275200.0,251879424.0,14133575680.0,4.0,82.0,0.0,34.0,0.0
10.401,16.165,68.797,0.0,4.637,0.0,0.0,0.0,10928429.0,10978261.0,299642880.0,20275200.0,251879424.0,14133649408.0,4.0,82.0,1.0,34.0,0.0
7.990,15.980,72.285,0.0,3.745,0.0,0.0,45056.0,10386790.0,10393731.0,300359680.0,20275200.0,251879424.0,14132932608.0,4.0,83.0,0.0,34.0,0.0
7.905,14.931,73.651,0.0,3.513,0.0,0.0,0.0,11120588.0,11090822.0,301408256.0,20275200.0,251879424.0,14131884032.0,4.0,83.0,0.0,34.0,0.0
8.625,16.625,70.750,0.0,4.0,0.0,0.0,0.0,11934461.0,11956225.0,302796800.0,20275200.0,251879424.0,14130495488.0,4.0,83.0,0.0,34.0,0.0
7.615,15.730,72.659,0.0,3.995,0.0,0.0,0.0,11902525.0,11865265.0,302870528.0,20275200.0,251879424.0,14130421760.0,4.0,83.0,0.0,34.0,0.0
8.886,16.896,69.837,0.250,4.130,0.0,0.0,16384.0,11813885.0,11832964.0,305078272.0,20275200.0,251879424.0,14128214016.0,4.0,83.0,0.0,34.0,0.0
9.011,16.896,69.962,0.0,4.130,0.0,0.0,0.0,12469460.0,12476465.0,305569792.0,20275200.0,251879424.0,14127722496.0,4.0,83.0,0.0,34.0,0.0
7.760,15.770,72.591,0.0,3.880,0.0,0.0,0.0,11634924.0,11655108.0,305475584.0,20275200.0,251879424.0,14127816704.0,4.0,83.0,0.0,34.0,0.0
8.511,16.145,71.464,0.0,3.880,0.0,0.0,0.0,11779483.0,11764233.0,306577408.0,20275200.0,251879424.0,14126714880.0,4.0,83.0,0.0,34.0,0.0
